字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page1.1	请输入信息安全密码。	請輸入資訊安全密碼。	パスワードを入力してください。	정보 보안 비밀번호를 입력해 주세요.	Please enter the security password.						0	dlc30蓝图岛对话
page1.2	略加思索，我输入了安卡希雅最常使用的密码。	略加思索，我輸入了安卡希雅最常使用的密碼。	少し考えたあと、私はアカシアが一番よく使うパスワードを入力した。	나는 잠시 생각하다가 아카시아가 가장 자주 사용하는 비밀번호를 입력했다.	After a moment's thought, I entered Acacia's usual password.						0	dlc30蓝图岛对话
page1.3	“呼，累了，想摸鱼。录一段胡思乱想的片段来纪念这个为分析员开发的游戏好了。”	「呼，累了，想摸魚。錄一段胡思亂想的片段來紀念這個為分析員開發的遊戲好了。」	「ふぅ、疲れた、サボりたい。分析員のために開発したこのゲームを記念して、何か撮ろうかな。」	휴, 피곤하다. 딴짓 좀 해볼까. 분석가를 위해 만든 이 게임을 기념하는 의미로, 이것저것 생각나는 걸 녹음해 볼게.	"Gee, am I tired. Might as well record some random thoughts to remember this game I made for the Adjutant."						0	dlc30蓝图岛对话
page1.4	“有人说游戏里的你，再强大也是假的。”	「有人說遊戲裡的你，再強大也是假的。」	「ゲームでどんなに強くても、現実ではそうじゃないと主張する人がいる。」	어떤 사람은 말하지, 게임 속의 네가 아무리 강해도 그건 가짜라고.	"People say that no matter how strong you get in a game, it's all fake."						0	dlc30蓝图岛对话
page1.5	“有人说游戏里的完美结局，再温柔也是假的。”	「有人說遊戲裡的完美結局，再溫柔也是假的。」	「ゲームのトゥルーエンドは、どんなによくても偽物だと言う人もいる。」	또 어떤 사람은, 게임 속의 해피엔딩이 아무리 감동적이어도 그건 가짜라고 해.	"They say even the sweetest, most perfect ending is still just make-believe."						0	dlc30蓝图岛对话
page1.6	电梯将我运送至一个黢黑的房间，一台终端安置在桌前，上面只留下一个播放按钮。	電梯將我運送至一個漆黑的房間，一台終端安置在桌前，上面只留下一個播放按鈕。	エレベーターを使って、私は真っ暗な部屋に来た。机に置かれた端末には再生ボタンしかない。	엘리베이터가 나를 칠흑같이 어두운 방으로 데려갔고, 책상 위에 놓인 단말기에는 단 하나의 재생 버튼만 있었다.	The elevator carried me to a pitch-dark room, with nothing but a terminal on a desk and a single play button.						0	dlc30蓝图岛对话
page1.7	“当手柄放下，银幕被关闭……游戏里的‘我’是否仍在某个世界继续存在？”	「當手把放下，螢幕被關閉……遊戲裡的『我』是否仍在某個世界繼續存在？」	「コントローラーを置き、画面を切ったあと……ゲームの中の『私』はほかの世界で生きてるの？」	조이스틱을 내려놓고 화면이 꺼지면… 게임 속 '나'는 세상 어딘가에 여전히 존재하고 있을까?	"When the controller's down and the screen's off... does the 'me' in the game still exist somewhere?"						0	dlc30蓝图岛对话
page1.8	“在我还是那个游戏的玩家的时候，这个问题也让我思考了很久……”	「在我還是那個遊戲的玩家的時候，這個問題也讓我思考了很久……」	「あのゲームをプレイしてたとき、私はずっとこの問題について考えてた……」	내가 그 게임의 유저였을 때도 이 질문에 대해 오랫동안 고민했었지…	"Even when I was just a player, the question stuck with me for ages..."						0	dlc30蓝图岛对话
page1.9	“仰仗着设定的加持，游戏里的我大放光彩，无所不能。”	「仰仗著設定的加持，遊戲裡的我大放光彩，無所不能。」	「ゲームの中の私は設定のおかげで活躍しっぱなしで、なんだってできた。」	게임 속 설정의 도움을 받은 나는 빛나고 무엇이든 할 수 있었어.	"With the help of the designs, the me in the game shines brightly, unbeatable."						0	dlc30蓝图岛对话
page1.10	“然而，真正的我其实又是个懒惰而且一事无成的女孩子。”	「然而，真正的我其實又是個懶惰而且一事無成的女孩子。」	「なのに、本当の私は怠け者で、何もできないダメ人間。」	하지만 실제의 나는 게으르고 이룬 것 하나 없는 여자아이일 뿐이야.	"But the real me? I'm just a lazy, underachieving girl."						0	dlc30蓝图岛对话
