字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page1.1	“见过流星划破夜，但没见过上司的脸！只要会复读的鹦鹉，不要偏执的弦……”	「見過流星劃破夜，但沒見過上司的臉！只要會複讀的鸚鵡，不要偏執的弦……」	流れ星を見たことあるけど♪上司の顔はまだ知らない♪偏屈な弦よりも♪オウム返しするオウムのほうがいいんだ♪	밤하늘을 가로지르는 유성은 봤어도, 상사의 얼굴은 본 적 없네! 그들은 그저 따라 하는 앵무새를 원하고, 고집 센 현은 원치 않아…	"Night is torn by a star, boss remains afar! They want parrots to sing, not a defiant string..."						0	dlc30蓝图岛对话
page1.2	（摇头晃脑中）	（搖頭晃腦中）	（ノリノリで頭を振る）	(고개를 좌우로 흔들며)	(swaying side to side)						0	dlc30蓝图岛对话
page1.3	在听什么呢，尖尖耳？	在聽什麼呢，尖尖耳？	何を聞いているんだ、ウサミミ？	뭘 듣고 있어, 뾰족귀?	What are you listening to, Sharpear?						0	dlc30蓝图岛对话
page1.4	是我一个朋友的唱片，它在某个乐队里担任吉他手兼主唱。	是我一個朋友的唱片，它在某個樂隊裡擔任吉他手兼主唱。	友達のレコードだよ。バンドでギター兼ボーカルをやってるの。	제 친구의 레코드예요. 어떤 밴드에서 기타를 치고 보컬도 맡고 있어요.	It's an album by one of my friends who is a guitarist and lead singer in a band.						0	dlc30蓝图岛对话
page1.5	啊，正好，我把它介绍给你们吧，它今天应该就在沙滩上。	啊，剛好，我把它介紹給你們吧，它今天應該就在沙灘上。	あ、ちょうどいい。紹介するね。今日、ビーチにいるはずだから。	아, 잘됐네요. 그 친구를 소개해 드릴게요. 오늘 모래사장에 있을 거예요.	Ah, let me introduce it to you. It should be on the beach today.						0	dlc30蓝图岛对话
page1.6	尖尖耳将一条名为“夏克威弗”的员工简报发到我的终端上。	尖尖耳將一則名為「夏克威弗」的員工簡報傳到我的終端上。	ウサミミから、「シャークイフ」という名のスタッフ情報が届いた。	뾰족귀가 '샤크 위버'라는 직원의 브리핑을 내 단말기로 보냈다.	Sharpear sent me the profile of an employee named "Shackweif."						0	dlc30蓝图岛对话
page1.7	要是有什么事，找它也可以~下午我就摸鱼啦。	要是有什麼事，找它也可以~下午我就摸魚啦。	何かあったら、シャークイフに頼んでもいいからね～今日の午後は休んじゃおかな。	무슨 일 있으면 얘한테 말씀하셔도 된답니다~ 저는 오후에 딴짓할게요.	Reach out if you need help with something~ If there's nothing else this afternoon, I'll be off.						0	dlc30蓝图岛对话
page1.8	好吧，尖尖耳准备独自享受音乐时光了？	好吧，尖尖耳準備獨自享受音樂時光了？	そうか。一人で音楽の時間を楽しむのか？	그래, 뾰족귀는 혼자서 음악 감상 시간을 즐기려고?	You're planning to enjoy your music time alone?						0	dlc30蓝图岛对话
page1.9	可以吗分析员？因为工作都已经完成了。	可以嗎分析員？因為工作都已經完成了。	うん。してもいい？仕事は全部終わらせたよ。	그래도 될까요, 분석가님? 일은 다 끝냈는데요.	Is that alright, Adjutant? Since all the work's done.						0	dlc30蓝图岛对话
page1.10	嗯，你听歌吧。我会叫上安卡希雅一起去拜访这位音乐家的。	嗯，你聽歌吧。我會叫上安卡希雅一起去拜訪這位音樂家的。	いいよ。私はアカシアと一緒にその音楽家に会いに行くから。	응, 너는 음악 들어. 나는 아카시아랑 같이 이 음악가를 찾아가 볼게.	Go ahead. I'll bring Acacia along while I check out this musician.						0	dlc30蓝图岛对话
