字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
start1.1	大忙人分析员！	大忙人分析員！	大忙しの分析員！	너무나도 바쁘신 분석가!	Busy as ever, huh, Adjutant?						0	
start1.2	再不接电话……	再不接電話……	これ以上電話に出なかったら……	계속 전화 안 받으면…	If you hadn't picked up,						0	
start1.3	可要错过今日限定——魔法卜卜了哟。	可要錯過今日限定——魔法卜卜了喲。	本日限定の、マジカルブブに会えなくなっちゃうよ！	오늘의 한정판… 마법 소녀 보보를 놓치고 말 텐데?	you would've missed today's special — Bubu the Mage!						0	
start1.4	呜哇！	嗚哇！	うわっ！	으앗!	Whoa!						0	
start1.5	这洋玩意儿难道不是这么用的吗？	這洋玩意兒難道不是這麼用的嗎？	この羽の使い方、間違えてるのかな？	이 외국 물건은, 이렇게 쓰는 게 아닌 건가?	Huh... how does this fancy little thing work?						0	
start1.6	唔……让卜卜再研究一下，分析员可以过会再挂电话吗？	唔……讓卜卜再研究一下，分析員可以待會再掛電話嗎？	うーん……どれどれ、あっ、分析員、電話まだ切らないでね。	음… 보보가 좀 더 연구해 볼게. 분석가, 조금 더 있다가 끊어도 될까?	Hmm... let me figure this out. Can you stay on the line longer?						0	
start3.1	不问神不问卜~	不問神不問卜~	神にも占いにも頼らない～	점괘는 이제 그만~	No need to consult a starry whirl~						0	
start3.2	今天~是魔法少女哦~	今天~是魔法少女哦~	今日は魔法少女だよ～	오늘은~ 마법 소녀야~	Today~ Bubu's a real magic girl~!						0	
start3.3	看我今天新学的魔法——卜卜挺大瓜	看我今天新學的魔法——卜卜挺大瓜！	新しく覚えた魔法！ブブカダブラ！	내가 오늘 새로 배운 마법을 구경해 볼래? 보보라카다브라!	Check out the new spell I learned: A-Bubu-cadabra!						0	
start3.4	哎哟！	哎喲！	うわっ！	아얏!	Oops!						0	
start3.5	这一句，记在魔法书的哪一页来着。	這一句，記在魔法書的哪一頁來著。	この呪文、魔法書のどのページに載ってたっけ？	이 주문은… 마법서 몇 페이지에 있었더라.	Uhh... which page was that spell on again?						0	
