字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
CMhu5_1.1	这么快就要挂电话吗？真的不能再聊一会吗？	這麼快就要掛電話嗎？真的不能再聊一下嗎？	もう切っちゃうの？もっとおしゃべりしたいのに……	벌써 끊으려고? 조금만 더 이야기하면 안 돼?	You're hanging up already? Aww... can't we talk a little longer?						0	五分钟以内结束1
CMhu5_1.2	唔……好吧，分析员再见。	唔……好吧，分析員再見。	うぅ……わかったよ、バイバイ……	흑… 알겠어. 안녕, 분석가.	Mmm... alright then. Bye-bye, Adjutant.						0	
CMhu5_2.1	既然分析员还有事要忙，那卜卜就不给你添乱了，分析员拜拜~	既然分析員還有事要忙，那卜卜就不給你搗亂了，分析員拜拜~	分析員は忙しいから、邪魔しちゃダメだよね。じゃあ、またね～	분석가가 바쁘다면, 보보도 더 이상 방해하지 않을게. 분석가, 안녕~	Since you've got things to do, I won't keep you. Talk to you later, Adjutant~						0	五分钟以内结束2
CMhu30_1.1	有点舍不得挂电话呢，等分析员不忙了，一定要再打给卜卜哦~	有點捨不得掛電話呢，等分析員不忙了，一定要再打給卜卜哦~	まだ電話切りたくないなぁ。分析員が落ち着いたら、またブブに電話してね〜！	끊기 너무 아쉽다. 분석가, 바쁜 것만 끝나면 꼭 보보한테 다시 연락해 줘야 해~	I don't really wanna hang up yet... When you're less busy, promise you'll call me again, okay~?						0	半小时以内结束
CMhu1h_1.1	唔，卜卜还有好多话想跟你说呢。不过，放到下次或许也不错。	唔，卜卜還有好多話想跟你說呢。不過，放到下次或許也不錯。	うぅ、まだ話したいことたくさんあるのに……でも次にとっておくのもいいかもね。	흑, 보보는 아직 하고 싶은 말이 많지만, 다음에 얘기해도 괜찮을 것 같아.	Ohh... there's still so much I wanted to tell you. But maybe saving it for next time isn't so bad.						0	挂机超一小时1
CMhu1h_1.2	那今天就先说拜拜咯~	那今天就先說拜拜咯~	じゃあ、今日はこのくらいで、またね～	그럼 오늘 통화는 여기까지~	That's enough for today... bye-bye for now~						0	
CMhu12h_1.1	不知不觉，时间都过去这么久了呀……	不知不覺，時間都過去這麼久了呀……	あ、もうこんな時間……	벌써 시간이 이렇게 됐네…	Wow... time really flew by, didn't it?						0	挂机超过12小时1
CMhu12h_1.2	但一直独占分析员，是坏孩子的行为吧。	但一直獨佔分析員，是壞孩子的行為吧。	分析員を長い時間独り占めするのは悪い子のすることだもんね。	하지만 계속 분석가를 독차지하면 너무 이기적이겠지.	Keeping you all to myself this long... does that make me a bad girl?						0	
CMhu12h_1.3	卜卜果然不能那么自私，还是跟分析员说再见吧。	卜卜果然不能那麼自私，還是跟分析員說再見吧。	ブブは悪い子にはなりたくないから、そろそろ切るね。	보보는 그렇게 이기적이면 안 돼. 이만 분석가한테 작별 인사를 해야겠어.	I guess I shouldn't be that selfish. It's time to say goodbye, Adjutant.						0	
CMhu12h_1.4	没说完的话，就……留到下次，嘿嘿~	沒說完的話，就……留到下次，嘿嘿~	まだ話してないことは…また今度ね、ふへへ～	못다 한 이야기는… 다음에 하자, 헤헤~	I'll save the rest for next time... hehe~						0	
