字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				新恒提罗的街道上，龙舌兰与里芙仍在对峙着。	0	
2		4	里芙			你的能力，可以让别人看到未来发生的事情？	0	
3		0				里芙抓着自己的右臂，在先前看到的画面中，她的右臂被子弹击穿，此刻仍残留着些许幻痛。	0	
4		4	里芙			无论你做了什么，都不重要。为了找到playername，我不会让任何人阻止我。	0	
5		5	龙舌兰			（明明身负重伤，还看到了那么恐怖的画面，她的眼神也丝毫没有动摇吗？）	0	
6		0				龙舌兰感觉到自己的双腿正在发抖，她不知道这是刚才使用能力的副作用，还是出于一种没由来的恐惧。	0	
7		5	龙舌兰			（她这么在意playername，playername大概也一样吧，我是不是从一开始就没有机会了呢……）	0	
8		0				龙舌兰的双目黯淡下去，从心底涌出的挫败感促使着她动了动嘴唇。	0	
9		5	龙舌兰			不，我果然还是不能……	0	
10		5	龙舌兰			嗯？！	0	
11		0				起初轻微的眩晕感让龙舌兰怀疑自己是不是过于紧张而出现幻觉，但很快，震感便成倍增加，如同要将地面撕裂。	0	
12		0				浮空城新恒提罗，竟然发生了地震？	0	
13		0				就算是龙舌兰，在如此强烈的晃动中也只能勉强站立，而本就虚弱的里芙则直接跌倒在地。	0	
14		0				数秒的天旋地转后，晃动才堪堪停止，龙舌兰也终于得以将里芙重新扶起。	0	
15		0				先前物流机器人坠落时，街上本就已经聚集了不少看热闹的人，如今人群便是因此彻底乱作一团。	0	
16		0				升格体的辅助机纷纷升空逃往各处，刚体彼此推搡，争抢着挤上城市轻轨。而更多人被撞倒、摔伤，正哭喊着求援。	0	
17		0				新恒提罗引以为傲的秩序与平衡在一瞬间便荡然无存，只留下更深层的混乱。	0	
18		0	龙舌兰			到底发生了什么……	0	
19		0				季度财政报表，安全部集训申请，耶洛沙舆论处理……批阅完成后，堆成一叠的文件整整齐齐摆在陶的桌上，如同一座小雪山。	0	
20		0				即使在没人的时候，陶也会保持正襟危坐，这会最大限度减轻她的身体损耗。	0	
21		0				今天批阅完的文件给了她一些小小的成就感——她本来不擅长这些，时至今日，即使旁人都视她为世界上最有权势的人之一，她自己却很难认同。	0	
22		0				这份难得的好心情一直持续到卡罗琳急匆匆地走进办公室中。	0	
23		5	卡罗琳			老板——	0	
24		0				卡罗琳深吸了一口气，看起来是一路小跑到了这里。在说出后半句之前，她已经身体前倾，将手中的平板终端递给了陶。	0	
25		0				与此同时，终端上开着的新闻直播也适时地响起。	0	
26		0				“本台消息，我们的记者已经到达兰卡半岛北部，通过镜头可以看到，天空中正在移动的黑点便是新恒提罗。”	0	
27		0				“在十五分钟前，这座浮空城市突然开始移动，并以极快的速度朝着西北方向飞行，原因不明。”	0	
28		0				“专家警告称，以现在的速度和方向，新恒提罗有极大概率撞上正在俱卢周边海域活跃的风暴‘玫瑰’。”	0	
29		0				“由于无法与新恒提罗取得联系，俱卢地区已经开始组织周边地区民众撤离……”	0	
30		6	陶			……	0	
31		0				卡罗琳看着陶伸手关掉新闻界面，将平板放在一旁。再然后，陶闭上了眼睛，后仰在座椅上，说出了卡罗琳从来没听她说过的话——	0	
32		0	陶			怎么可能……	0	
33		0	龙舌兰			往这边走！	0	
34		0				此时的两人早已顾不上争吵，依靠龙舌兰的记忆，两人在新恒提罗的小巷中七拐八绕，总算是绕过了因地震而断裂，无法继续通行的道路。	0	
35		0				但她们的步伐很快也停滞下来，在市中心的主干道上，放眼望去，尽是逃难的人群。	0	
36		0				身为天启者的两人要越过人群并不困难——但那些呼救声、哭喊声牢牢抓住了两人的腿，让她们再难前进半步。	0	
37		0				在降临事件时，她们也曾是那些伤者中的一员。	0	
38		0				无需言语沟通，两人只是对视一眼，便已经清楚对方的想法。	0	
39		0				她们要做分析员一直以来做的事情。	0	
40		0				龙舌兰重新拿出了那条浅色细绳，像轻盈的游鱼一样穿梭于人群中，在那些不知该逃往何方的人眼前展示着细绳组成的小框。	0	
41		0				转眼间，那些人如同顿悟了一般，不再像无头苍蝇那样四处奔逃，甚至开始招呼着其他人逃往同一个方向。	0	
42		0				里芙不由得再次对龙舌兰的能力产生了怀疑，看起来她之前所经历的并不是“看到未来”那么简单。	0	
43		0				不过，既然对方如此坦然地在自己面前使用着能力，现在也的确不是计较这些的时候。	0	
44		5	龙舌兰			呼，呼……	0	
45		0				在龙舌兰和里芙的努力下，眼下的混乱终于有所好转。	0	
46		0				两人在不知不觉中已经成为了人群的领头羊，回过神时，身后满是排成长队的难民。	0	
47		4	里芙			我们去哪？	0	
48		5	龙舌兰			往十点钟方向走，在第三街区后面有一个广场，那里应该比较安全……	0	
49		0				龙舌兰一边跑一边看着手上的市民终端，大概是因为恒沙的失控，市民终端也成了废铁，连全息地图都没法展开，通讯功能自然也无法使用。	0	
50		0				对于已经习惯于出门都要靠终端确定好路线和路况的龙舌兰来说，此时心里也有些没底。	0	
51		0				所幸，凭着记忆走了几分钟后，眼前的街道和建筑逐渐变得熟悉，龙舌兰也得以松了口气。	0	
52		5	龙舌兰			快到了，大家快跟上……	0	
53		0	？？？			嘎吼！	0	
54		6	里芙			等等！	0	
55		0				里芙一把抓住走在最前面的龙舌兰，身后的人群也被生生停下，传出一片惊呼声。	0	
56		5	龙舌兰			怎，怎么了？	0	
57		4	里芙			我听到了……	0	
58		0				里芙说到一半，有些迟疑地看了看四周，似乎自己也不太自信。	0	
59		4	里芙			你先带他们在这里等等，我去看看前面。	0	
