字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		5	暴躁的市民			明明又过去两天了，状况却还是一样糟！	0	
2		5	暴躁的市民			从码头到这边的离岛，就没有一个十字路口不出乱子的！不是堵车就是吵架，还有那人在路上走着走着自己就躺下了？！	0	
3		4	消沉的市民			像这样的我也遇到过不少，莫名其妙地就晕倒了，像个被拔了电源线的机器人似的……	0	
4		4	消沉的市民			叫医务人员过来弄醒了之后又一问三不知，检测仪上也看不出身体有任何问题，唉……麻烦死了。	0	
5		5	暴躁的市民			还有啊，我不清楚你碰上过没有，离岛之间换乘那个轨道列车，跑了一半居然还停下来了！四节车厢，就那么悬在半空上！	0	
6		5	暴躁的市民			为了喝这么一杯酒我差点儿命都没了，真是……	0	
7		0				面有愠色的客人一边大声地叹着气，一边用力向后倒在了沙发里。	0	
8		0				这个中年男子衣着扮相体面斯文，但言行却配不上他的行头——只见他猛地仰起头，一口闷掉了冰石杯里的酒，然后重重地将杯子拍在了面前的大理石台桌面上。	0	
9		0				他很用力，但杯子的质量却出奇地好，连半点裂纹都没见到。在“咣啷”的噪声里碎成两半的，只有酒杯里已经被泡化了一些的冰块。	0	
10		0	酒保			……	0	
11		0				刚入夜的酒吧里本来人声鼎沸，但这一声响动不知为什么竟压过了所有的声音，在宽敞的厅堂里刺耳地回荡着。	0	
12		0				一双双不满的眼睛立刻循着声瞪了过来，只有吧台后的酒保不为所动，仍旧低着头，沉默地擦着手里的调酒壶。	0	
13		6	不满的市民			你脑子有问题啊？！嚷嚷什么？！这几天谁不是这么挺过来的？	0	
14		6	不满的市民			城市秩序好的时候一点贡献都不做，稍微出点问题就开始跳脚……我告诉你你这种人我见得多了！	0	
15		6	不满的市民			你听好了，满意就在这儿乖乖待着，不满意就出门直走，空港码头这会儿还开着呢！	0	
16		6	不满的市民			把你的市民数码体，通行证好好交给口岸那边的工作人员，然后趁早滚蛋——	0	
17		0				陈词激烈的这位客人还有半句话憋在嘴里没来得及吐出来，照着他脸上飞来的方形酒瓶就已经砸断了他的鼻梁。	0	
18		0				在一阵痛苦的闷哼声里，酒精上头又情绪失控的一群人眼看着就要扑在一起扭打起来……	0	
19		5	莫罕达斯			嘿！	0	
20		4	望			你们……你们干什么呢？！住手！！	0	
21		0				第一张吧台椅飞起来的时候，望和莫罕达斯正好推门走进来。轻质金属材质的椅子就砸在二人面前，吓得望大叫出声。	0	
22		5	暴躁的市民			刚体和升格体？哼……你们什么意思？真把自己当成新恒提罗的管理者了？！	0	
23		4	望			喂，你不要血口喷人啊！在新恒提罗市区里挑起斗殴，你们知道你们自己在干什么嘛！	0	
24		5	暴躁的市民			只剩个电子脑袋的家伙还想学着别人管闲事？我看你是吃饱了撑——	0	
25		4	莫罕达斯			已经够丢人的了吧，朋友。	0	
26		5	暴躁的市民			呃啊——你？！	0	
27		0				赶在那名酒客继续发飙之前，莫罕达斯冲进了人堆里，用铁塔一样的身体挡在了对方面前。	0	
28		0				机械臂吱呀作响，将那人的两只手都钳制住，却也没有真的用力握下去。	0	
29		4	望			哎……关于这几天城市里的各种突发状况，我们基本上已经都排查清楚啦。半个小时后在主岛的纪念雕像下会向大家统一作出说明。	0	
30		4	望			城市运行的规划调整，以及对每一名市民受损利益的补救方案也都准备好了。	0	
31		4	望			大家可不可以不要闹啦……多少也该拿出点新恒提罗人的风度来嘛！	0	
32		5	莫罕达斯			新恒提罗人……应该共渡难关，是吧？	0	
33		6	暴躁的市民			哼……少往自己脸上贴金！	0	
34		0				满脸怒容的醉汉挣脱了莫罕达斯的机械臂，虽然嘴上依旧不依不饶，但脚下却乖乖动起来，向着店门外走去。	0	
35		0				剩下的众多客人也在短暂的大眼瞪小眼之后放弃了争执，不久之后，酒吧的大厅里人去屋空，只剩一地狼藉。	0	
36		0				而吧台后的酒保仍在不紧不慢地擦着手里的调酒壶，对眼前的一切视若无睹。	0	
37		5	莫罕达斯			不好意思，这里的损失……我先替他们赔偿给你。	0	
38		4	酒保			不用。	0	
39		5	莫罕达斯			呃——	0	
40		0				那酒保放下调酒壶，顺手又拿起一个高球杯，对着灯光仔细观摩。从始至终，她都在专注地做自己的事，连一眼都没有看向别处。	0	
41		2	酒保			小事儿，我自己处理就行了。	0	
42		2	酒保			这座浮空城变成这副样子，你们应该还有很多事要忙才对。	0	
43		2	酒保			请便吧。	0	
44		6	望			……莫罕达斯？	0	
45		0				身后传来了望疑惑的呼唤声，莫罕达斯皱紧眉头，盯着面前这位身材高挑的女性看了片刻，随后叹了口气，转身离去。	0	
46		0				等到望和莫罕达斯都走出了店门，整个酒吧里仅剩的那一名客人也悄然从角落里起身。	0	
47		0				她动作轻盈地用纸巾擦掉了粘在杯口上的唇印，又伸出纤细的手指，在桌子外侧的计费台上多敲了个零，随后便低下头，迈着小碎步，也向着门口走去。	0	
48		0				而她做的这一切都被吧台后面的那个人尽收眼底，瞧了个一清二楚。	0	
49		2	酒保			这座城市的人太过循规蹈矩，缺少情趣。	0	
50		6	茉莉安			哈啊……	0	
51		0				脚步应声停了下来，但双方的视线还没有撞在一起。	0	
52		4	酒保			本来可以当做小酌时的余兴节目，但他们……演得不好，不是吗。	0	
53		5	茉莉安			呵，谁知道呢……	0	
54		5	茉莉安			多谢款待。	0	
55		0				鞋跟与石料地面的撞击声再次响起，但身后的人好像无论如何都不打算让她走出这道门。	0	
56		4	酒保			肉体的桎梏，精神的偏执，两者你都曾经仔细品尝过……	0	
57		5	茉莉安			……	0	
58		4	酒保			所以我很好奇，对于眼下的这座城市，这群人，你会抱着什么眼光来看待呢？	0	
59		4	酒保			阴极科技的千金小姐，茉莉安·安德烈奥蒂？	0	
60		5	茉莉安			……！	0	
61		0				我曾经以为……这一次，我已经做足了准备。	0	
62		6	芬妮			可恶——还没完呢，别想从本小姐手里逃走！！	0	
63		6	瑟瑞斯瞬刻			芬妮！冷静点……已经没事了……	0	
64		6	瑟瑞斯瞬刻			凯茜娅小姐，我们现在——	0	
65		6	凯茜娅			泰坦污染……怎么会蔓延到这种地方？！	0	
66		6	凯茜娅			难道那座浮空城里……还有……	0	
67		0				直到我独自一人，在满是错误的道路上走了太远……	0	
68		4	里芙病号服			哼，这次又是什么花样？	0	
69		0	？？？			不必发问，这里只有我们，而我们是一体的。	0	
70		4	里芙病号服			耶洛沙的树已经被分析员解决掉了，你别想再用幻象来困住我。	0	
71		0	？？？			但瓦尔哈拉是无垠无限的。从你身为凡人，僭越了神力的那一天开始，你就注定要被驯服，注定要长眠于——	0	
72		6	里芙病号服			你刚刚……用了很有意思的字眼。	0	
73		6	里芙病号服			僭越？驯服？呵……	0	
74		6	里芙病号服			窥探我的内心，得到了答案之后，开始学会害怕了么！	0	
75		0				但对我这种人来说，有时候……大多数时候……	0	
76		0				行差踏错既是必然，也是必要。	0	
77		0	？？？			为了……她们？	0	
78		0	分析员			对，为了她们。	0	
79		0	分析员			有太多的理由需要我去以身犯险。	0	
80		0	分析员			而我对这一切……正乐此不疲。	0	
