字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	叮咚——！	叮咚——！	ピーンポーンパーンポーン。	딩동!	Ding—						0	3.2主线剧情
2	您乘坐的目的地为新恒提罗的航班A4359,将于半小时后降落，请您……	您乘坐的目的地為新恆提羅的航班A4359，將於半小時後降落，請您……	ニューガントラ行きのＡ４３５９便をご利用いただきありがとうございます。この便は３０分後に到着予定です……	귀하가 탑승하신 뉴헨틸로행 A4359 항공편은 30분 후 착륙 예정이오니… 승객 여러분께서는…	Flight A4359 to New Hentiro will be landing in approximately 30 minutes. Please ensure your...						0	3.2主线剧情
3	耳边传来航班的广播播报，米娅看了眼终端上的时间。	耳邊傳來航班的廣播報告，米婭看了眼終端上的時間。	機内アナウンスが流れると、ミアは端末で時刻を確かめた。	기내 방송이 들려오자, 미아는 단말기의 시간을 확인했다.	The announcement echoed through the cabin as Mia glanced at the time on her terminal.						0	3.2主线剧情
4	自己已经离开熙澜海，离开那个人快两个小时了……	自己已經離開熙瀾海，離開那個人快兩個小時了……	セイラン海やあの人と離れてから、もう２時間も経ったのに……	헬리오라 해를 떠나고, 그 사람과 헤어진 지 벌써 두 시간이나 지났는데…	It had been nearly two hours since she'd left the Heliora Sea... and left him.						0	3.2主线剧情
5	可为什么脸还是那么烫呢……	可是為什麼臉還是那麼燙呢……	なんでまだこんなに顔が熱いんだろう……	왜 아직도 얼굴이 이렇게 화끈거리는 걸까…	So why was her face still burning...?						0	3.2主线剧情
6	恰巧空乘路过，米娅连忙招了招手。	剛好空服人員路過，米婭連忙招招手。	ちょうど通りかかった乗務員を、ミアは慌てて呼び止めた。	때마침 승무원이 지나가자, 미아는 서둘러 손을 들었다.	Just then, a flight attendant walked by. Mia quickly flagged her down.						0	3.2主线剧情
7	能麻烦给我一杯冰吗？	可以麻煩給我一杯冰嗎？	あのー、すいません、氷がほしいんだけど……	여기 얼음 좀 주실래요?	Could I get a cup of ice, please?						0	3.2主线剧情
8	诶？是加冰的饮料吗？	欸？是加冰的飲料嗎？	はい、氷の入ったドリンクのことですか？	네? 음료에 얼음을 넣어드릴까요?	You mean an iced drink, miss?						0	3.2主线剧情
9	不不不，一杯冰块就好。	不不不，一杯冰塊就好。	ううん、氷だけでいいの。	아뇨, 얼음만 한 잔 주세요.	No, no — just the ice, please.						0	3.2主线剧情
10	好的。	好的。	わかりました。	알겠습니다.	Sure thing.						0	3.2主线剧情
