字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	正在我和芬妮往大厅赶时，终端滴滴滴地响了起来。	正當我和芬妮往大廳趕時，終端嗶嗶嗶地響了起來。	ファニーと一緒にロビーへ向かう途中、端末が鳴りだした。	페니와 함께 로비로 향하던 중, 단말기가 '삐삐삐' 하며 울렸다.	Just as Fenny and I were on our way to the lobby, my terminal began pinging.						0	3.2主线剧情
2	接通后，克罗瑞娜急切的声音从里面传来。	接通後，克羅瑞娜急切的聲音從裡面傳來。	出ると、クラウリナの焦った声。	통신을 연결하자, 클라리나의 다급한 목소리가 들려왔다.	I picked up. Clarina's voice came through, tight with urgency.						0	3.2主线剧情
3	分析员，一个好消息，和一个坏消息，你要先听哪个？	分析員，一個好消息，和一個壞消息，你要先聽哪個？	分析員さん、良い知らせと悪い知らせがあるわ、どちらから聞きたい？	분석가, 좋은 소식과 나쁜 소식이 있는데, 어떤 걸 먼저 들을래?	Adjutant, I have good news and bad news. Which would you prefer to hear first?						0	3.2主线剧情
e-1											0	3.2主线剧情
4	好消息	好消息	良い知らせ	좋은 소식	Good news.						0	3.2主线剧情
5	好消息就是……	好消息就是……	良いほうは……	좋은 소식은…	Alright, the good news is...						0	3.2主线剧情
6	大量的实验数据显示，人体对SpH-L12产生的过敏反应仅会持续三分钟左右，并且会很快产生抗体。	大量的實驗資料顯示，人體對SpH-L12產生的過敏反應僅會持續三分鐘左右，並且會很快產生抗體。	実験データをたくさん確認したけど、SpH-L12によるアレルギー症状は3分で解消するし、すぐに抗体が生まれるの。	실험 데이터를 대량 관찰한 결과, 인체가 SpH-L12에 대해 보이는 알레르기 반응은 약 3분 정도만 지속되고, 곧바로 항체가 생성돼.	A ton of experimental data confirms that allergic reactions to SpH-L12 only last about three minutes. After that, the body builds up immunity pretty quickly.						0	3.2主线剧情
7	也就是说SpH-L12的危险性并不高，只要度过刚开始过敏那几分钟，之后就不太会有问题了。	也就是說SpH-L12的危險性並不高，只要度過剛開始過敏那幾分鐘，之後就不太會有問題了。	つまり、SpH-L12の危険性はさほど高くない。アレルギーが起きても、症状があるのは最初の数分だけで、たいしたことにはならないはずよ。	즉, SpH-L12는 위험성이 그리 높지 않아서 처음 알레르기가 발생하는 몇 분만 견디면 이후엔 별문제 없을 거야.	So it's not particularly dangerous. Once the initial reaction passes, you're in the clear.						0	3.2主线剧情
8	听到这里，芬妮长长地舒了口气，笑容也更加轻松。	聽到這裡，芬妮大大地鬆了口氣，笑容也更加輕鬆。	ここまで聞いて、隣のファニーは安堵のため息をついた。	이 말을 들은 페니는 한시름 놓으며 한결 편안한 미소를 지었다.	Fenny let out a long breath of relief, her smile softening with visible ease.						0	3.2主线剧情
9	坏消息	壞消息	悪い知らせ	나쁜 소식	Bad news.						0	3.2主线剧情
10	啊呜……坏消息就是……	啊嗚……壞消息就是……	え、ええ、悪いほうね……	으음… 나쁜 소식은…	Ah... well, the bad news is...						0	3.2主线剧情
11	SpH-L12还有不小的科研价值，如果直接摧毁，对吉诺拉公司来说，是笔不小的损失。	SpH-L12還有不小的研究價值，如果直接摧毀，對吉諾拉公司來說，是筆不小的損失。	SpH-L12は大事な研究対象だから、駆除されるとちょっと痛いかもしれないわ……ディノーラ社にとって。	SpH-L12는 아직 상당한 연구 가치가 있어서, 바로 파괴해 버리면 제노라사 입장에서는 손실이 적지 않을 거야.	SpH-L12 has significant research value. If we destroy it outright, Genoura Biotech would take a serious loss.						0	3.2主线剧情
12	虽然这损失也不是承担不起，但就怕被股东们小题大做……	雖然這損失也不是承擔不起，但就怕被股東們小題大做……	会社をたたむほどの打撃ではないけど、これを言いがかりに株主たちが騒ぎだしたら……	비록 이 정도의 손실은 감당할 수 있지만, 주주들이 이걸 가지고 난리를 칠까 봐…	It's not something the company can't absorb, but... I can already hear the shareholders throwing a fit...						0	3.2主线剧情
13	克罗瑞娜的话没有说完，话语间满是为难。	克羅瑞娜的話沒有說完，話語間滿是為難。	不安げに言いかけて、クラウリナは言葉を切った。	클라리나는 말을 끝맺지 못한 채 난처한 기색을 보였다.	She trailed off, clearly in a difficult position.						0	3.2主线剧情
14	这么看来，回收SpH-L12才是最佳选择。	這麼看來，回收SpH-L12才是最佳選擇。	つまり、回収するしかないか。	그렇다면 SpH-L12를 회수하는 게 제일 나은 선택이겠네.	In that case, retrieval of the experimental plant would be the optimal approach.						0	3.2主线剧情
15	奈莉德压低了声音，可见她在刻意回避米娅。	奈莉德壓低了聲音，可見她在刻意回避米婭。	端末からネリーダの声がひびいた。声を少しひそめているのは、ミアに気づかれないためだろう。	네리다는 목소리를 낮췄다. 일부러 미아가 듣지 못하게 하려는 듯했다.	Nerida lowered her voice, careful to keep Mia from overhearing.						0	3.2主线剧情
16	米娅作为普通人，知道这株奇异植物的存在后，难免害怕焦虑。	米婭作為普通人，知道這株奇異植物的存在後，難免害怕焦慮。	一般人のミアがSpH-L12の存在を知ったら、きっと不安になってしまう。	미아는 일반인이니, 이 특이 식물의 존재를 알게 되면 두렵고 불안할 수밖에 없다.	A civilian like Mia would definitely be rattled if she found out about a strange plant on the loose in the hotel.						0	3.2主线剧情
17	与其增加不稳定因素，瞒着她才是最好的选择，这一点我倒是和奈莉德不谋而合。	與其增加不穩定因素，瞞著她才是最好的選擇，這一點我倒是和奈莉德不謀而合。	不用意に不安を広めるより、彼女に内緒にしておくほうが得策なのだろう。	불안감을 더할 바에는, 차라리 그녀에게 알리지 않는 편이 낫다. 이 부분은 나도 네리다와 생각이 일치했다.	No need to stir up unnecessary panic — Nerida and I were completely on the same page about that.						0	3.2主线剧情
18	毕竟，这株奇异植物对我们来说还不算什么大事，但要是吓到米娅这样的普通人就不好了。	畢竟，這株奇異植物對我們來說還不算什麼大事，但要是嚇到米婭這樣的普通人就不好了。	私たちにとってSpH-L12はたいした問題にはならないが、やはり一般人を怖がらせる事態はできるだけ避けたい。	이 특이 식물이 우리에게는 그다지 골칫거리가 아니지만, 미아 같은 일반인을 불안하게 할 수는 없다.	After all, SpH-L12 wasn't a true threat to us. But to a civilian, the wrong kind of fear could be just as dangerous.						0	3.2主线剧情
19	那我们现在该怎么做？总不能拿着渔网去抓它吧？	那我們現在該怎麼做？總不能拿著漁網去抓它吧？	それで、どうしたらいいの？虫取り網で捕まえにいくわけにもいかないんでしょ。	그럼 우리 이제 어떡해? 설마 그물로 잡을 건 아니지?	So what are we supposed to do now? Don't tell me we're netting it like some rogue jellyfish.						0	3.2主线剧情
20	唔……SpH-L12孢子离体后，花根处会分泌蕴含生物信息的“退化酶”。	嗯……SpH-L12孢子離體後，花根處會分泌蘊含生物訊息的「退化酶」。	えっと……SpH-L12の親個体が子個体を産むと、根っこから生物データを含んだ「退化酵素」を分泌するの。	음… SpH-L12의 포자가 분리되면 꽃 뿌리 부분에서 생물 정보가 담긴 '퇴화 효소'가 분비돼.	Well... once SpH-L12 releases its spore, the root starts secreting something called a regression enzyme — it contains key biological signals.						0	3.2主线剧情
21	只要取得退化酶，再注射进孢子里的话，孢子就能发出“逆生长”指令，退化到幼年状态。	只要取得退化酶，再注射進孢子裡的話，孢子就能發出「逆生長」指令，退化到幼年狀態。	「退化酵素」を手に入れ、子個体に注射すれば、それを幼年期に逆戻りさせることができるわ。	퇴화 효소를 얻어서 포자에 주입하기만 하면, 포자가 '역성장' 지령을 내려서 유년 상태로 퇴화해.	If we collect that enzyme and inject it back into the spore, it should trigger a regression response — basically reverting it to an immature state.						0	3.2主线剧情
22	这样的话，很容易就能把它关回培养仓里了。	這樣的話，很容易就能把它關回培養艙裡了。	そしたら、簡単に培養器に収容できるはず。	그러면 쉽게 육성 캡슐로 돌려보낼 수 있을 거야.	That way, it'll be much easier to recontain within a growth pod.						0	3.2主线剧情
23	我没记错的话，酒店下面就是博物馆，SpH-L12的花根应该就在那里了？	我沒記錯的話，飯店下面就是博物館，SpH-L12的花根應該就在那裡了？	私の記憶が正しければ、博物館はホテルの真下にあるはずだ。つまり、SpH-L12の根っこはそこにあるわけだな？	내가 기억하기로는 호텔 아래가 박물관이고, SpH-L12의 꽃 뿌리가 거기에 있지?	If my memory serves me correctly, the museum is below the hotel. That's where the root of the plant should be, right?						0	3.2主线剧情
