字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	深夜。	深夜。	深夜。	깊은 밤.	It was deep into the night.						0	2.4版本主线故事
2	医疗部的自动门缓缓打开。借着玻璃上反射出的倒影，我看到了一张称得上苦涩的脸。	醫療部的自動門緩緩打開。藉著玻璃上反射出的倒影，我看到了一張稱得上苦澀的臉。	医療部の自動ドアがゆっくりと開いた。ドアのガラスには、苦虫を嚙み潰したような自分の顔が映し出されている。	의료부 자동문이 천천히 열리며 유리에 반사되는 그림자를 통해 씁쓸한 표정을 볼 수 있었다.	The automated doors of the Medical Department slid open with a soft hiss. Reflected in the glass, I caught sight of my own face — weary, and tinged with bitterness.						0	2.4版本主线故事
3	如果在平时板着这样一张脸进入基地，天启者们大概很快就会围上来，替我揉开眉头。而为了不让她们担心，我现在也很少以这样的面貌出现。	如果在平常板著這樣一張臉進入基地，天啟者們大概很快就會圍上來，替我揉開眉頭。而為了不讓她們擔心，我現在很少以這樣的面貌出現。	もしこんな表情で寮に入ったら、覚醒者たちがすぐに集まってきて、眉間のシワを伸ばしてくれるだろう。心配させないためにも、私はできるだけ表情を管理してきた。	평소에 이런 표정으로 숙소에 들어왔다면 계시자가 빠르게 다가와 미간을 문질러줄 것이다. 그녀들을 걱정시키지 않도록 지금의 난 표정 관리하기 위해 노력 중이다.	If I were to walk around the Base by daylight looking like this, the Manifestations would surround me in seconds, fussily trying to smooth the worry lines from my brow. To spare them that concern, I rarely allowed this expression to surface.						0	2.4版本主线故事
4	只有在这样无人的深夜，我才会放任自己显露出疲态。	只有在這樣無人的深夜，我才會放任自己顯露出疲態。	だから誰もいない深夜だけ、人の目を気にせずに疲れを見せられる。	하지만 이렇게 아무도 없는 깊은 밤에는 그냥 피곤한 모습을 숨기지 않았다.	Only in these quiet, empty hours did I allow my fatigue to show.						0	2.4版本主线故事
5	我就这样沿着走廊，一直走到重症监护室的门前。这里正躺着一名特殊的伤员——在几天前被送回公司的外勤队员卜卜。	我就這樣沿著走廊，一直走到加護病房的門前。這裡躺著一名特殊的傷者──在幾天前被送回公司的外勤隊員卜卜。	私は廊下を通って、集中治療室の前に来た。ここにはある特別な重傷者が寝ている。数日前に会社まで搬送された、外勤スタッフのブブだ。	난 복도를 따라 집중 치료시설 입구 앞까지 걸어갔다. 이곳에는 현재 특수한 부상자가 누워 있고… 그녀는 얼마 전 실려 온 외근 대원 보보였다.	Step by step, I made my way down the hallway, stopping at the door of the intensive care unit. Inside lay a critically injured field agent — Bubu, rescued and brought back just days before.						0	2.4版本主线故事
6	如今我们已经从她带回的“纺锤”系统数据文件中获得了许多情报，而她仍处于昏迷之中。	如今我們已經從她帶回的「紡錘」系統資料檔案中獲得了許多情報，而她仍處於昏迷之中。	彼女が持ち帰った「スピンドル」システムのデータからたくさんの情報を解析できたが、彼女自身は未だに昏睡状態だ。	우리는 현재 그녀가 가져온 '방추' 시스템 데이터를 통해 수많은 정보를 획득했지만, 그녀는 여전히 혼수상태에 빠져 있었다.	The Spindle System data she had recovered had already given us invaluable intel. Yet here she lay, unmoving, trapped in a coma.						0	2.4版本主线故事
7	我一边这样想着，一边把手放到门把手上，却忽然发觉门是虚掩着的。	我一邊這樣想著，一邊把手放到門把上，卻忽然發覺門是虛掩著的。	そんなことをぼんやりと考えながら、ドアノブに手をかけた。驚くことに、ドアは閉まっていなかった。	이런 생각을 하며 문고리에 손을 올렸고, 그제야 문이 잠겨있지 않다는 걸 알 수 있었다.	Lost in thought, my hand drifted to the door handle — only to find it slightly ajar.						0	2.4版本主线故事
b-1											0	2.4版本主线故事
8	推开门	推開門	ドアを開ける	게이트 열기	Push the door open						0	2.4版本主线故事
