字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	准备好了吗？	準備好了嗎？	準備はいい？	준비됐어?	Ready?						0	2.4版本主线故事
2	三天后，我平躺在医疗部的治疗舱内，朝着监控摄像头另一边的芙提雅微微点了点头。	三天後，我平躺在醫療部的治療艙內，朝著監視器另一邊的芙提雅微微點了點頭。	3日後、私は医療部の治療カプセルのなかで横になり、監視カメラの向こうにいるフリティアの問いに小さく頷いた。	3일 후, 난 의료부 의료 캡슐 안에 누워 CCTV 반대편에 있는 프티야를 향해 고개를 끄덕였다.	Three days later, I lay flat inside a treatment pod in the medical bay, giving a small nod to Fritia, who was monitoring me from the other side of a camera feed.						0	2.4版本主线故事
3	我朝左边看去，卜卜正躺在离我半步远的另一个治疗舱内。她刚结束了神格神经的移植手术，气色比前几天好了许多。	我朝左邊看去，卜卜正躺在離我半步遠的另一個治療艙內。她剛結束了神格神經的移植手術，氣色比前幾天好了許多。	左側から半歩ほど離れた治療カプセルで、ブブが眠っている。神格神経の移植手術を終えたばかりの彼女は、この前より顔色がよくなっている。	왼쪽으로 고개를 돌렸고, 보보는 한 걸음도 안 되는 거리에 있는 다른 의료 캡슐 안에 누워있었다. 그녀는 만트라 신경 이식 수술을 막 끝냈고, 안색이 며칠 전보다 훨씬 좋아져 있었다.	Glancing to my left, I saw Bubu in the neighboring pod. She had just undergone a Theotropic Nerves transplant, and her complexion looked significantly better than it had a few days ago.						0	2.4版本主线故事
4	但我知道，她现在依然是缺少灵魂的空壳。如果不能将她的意识唤醒，我们先前所做的一切都会是无用功。	但我知道，她現在依然是缺少靈魂的空殼。如果不能將她的意識喚醒，我們先前所做的一切都會是無用功。	しかし、今の彼女は魂の入っていない抜け殻でしかない。彼女の意識を呼び起さなければ、今までのすべてが水の泡になる。	하지만 그녀가 아직 영혼이 없는 빈 껍데기라는 것을 잘 알고 있다. 만약 그녀의 의식을 깨우지 못한다면 앞선 모든 일들이 물거품이 될 것이다.	Still, I knew that her restored body remained an empty shell without her awakened consciousness. If we couldn't bring her back, all our efforts would be for nothing.						0	2.4版本主线故事
5	我们都会在仪器这边盯着分析员的情况，如果有任何变故，我们就会把分析员带回来的！	我們都會在儀器這邊盯著分析員的情況，如果有任何變故，我們就會把分析員帶回來的！	こっちで分析員の様子は随時チェックしてるから、なにかあったらすぐに起こすね！	계기판 옆에서 분석가 상황을 지켜보고 있을 거야. 무슨 변고라도 생기면 바로 분석가를 데리고 나와줄게!	We'll be monitoring your condition from here, Adjutant. If anything goes wrong, we'll pull you out immediately!						0	2.4版本主线故事
6	嗯，那就交给大家了。	嗯，那就交給大家了。	ああ。それじゃ、頼んだ。	알았어, 그럼 잘 부탁할게.	I'm in your hands, then.						0	2.4版本主线故事
7	治疗舱里的仪器开始嗡嗡作响，随之而来的是强烈的昏睡感。	治療艙裡的儀器開始嗡嗡作響，隨之而來的是強烈的昏睡感。	治療カプセルについている機材たちが動き出す。強烈な眠気がすぐに私を襲った。	의료 캡슐 계기판이 윙윙거리며 작동했고, 얼마 지나지 않아 엄청난 졸음이 밀려왔다.	The pod's machinery buzzed to life, and an overwhelming drowsiness washed over me.						0	2.4版本主线故事
8	闭上眼后，我就会进入卜卜的意识空间中。	閉上眼後，我就會進入卜卜的意識空間。	目を閉じれば、ブブの意識空間に入るだろう。	눈을 감으면 보보의 의식 공간에 들어가게 된다.	As I closed my eyes, I prepared to enter Bubu's consciousness.						0	2.4版本主线故事
9	无论如何，也要拯救她。	無論如何，也要拯救她。	なんとしても、彼女を救ってみせる。	무슨 일이 있어도 그녀를 구해내고 말 것이다.	Whatever it takes, I will bring her back.						0	2.4版本主线故事
