字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
2	高楼顶端的夜空并不宁静，夜风也格外凛冽，裹挟着硝烟和血腥的气味。	高樓頂端的夜空並不寧靜，夜風也格外凜冽，裹挾著硝煙和血淋淋的氣味。	硝煙と血の匂いを帯びた強い夜風が高層ビルの屋上を騒がしく吹き抜けている。	고층 건물 옥상의 밤하늘은 결코 고요하지 않았고, 밤바람도 유난히 차가워서 화약 냄새와 피비린내를 실어 나르고 있었다.	The dark sky surrounding the towering rooftop hardly felt serene. The night wind was particularly chilling, carrying the scent of gunpowder and blood.						0	
3	我的鼻腔并未被这些刺激气味充斥，而是被另一股沁人心脾的幽香填充。	我的鼻腔並未被這些刺激氣味充斥，而是被另一股沁人心脾的幽香填充。	それでも、少女の発する心地よい香りの方がずっと強かった。	내 코는 이러한 자극적인 냄새로 가득 차지 않고, 대신 마음을 울리는 은은한 향기로 채워졌다.	However, these odors didn't fill my nose. I smelled another, more refreshing aroma.						0	
3_1	虽然已经完全被敌人包围，但是身后少女的柔软又潜藏着强大力量的纤细身躯给了我格外安心的支撑。	雖然已經完全被敵人包圍，但是身後少女的柔軟又潛藏著強大力量的纖細身軀給了我格外安心的支撐。	完全に敵によって包囲されているにも関わらず、背中から感じる彼女の体温が、私に場違いなほどの安心感を与えてくれた。	타깃에게 완전히 포위되었지만, 뒤에 있는 소녀의 부드러우면서도 강한 힘이 숨겨진 가냘픈 몸이 나에게 특별한 안심감을 주었다.	Even though we were completely surrounded, the soft yet powerful girl behind me put me at ease.						0	
4	分析员，在这种时候，能有你在身边，真好。	分析員，在這種時候，能有你在身邊，真好。	分析員さん。こんな時、あなたがいてくれて、良かったと思います。	분석가님, 이런 때에 당신이 곁에 있어 정말 다행이에요.	Adjutant, I'm so glad you're with me at times like this.						0	
5	我一样很庆幸，这个时候有你陪着我。	我一樣很慶幸，這時候有你陪著我。	私も同じだ。君がいてくれて、よかった。	나도 마찬가지로 이 순간 너와 함께해서 너무 기뻐.	I'm lucky to have you here with me too.						0	
6	已经到绝境了呢。	已經到絕境了呢。	もう後はないようですね。	궁지에 몰렸네요.	Looks like we've been backed into a corner.						0	
7	是的。总算是走到这一步，完全落入了他们的包围了啊。	是的。總算是走到這一步，完全落入了他們的包圍了啊。	そうだな。私達はもう、完全に包囲されている。	그렇네. 드디어 여기까지 오니 완전히 그들에게 포위당했어.	Yeah, you could say that again. They've got us surrounded.						0	
8	如此——	如此——	これは——	이렇게…	Completely...						0	
9	我们便无计可施了，是彻头彻尾，穷途末路。	我們便無計可施了，是徹頭徹尾，窮途末路。	いよいよ絶体絶命ってわけだ。	우리는 아무것도 할 수 없게 되었고, 철저하게 막다른 길에 놓였어.	We have no tricks up our sleeve. No way to escape.						0	
