字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	清晨，窗外的露珠里，沁着些许花的清香。	清晨，窗外的露珠裡，沁著些許花的清香。	窓に露が張る朝。	이른 아침, 창밖의 이슬에는 약간의 꽃향기가 배어 있었다.	In the early morning, the dew outside the window carried the faint scent of flowers.						0	3.5版本茉莉安霄鹰个人故事
2	安德烈奥蒂家中，相比外界又多了些许暖意。院落中盛开的百花又添了几分不属于这个季节的色彩。	安德烈奧蒂家中，相比外界又多了些許暖意。院落中盛開的百花又添了幾分不屬於這個季節的色彩。	他所より幾分か暖かいアンドレオッチ家の庭園を、咲き乱れる花々が季節外れの色で彩っていた。	안드레오티 가문의 집은 바깥보다 더 따뜻했다. 마당에 만개한 온갖 꽃들은 이 계절에 어울리지 않는 색채를 더했다.	The Andreotti manor was warmer compared to the chill beyond its walls. In the courtyard, the blooming flowers had taken on hues that didn't quite belong to this season.						0	3.5版本茉莉安霄鹰个人故事
3	这是安德烈奥蒂家独特的花田控温技术，任何季节都能保持在二十四度。	這是安德烈奧蒂家獨特的花田控溫技術，任何季節都能保持在二十四度。	アンドレオッチ家は庭園の花畑を維持するために、気温制御技術を使って、気温を24度のままに固定しています。	이건 안드레오티 가문만의 독특한 꽃밭 온도 제어 기술이에요. 어떤 계절이든 24도를 유지해 주죠.	This is our unique flower field temperature regulation system, which keeps the temperature at a perfect 24°C throughout the year.						0	3.5版本茉莉安霄鹰个人故事
4	茉莉安走到窗边，为我介绍着这幅奇景。	茉莉安走到窗邊，為我介紹著這幅奇景。	マリアンは窓硝子越しの花畑を眺めながら説明してくれた。	마리안은 창가로 걸어가 나에게 이 기이한 경치를 소개했다.	Marian moved to the window, introducing the scene to me.						0	3.5版本茉莉安霄鹰个人故事
5	怪不得冬天还能看到这么多花盛开。	怪不得冬天還能看到這麼多花盛開。	だから冬なのに花が咲いているのか。	그래서 겨울에도 이렇게 꽃이 많이 필 수 있는 거구나.	No wonder there are so many flowers blooming even in winter.						0	3.5版本茉莉安霄鹰个人故事
6	在冬日能有这样的美景也算是一种享受。	在冬日能有這樣的美景也算是一種享受。	冬でもこんな景色が眺められるとは、嬉しいな。	겨울에 이런 아름다운 풍경을 볼 수 있다는 건 즐거운 일이야.	It's a pleasure to enjoy a view like this during winter.						0	3.5版本茉莉安霄鹰个人故事
7	那要不要一起下去走走？	那要不要一起下去走走？	眺めているだけじゃつまらないですし、よかったら、一緒にお散歩しませんか？	그럼 같이 내려가서 좀 걸을까요?	Would you like to take a walk with me?						0	3.5版本茉莉安霄鹰个人故事
8	而且我提到的最后一个秘密之地，也在这附近。	而且我提到的最後一個秘密之地，也在這附近。	ちょうど近くに、旦那様と一緒にいきたい場所もありますので。	게다가 제가 말한 마지막 비밀 장소도 이 근처에 있어요.	By the way, the last secret place is nearby.						0	3.5版本茉莉安霄鹰个人故事
9	莫非又是什么地下通道？	莫非又是什麼地下通道？	また何かの地下通路か？	또 지하 통로인 건 아니겠지?	Is it another underground passage?						0	3.5版本茉莉安霄鹰个人故事
10	亲爱的先找找看，找到了我就告诉你。	親愛的先找找看，找到了我就告訴你。	ふふ、どうでしょう。一緒に来てくれたらわかるかもしれませんね。	먼저 찾아보세요, 자기. 찾으면 알려드릴게요.	Why don't you try finding it first, darling? I'll tell you once you do.						0	3.5版本茉莉安霄鹰个人故事
11	我和茉莉安相伴地走下楼去。	我和茉莉安相伴地走下樓去。	私はマリアンといっしょに階段を降りた。	나는 마리안과 함께 아래로 내려갔다.	Marian and I walked downstairs together.						0	3.5版本茉莉安霄鹰个人故事
12	庭院比想象中更为广阔，仿佛一座微缩的四季花圃。本应错季而开的花朵，在此刻不合常理地交织着。	庭院比想像中更為廣闊，彷彿一座微縮的四季花圃。本應錯季而開的花朵，在此刻不合常理地交織著。	花畑は思ったよりもずっと広かった。季節ばらばらの花が一緒に風に揺れるその光景がとても新鮮で、少し衝撃的だった。	생각했던 것보다 훨씬 넓은 정원은 꼭 축소된 사계절 화단 같았다. 계절을 거스르는 꽃들이 지금 이곳에서는 불가사의하게 뒤엉켜 피어나고 있었다.	The courtyard was even more expansive than I had imagined, like a miniature garden that combined all four seasons. Flowers that would never bloom together in nature now formed a breathtaking view.						0	3.5版本茉莉安霄鹰个人故事
13	不同季节的花一起开……真是难得一见。	不同季節的花一起開……真是難得一見。	……本当にめずらしい光景だな。	서로 다른 계절의 꽃들이 함께 피어 있다니… 정말 보기 드문 광경이네.	To see flowers from all seasons blooming together like this... it's such a rare and beautiful sight.						0	3.5版本茉莉安霄鹰个人故事
