字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	回去的路上，妮塔手捧战利品，一路上都哼着轻快的小曲，步伐轻盈。	回去的路上，妮塔手捧戰利品，一路上都哼著輕快的音樂，步伐輕盈。	帰り道、ニタはこの「戦利品」を抱えて上機嫌で鼻歌。	돌아가는 길에서 니타는 손에 전리품을 든 채 노래를 흥얼거렸고, 발걸음은 가벼웠다.	On the way back, Nita cradled her prize, humming cheerful tunes with a bounce in her step.						0	dlc27版本妮塔悸响个人剧情
2	忽然，我感到一道视线正注视着我们。虽然没有恶意，但还是让我本能地警觉起来。	忽然，我感覺有一道視線正注視著我們。雖然沒有惡意，但還是讓我本能地警覺起來。	しかしふと、誰かの視線を背後に感じる。悪意はないが、思わず警戒心が走る気配だ。	그때, 우리를 지켜보는 시선이 느껴졌다. 악의는 없는 듯했지만 본능적으로 경계심이 들었다.	Suddenly, I felt someone watching. Though there was no malice in the gaze, it instantly put me on alert.						0	dlc27版本妮塔悸响个人剧情
3	转身望向视线来源时，妮塔竟也心有灵犀地和我做出了相同的反应。	轉身看向視線來源時，妮塔竟也心有靈犀地和我做出了相同的反應。	そっと振り向くと、ニタも同じタイミングで同じ方向を見ている。まるで呼吸が合ったかのように。	그 시선 쪽으로 몸을 돌리자, 니타도 텔레파시가 통한 듯 나와 같은 반응을 보였다.	When I turned toward the source, Nita, as if connected to my thoughts, reacted the same way.						0	dlc27版本妮塔悸响个人剧情
4	分析员，在墙角那边。	分析員，在牆角那邊。	分析員、あの壁際…	분석가, 벽 쪽이야.	Adjutant, over there by the corner.						0	dlc27版本妮塔悸响个人剧情
5	我们走近后，一张怯生生的小脸出现在视野里。她轻声惊呼，身体微微后缩，像只受惊的小鹿。	我們走近後，一張怯生生的小臉出現在視野裡。她輕聲驚呼，身體微微後縮，像隻受驚的小鹿。	近づいてみると、怯えた表情の女の子が隅でこっちを見て、ビクッと身をすくめた。	우리가 가까이 다가가자, 작은 얼굴이 쭈뼛쭈뼛하며 나타났다. 그녀는 놀란 듯 작게 소리를 내더니, 놀란 사슴처럼 살짝 뒤로 물러났다.	As we approached, a timid little face came into view. She let out a soft gasp, her body shrinking back, like a startled fawn.						0	dlc27版本妮塔悸响个人剧情
6	你跟着我们干什么？	你跟著我們做什麼？	ねえ、どうしてついてきてるの？	왜 우리를 따라오는 거야?	Why are you following us?						0	dlc27版本妮塔悸响个人剧情
7	我……	我……	あ、あの…	저는…	I...						0	dlc27版本妮塔悸响个人剧情
8	小女孩的眼中闪烁着不安的光芒，支吾半天也没能拼出一句完整的话来。	小女孩的眼中閃爍著不安的光芒，支支吾吾半天也沒拼出一句完整的話。	女の子はなかなか言葉が出ず、落ち着かない目をしている。	여자아이의 불안한 눈이 빛나고 있었고, 한참을 얼버무리며 제대로 말하지 못했다.	A flicker of unease shone in the little girl's eyes as she stammered, unable to form a complete sentence.						0	dlc27版本妮塔悸响个人剧情
9	妮塔蹲了下来，戒备的姿态如薄冰消融，脸上绽出温和的笑容。	妮塔蹲了下來，戒備的姿態如薄冰消融，臉上綻出溫和的笑容。	それを見たニタはしゃがんで、柔らかな微笑みを浮かべた。	니타는 쪼그리고 앉았다. 경계 태세는 눈 녹듯 사라졌고, 얼굴에 따뜻한 미소를 띠었다.	Nita crouched down, her guarded posture melting away, a gentle smile spreading across her face.						0	dlc27版本妮塔悸响个人剧情
10	别怕，我们不会伤害你，只是觉得你一直跟着我们有点奇怪，有什么需要帮忙的吗？	別怕，我們不會傷害你，只是覺得你一直跟著我們有點奇怪，有什麼需要幫忙的嗎？	怖くないよ。私たち、傷つけたりしないから。なにか困ってる？	겁내지 마. 우린 널 해치지 않아. 그냥 네가 우리를 따라오는 게 좀 의아해서. 도움이 필요하니?	Don't be scared, we ain't gonna hurt ya. Just thought it was weird you were tailing us. You need help with something?						0	dlc27版本妮塔悸响个人剧情
11	可……可以把这个给我吗？如果你们……不……不要的话？	可……可以把這個給我嗎？如果你們……不……不要的話？	それ…いらないなら…もらえませんか。	이… 이거 저한테 주시면 안 돼요? 혹시… 피… 필요 없으면요?	C—Could you give that box to me? If... If you're not keeping it?						0	dlc27版本妮塔悸响个人剧情
12	小女孩终于鼓起勇气，指向了妮塔手中的绿丝绒盒子。	小女孩終於鼓起勇氣，指向了妮塔手中的綠絲絨盒子。	女の子は不安げに視線を揺らしながら、ニタが抱えている箱を指さした。	여자아이는 드디어 용기를 내 니타가 손에 든 녹색 벨벳 상자를 가리켰다.	The little girl finally mustered her courage and pointed to the green velvet box in Nita's hand.						0	dlc27版本妮塔悸响个人剧情
13	那个盒子，应该能卖一点钱……但是不想给的话，也……也没关系。	那個盒子，應該能賣一點錢……但是不想給的話，也……也沒關係。	売ったらお金になるかも…なので…で、でも無理ならいいんです…	그 상자, 팔면 돈이 될 것 같아서요… 주고 싶지 않으시면 괘… 괜찮아요.	It should be worth some money... but if you don't want to, that's... that's okay too.						0	dlc27版本妮塔悸响个人剧情
14	没啥不能给的，你等着，我拆了给你！	沒什麼不能給的，你等一下，我拆了給你！	別にいいよ、箱だけ渡すね。ちょっと待って。	못 줄 건 없지. 잠깐 기다려. 내가 뜯어줄게!	No problem! Hang on, I'll take out the perfume and the box is all yours!						0	dlc27版本妮塔悸响个人剧情
15	妮塔……没有包装的话……	妮塔……沒有包裝的話……	ニタ、その箱が無いと…	니타… 포장이 없으면…	But Nita, without the original packaging...						0	dlc27版本妮塔悸响个人剧情
16	我本想提醒几句，但见妮塔干脆利落地将香水从包装中取出，眼里没有丝毫不舍，到嘴边的话便只能咽了回去。	我本想提醒幾句，但看妮塔乾脆俐落地將香水從包裝中拿出，眼裡沒有絲毫不捨，到嘴邊的話只能吞了回去。	私が言いかけたが、ニタは迷わず香水を取り出し、何の惜しげもなく箱を外して女の子に渡してしまう。	말려 보려고 했지만 니타는 시원스럽게 향수를 상자에서 꺼냈다. 아무런 망설임 없는 그녀의 눈빛에 나는 목구멍까지 올라왔던 말을 다시 삼켜 버렸다.	I wanted to remind her about the lower resell value, but seeing Nita remove the perfume without a trace of hesitation, I could only swallow my words.						0	dlc27版本妮塔悸响个人剧情
17	接过盒子后，小女孩眼底总算有了些光彩，嘴角也挂上了笑意。	接過盒子後，小女孩眼底總算有了一些光彩，嘴角也掛上了笑意。	女の子は目を輝かせ、口元にも小さな笑みがこぼれる。	상자를 건네받자, 여자아이의 눈빛이 밝아졌고 입가에도 웃음이 걸렸다.	Taking the box, the little girl's eyes finally brightened, and a smile tugged at the corners of her mouth.						0	dlc27版本妮塔悸响个人剧情
18	最近运气不好，我什么都找不到。	最近運氣不好，我什麼都找不到。	ここ最近、ツイてなくて…なかなか何も拾えないんです。	요즘 운이 안 좋아서 그런지 아무것도 못 찾았어요.	I've been having bad luck lately. I couldn't find anything.						0	dlc27版本妮塔悸响个人剧情
19	忙活了一天，什么都没找到。	忙了一天，什麼都沒找到。	一日中回ったのに、何も…	하루 종일 바쁘게 돌아다녔는데 아무것도 못 찾았네.	Busy all day, and found nothing.						0	dlc27版本妮塔悸响个人剧情
20	恍惚间，妮塔仿佛看到了记忆中的自己与眼前的小女孩重叠在了一起。	恍惚間，妮塔彷彿看到了記憶中的自己與眼前的小女孩重疊在了一起。	その姿が、かつての自分と重なったのだろう。ニタの表情からは優しさと、わずかな痛みが滲む。	순간, 니타는 기억 속 자신과 눈앞의 여자아이가 겹쳐 보이는 듯했다.	For a moment, Nita seemed to see her younger self overlapping with the girl standing before her.						0	dlc27版本妮塔悸响个人剧情
21	运气不好的话……	運氣不好的話……	ツキがないときは…	운이 안 좋으면…	If you've been having bad luck...						0	dlc27版本妮塔悸响个人剧情
22	她轻声呢喃着，手指不自觉地探向口袋里的好运水晶，感受着那冰凉的触感。	她輕聲呢喃著，手指不自覺地探向口袋裡的好運水晶，感受著那冰涼的觸感。	ポケットの中の「ラッキークリスタル」に手をやり、冷たい感触を確かめるように指を添える。	그녀는 작게 속삭이며 손가락으로 자기도 모르게 주머니 속에서 행운 수정을 찾아 차가운 감촉을 느꼈다.	She murmured softly, her fingers instinctively reaching for the lucky crystal in her pocket, feeling its cool surface.						0	dlc27版本妮塔悸响个人剧情
23	就在那水晶被缓缓取出，刚露出一个小小的棱角时，妮塔的动作突然顿住了。	就在那水晶被緩緩取出，剛露出一個小小的稜角時，妮塔的動作突然停頓了。	が、ほんの少しだけ角を取り出したところで、ふと動きを止めた。	니타는 그 수정을 천천히 꺼냈다. 수정의 귀퉁이가 조금 보였을 때, 그녀는 갑자기 움직임을 멈췄다.	Just as the crystal barely showed an edge, Nita's hand suddenly stopped.						0	dlc27版本妮塔悸响个人剧情
24	她眉头微蹙，犹豫片刻，最终还是将水晶推回原处。	她眉頭微皺，猶豫片刻，最終還是將水晶推回原處。	眉根を寄せ、一瞬だけ迷った後、それを奥へ戻す。そして女の子に向き合う。	그녀는 미간을 약간 찌푸렸고, 잠시 망설였으나 결국 수정을 다시 원래 자리로 집어넣었다.	Her brows knitted slightly, and after a moment's hesitation, she pushed the crystal back into her pocket.						0	dlc27版本妮塔悸响个人剧情
25	在这种地方，可捡不到什么好东西。我以前也是靠这个过日子的，凑近点，教你些门道。	在這種地方，可撿不到什麼好東西。我以前也是靠這個生活的，靠近點，教你一些方法。	ここじゃロクなものは拾えないよ。昔、私もそれで食いつないでたから…ちょっとこっちおいで。コツ、教えてあげる。	이런 곳에서는 좋은 걸 줍기 힘들어. 나도 전에는 그런 걸로 생활했지. 이리 와 봐, 내가 비결을 가르쳐 줄게.	You ain't gonna find much good stuff in a dump like this. I used to live this way too. Come closer, let me teach you some tricks.						0	dlc27版本妮塔悸响个人剧情
26	在小女孩走近后，妮塔絮絮叨叨讲起拾荒的经验，又顺手捡了一块石子，在地上画起了路线图。	在小女孩走近後，妮塔絮絮叨叨講起拾荒的經驗，又順手撿了一塊石頭，在地上畫起了路線圖。	女の子が近づくと、ニタは拾いのコツをあれこれ説明し、地面に石で簡易の地図まで描いて見せた。	여자아이가 다가가자, 니타는 구구절절 폐품 줍기 경력에 대해 얘기했다. 그리고 돌멩이 하나를 주워 땅에 노선도를 그렸다.	After the little girl moved nearer, Nita chatted away about her scavenging experiences, then picked up a small stone and sketched a map on the ground.						0	dlc27版本妮塔悸响个人剧情
27	过了好一会儿，她们才重新站起身来。那孩子的眸中，已悄然点燃了一抹涌动的光芒。	過了好一下子，她們才重新站起來。那孩子的眼中，已悄悄點燃了一抹湧動的光芒。	しばらくそうしてから二人は立ち上がり、女の子の目にはわずかながら希望の光がともっているように見える。	두 사람은 한참이 지나서야 다시 일어났다. 그 아이의 눈은 소리 없이 빛났다.	Quite some time later, they finally stood up again. A spark had quietly ignited in the child's eyes.						0	dlc27版本妮塔悸响个人剧情
28	除了这些，我还可以帮你联系福利院的帮助……	除了這些，我還可以幫你聯絡福祉機構的幫助……	あと、もしよければ福祉施設に相談って手も…	그리고 보육원에 전화해서 도와달라고 할 수도 있어…	Besides these, I could also help you contact an orphanage...						0	dlc27版本妮塔悸响个人剧情
29	不，不用了，我的家人都还在，能一起挺过去。	不、不用了，我的家人都還在，能一起撐過去的。	ううん、家族がまだいるし、一緒に頑張りたいんです。	아, 아니에요. 전 가족이 있어요. 같이 이겨낼 수 있어요.	Oh, that's not necessary. I still have a family, we can survive.						0	dlc27版本妮塔悸响个人剧情
30	谢谢姐姐教我这些，我能帮家里人减轻不少负担了。	謝謝姐姐教我這些，我能幫家裡減輕不少負擔了。	色々教えてくれてありがとう、お姉ちゃん。これで少しは家族の役に立てます！	언니, 가르쳐줘서 고마워요. 가족들의 부담을 덜어줄 수 있겠어요.	Thank you for teaching me these things, Miss. I can make things easier for my parents.						0	dlc27版本妮塔悸响个人剧情
31	那……祝你下次收获满满~	那……祝你下次收穫滿滿喔~	そっか。今度は大当たりが見つかるといいね。	그럼… 다음에는 수확이 많아지길 바랄게~	Well then... hope you score big next time!						0	dlc27版本妮塔悸响个人剧情
32	小女孩转身跑开，步伐轻快而坚定，小小的身影很快消失在街角。	小女孩轉身跑開，步伐輕快而堅定，小小的身影很快消失在街角。	女の子は軽やかに走り去り、小さい背中が角を曲がって消えていく。	여자아이는 몸을 돌려 뛰어갔고, 발걸음은 가벼우면서 단호했다. 작은 형체는 금세 길모퉁이로 사라졌다.	The little girl turned and ran off, her steps light yet determined. The small figure soon vanished around the street corner.						0	dlc27版本妮塔悸响个人剧情
33	妮塔将手滑入我的掌心，十指悄然交缠时，她带着几分羞涩地望向了我。	妮塔將手滑入我的掌心，十指悄然交纏時，她帶著幾分羞澀地看向了我。	ニタは私の手を探り、指を絡めながら、恥ずかしそうに笑う。	니타의 손이 미끄러지듯 내 손바닥에 닿았다. 열 손가락이 살며시 뒤얽혔고, 그녀는 살짝 수줍은 듯 나를 바라봤다.	Nita slipped her hand into mine, our fingers intertwining as she looked at me with a hint of shyness.						0	dlc27版本妮塔悸响个人剧情
34	嘿嘿，这些事儿刚好是我的长项，我就多说了两句。	嘿嘿，這些事剛好我蠻有經驗的，就多說了兩句。	へへ…得意分野だったから、つい語っちゃった。	헤헤, 이런 일은 내 특기잖아. 몇 마디 해준 거야.	Hehe, this happens to be what I'm good at, so I just dropped some knowledge.						0	dlc27版本妮塔悸响个人剧情
35	还以为你会把好运水晶给她，是舍不得吗？	還以為你會把好運水晶給她，是捨不得嗎？	てっきりクリスタルを渡すかと思ったけど…惜しかったか？	네가 행운 수정을 주려는 줄 알았는데, 그러기엔 아까웠어?	I thought you'd give her the lucky crystal. Didn't want to part with it?						0	dlc27版本妮塔悸响个人剧情
36	诶？	欸？	え？	응?	Eh?						0	dlc27版本妮塔悸响个人剧情
37	我的问题没有得到回应，妮塔望着小女孩离去的方向，呆愣了片刻，又渐渐收起了笑容。	我的問題沒有得到回應，妮塔望著小女孩離去的方向，呆愣了片刻，又漸漸收起了笑容。	私の問いに、ニタは少し間が空いた。遠くへ行った少女の姿を見つめ、笑みを収める。	내 질문은 대답을 듣지 못했다. 니타는 여자아이가 떠나간 쪽으로 잠시 멍하니 바라보다가 조금씩 웃음을 거두었다.	My question hung in the air as Nita stared in the direction the little girl had gone, momentarily lost in thought before setting aside her smile.						0	dlc27版本妮塔悸响个人剧情
38	之后她又拿出水晶，放在手心，细细端详。	之後她又拿出水晶，放在手心，細細端詳。	再びクリスタルを取り出すと、じっと見つめながら小さく息をつく。	그리고 다시 수정을 꺼내 손바닥 위에 두고 자세히 살펴봤다.	Then she took out the crystal again, resting it in her palm to examine it closely.						0	dlc27版本妮塔悸响个人剧情
39	阳光透过晶体，洒下一片粉色的光斑，温暖而柔和。	陽光透過晶體，灑下一片粉色的光斑，溫暖而柔和。	日の光に透けて、ほんのりピンクの影が彼女の手に映り込んだ。	햇빛이 수정을 통과하며 분홍색 플레어를 만들어냈고, 따뜻하고 부드러웠다.	Sunlight filtered through the crystal, casting warm, gentle pink spots of light.						0	dlc27版本妮塔悸响个人剧情
40	没有，没有舍不得。	沒有，沒有捨不得。	…ううん、惜しくはないよ。	아니, 아깝지는 않았어.	Nah, I wasn't being stingy.						0	dlc27版本妮塔悸响个人剧情
41	我只是觉得，拾荒经验对她来说可能会更有用。	我只是覺得，拾荒經驗對她來說可能會更有用。	ただ、あの子には拾いのコツのほうが大事かなって思っただけ。	폐품 줍는 경험이 저 여자아이에게는 더 도움이 되겠다고 생각한 것뿐이야.	Just figured my street smarts might help her more.						0	dlc27版本妮塔悸响个人剧情
42	妮塔轻叹一声，记忆如春藤爬上心墙，将她拉扯回那段艰难的岁月。	妮塔輕嘆一聲，記憶如春藤爬上心牆，將她拉扯回那段艱難的歲月。	ニタは小さく息をつき、昔の苦しかった日々を思い返す。	니타는 짧게 한숨을 내쉬었다. 마음의 벽을 타고 오르는 덩굴처럼, 기억은 그녀를 힘들었던 그 세월로 잡아끌었다.	Nita sighed softly as memories like vines climbed the walls of her heart, pulling her back to those difficult years.						0	dlc27版本妮塔悸响个人剧情
43	明天……如果明天运气好，应该就不会饿肚子了吧。	明天……如果明天運氣好，應該就不會再挨餓了吧。	明日こそ運が良ければいいな…	내일은… 내일은 운이 좋으면 배고프지 않겠지.	Tomorrow... if I have better luck tomorrow, maybe I won't go hungry again.						0	dlc27版本妮塔悸响个人剧情
44	但昨天也是这么想的……	但昨天也是這麼想的……	でも昨日もそう思ってたんだよね…	하지만 어제도 이렇게 생각했는데…	But I thought the same thing yesterday...						0	dlc27版本妮塔悸响个人剧情
45	果然还是少点期待比较好……	果然還是少點期待比較好……	やっぱり、あまり期待しないほうがいいのかな…	너무 기대하지 않는 게 좋겠지…	Guess it's better to not get my hopes up...						0	dlc27版本妮塔悸响个人剧情
