字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				当我走进芙提雅的房间的时候，她正安静地躺在自己的床上。	0	2.3版本主线故事
2		0				如果不是她头上佩戴着的“纺锤”系统访问终端设备正在发着荧光，那她看起来就好像是还在睡觉一样。	0	2.3版本主线故事
3		0				十分钟前，“纺锤”系统的维护人员急匆匆地找到了我，告诉我目前系统中存在着一位使用者，读取的依然是卜卜上传的第一份数据。	0	2.3版本主线故事
4		0				没花什么时间，我们就确定了使用者就是芙提雅本人。与之前那一次她陷在系统里，神格神经异常活跃的状况不同……	0	2.3版本主线故事
5		0				这一次，她身体的各项数据都很稳定，甚至不像是让自己的思维与意识沉浸在系统中一样。	0	2.3版本主线故事
6		0				在安排好了应急措施之后，我拿着访问终端，走进了她的房间。	0	2.3版本主线故事
7		0				现在，我也必须要走进她内心的更深处才行。	0	2.3版本主线故事
8		0				放松，让自己很自然地躺在她身边，然后……把设备戴到头上。	0	2.3版本主线故事
9		0				既然她想在那边的环境下去多做停留，那就由我去到那边，找到她，然后……	0	2.3版本主线故事
10		0				事实上，我刚刚重返北庭卫的世界，就立刻在峡谷最上方的巨石边缘上，看到了她的身影。	0	2.3版本主线故事
11		0				现在的北庭卫是深夜，她一个人站在悬崖边，安静地眺望着峡谷下方的一切。	0	2.3版本主线故事
12		0				我顺着山道的石阶，一步一步地爬上去，一点一点地靠近她。	0	2.3版本主线故事
13		0				直到走到她的身后，走到她的身边，走到她稍一歪过头来，就可以把笑脸直映入我眼中的距离。	0	2.3版本主线故事
14		0	分析员			你……怎么啦？	0	2.3版本主线故事
15		9	芙提雅驰掣		Play_Vo_dlc12st1_girl004_02	我？我没怎么呀……就是单纯的睡饱了，想……透透气？	0	2.3版本主线故事
16		9	芙提雅驰掣		Play_Vo_dlc12st1_girl004_03	这里的天空很漂亮，环境又开阔，哪怕什么都不做，光是……光是坐在这片山崖顶上发呆，都会觉得痛快。	0	2.3版本主线故事
17		0	分析员			痛快……是哪里痛快呢。	0	2.3版本主线故事
18		0				再向前迈一步，再向着她迈一步，走到足够嗅闻到她发梢的香气的距离里。	0	2.3版本主线故事
19		6	芙提雅驰掣		Play_Vo_dlc12st1_girl004_04	……心里痛快。	0	2.3版本主线故事
20		6	芙提雅驰掣		Play_Vo_dlc12st1_girl004_05	过去这些年一直在公司里泡着，要么出任务，要么做研究……什么都不干的时候，也大多都窝在基地里。	0	2.3版本主线故事
