字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				激烈的战斗模拟之后，我们三人退出了“纺锤”系统。几乎与亲临战阵无异的体验给我们的身体和精神都带来了巨大的负担——	0	2.3版本主线故事
2		0				“这比真刀真枪干一架还要费劲”，只嘟囔了这么一句之后，肴就一头扎进了我怀里，躺在我大腿上怎么说都不肯起来了。	0	2.3版本主线故事
3		6	芙提雅驰掣			看来这个系统的战斗模拟部分……还是得继续改进！	0	2.3版本主线故事
4		6	芙提雅驰掣			要是每次都这么辛苦的话，还真不如咱们亲自去前线呢……	0	2.3版本主线故事
5		0				坐在我另一侧的芙提雅涨红了脸，喘着粗气，看样子也是还没有完全回过神来。	0	2.3版本主线故事
b-1	b-1	0					0	2.3版本主线故事
6	b-1-1	0				安抚芙提雅	0	2.3版本主线故事
7		0	分析员			来，先歇一会儿，歇够了咱们一起汇总一下已经得到的所有信息。	0	2.3版本主线故事
8		0				我伸出手去，揽住她的肩膀，让她能以一个舒服的姿势靠在我的肩膀上。	0	2.3版本主线故事
9		6	辰星			分析员，我在陶董那边通过跟踪装置看到你们已经退出……	0	2.3版本主线故事
10		0				她的语气和脚步都有些急促，但这份急促在推开门的一瞬间就戛然而止。	0	2.3版本主线故事
11		6	辰星			我……是不是来得不是时候……	0	2.3版本主线故事
12		0				……	0	2.3版本主线故事
13		0	分析员			哈……直接说正事吧辰星，我现在已经连开玩笑的力气都没有了……	0	2.3版本主线故事
14		6	肴冬至			我也是……你行行好，把桌子上那瓶水递给我……	0	2.3版本主线故事
15		0				四目相对，我和辰星都苦笑着叹了口气。她关上房门，快步走到我们身旁坐了下来。	0	2.3版本主线故事
16		0	分析员			慢点喝，别呛着了。	0	2.3版本主线故事
17		9	肴冬至			呜咳咳——咳，这种话就跟谶语一样，不说没事，一说就准会呛着……	0	2.3版本主线故事
18		0				她一口气喝掉了半瓶，然后抹了一把嘴角，从我腿上直起腰来坐正了身子。	0	2.3版本主线故事
19		0	分析员			好啦，说正事，这么急着过来，是有什么新变故吗？	0	2.3版本主线故事
20		4	辰星			没有什么变故，只是因为这是“纺锤”系统的第一次实际应用，在你们三个进入系统之后，陶董就叫我陪着一起实时监测你们的生物信号和各项数据。	0	2.3版本主线故事
21		4	辰星			其实从你们进入系统开始，监测终端那边的各项指标就一直在报警，刚刚更是完全突破了阈值。我担心这边会出问题，就赶紧过来看看。	0	2.3版本主线故事
22		4	辰星			还没等走到门口呢，监测终端那边就说你们都已经断开连接了，吓了我一跳……	0	2.3版本主线故事
23		5	肴冬至			嗨，没什么大事儿……危险倒是没有，就是麻烦一点。得全程逼着自己相信所有的一切都是真的，所以会更消耗精力。	0	2.3版本主线故事
24		5	肴冬至			不过有了刚才这一轮体验，多少也算是摸着点儿门道了。对吧，小老师？	0	2.3版本主线故事
25		9	芙提雅驰掣			呼……呼……哈呼……	0	2.3版本主线故事
26		0				回应肴的是芙提雅细微而平稳的鼾声——我忍不住侧头看过去，只见她闭着双眼，轻蹙着眉头，睫毛随着呼吸轻轻颤动着，早睡着了。	0	2.3版本主线故事
27		6	辰星			真是累坏了……要不这样吧分析员，我陪你们去医疗室，先都做个检查，确保万无一失。	0	2.3版本主线故事
28		0	分析员			你带她们俩去就行，我去找一下陶，有些事情要尽快核对一下。	0	2.3版本主线故事
29		6	辰星			这……不差这一时半刻吧？	0	2.3版本主线故事
30		0	分析员			速战速决总归是好的，听我的吧。	0	2.3版本主线故事
31		6	辰星			……好。	0	2.3版本主线故事
32		0	分析员			啊对了，你……	0	2.3版本主线故事
33		6	辰星			我不回去了。那封家书莫名其妙的，眼下各方面的局势也不明朗，还是不要让它打扰到咱们比较好。	0	2.3版本主线故事
34		0				她站起身，跨了一步，准备帮我一起搀扶起仍在酣睡的芙提雅。	0	2.3版本主线故事
35		0	分析员			小老师，芙提雅？醒醒，咱们换地方啦……	0	2.3版本主线故事
36		6	芙提雅驰掣			嗯……我自己能行……	0	2.3版本主线故事
37		9	肴冬至			别折腾啦，你抱着她过去不就行了。	0	2.3版本主线故事
38		0				我正有此意，但我刚把芙提雅抱起来，她如同梦呓一般的声音就让我为之一顿……	0	2.3版本主线故事
39		6	芙提雅驰掣			它……是谁……	0	2.3版本主线故事
40		0	分析员			……芙提雅？	0	2.3版本主线故事
41		6	芙提雅驰掣			他们说的……把该献给它的东西，献给了别人……	0	2.3版本主线故事
42		6	芙提雅驰掣			他们说的它……是谁……	0	2.3版本主线故事
43		6	北庭卫流民			它会惩罚我们……它一定会惩罚我们！	0	2.3版本主线故事
44		6	北庭卫流民			我们把原本该献给它的东西……献给了别人……	0	2.3版本主线故事
45		6	北庭卫流民			这都是报应……全都是报应！	0	2.3版本主线故事
46		4	肴冬至			小老师她该不会是……还没能完全从“纺锤”系统里出来吧？	0	2.3版本主线故事
47		0	分析员			辰星，给医疗部的主任打电话，把“驰掣”套装的研究团队也叫来，让她们到医疗室集合，快！	0	2.3版本主线故事
48		5	辰星			好！	0	2.3版本主线故事
49		0				半小时后，在医疗室的门外，我等来了一个让人安心，却也不得不生疑的结果。	0	2.3版本主线故事
50		6	研究员			分析员，情况已经都搞清楚了，芙提雅队员身体的各项数值都十分稳定，生命安全有着充足的保障。	0	2.3版本主线故事
51		0	分析员			说问题。	0	2.3版本主线故事
52		6	研究员			……明白，唯一的问题出在神格神经的活跃程度上。目前芙提雅的活跃程度是正常水平的三倍以上，但……	0	2.3版本主线故事
53		0				紧张中夹杂着一丝困惑，她把报告文件端到了我面前。	0	2.3版本主线故事
54		0	分析员			泰坦物质浓度……只有这么点儿？	0	2.3版本主线故事
