字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				事情发生在大约一周前……	0	3.0爆爆菜园开场剧情
2		9	卡罗琳			分析员！！！	0	3.0爆爆菜园开场剧情
3		0				卡罗琳急冲冲地闯进我的房间，看得出是有要事找我，仿生义体的胸腔似乎也因为太着急而大幅起伏着。	0	3.0爆爆菜园开场剧情
4		6	卡罗琳			非常抱歉打扰你休息了，不过能捕捉到你独处的时间可不容易，女孩儿几乎占用了你所有空闲时间。	0	3.0爆爆菜园开场剧情
5		0				她以极快的语速抱怨着，眼睛还不停观察着周围，仿佛在被什么猛兽追杀中。	0	3.0爆爆菜园开场剧情
6		0	分析员无帽			有什么事吗？	0	3.0爆爆菜园开场剧情
7		9	卡罗琳			应该没跟来这里，快把门关上，只有拥有最高权限的分析员房间能阻止那孩子了……	0	3.0爆爆菜园开场剧情
8		0	分析员无帽			那孩子？	0	3.0爆爆菜园开场剧情
9		6	卡罗琳			说出来或许有点荒唐，但我正在被伊切尔追捕。	0	3.0爆爆菜园开场剧情
10		0	分析员无帽			……？	0	3.0爆爆菜园开场剧情
11		6	卡罗琳			事情是这样的……	0	3.0爆爆菜园开场剧情
12		0				卡罗琳十分委屈地讲述了事情的来龙去脉，在最近的体检中，医生第六次批评了伊切尔的营养师团队，担心失去工作的营养师们找到了卡罗琳，希望她能提供帮助。	0	3.0爆爆菜园开场剧情
13		0				看着齐刷刷鞠躬的营养师们，卡罗琳心软了，决定扮演一个强制伊切尔吃蔬菜的“坏人”。	0	3.0爆爆菜园开场剧情
14		0				当伊切尔质问餐厅所有窗口为什么自己的食物中蔬菜份量都翻了好几倍时，厨师们的回答都是“卡罗琳女士要求的”。	0	3.0爆爆菜园开场剧情
15		6	卡罗琳			我为了保命决定说是你指使我做的。	0	3.0爆爆菜园开场剧情
16		0	分析员无帽			但是伊切尔不会相信的，对吧？	0	3.0爆爆菜园开场剧情
17		6	卡罗琳			我这不就来找你对齐一下“口供”吗！	0	3.0爆爆菜园开场剧情
18		0	分析员无帽			为什么不一开始就来找我呢？	0	3.0爆爆菜园开场剧情
