字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				难得的阴天。云看着比平日更低更厚，是以遮住了太阳。	0	3.1预告剧情
2		0				菲洛索亚算是个度假的好地方。解决了一连串事项之后，日程表终于空了一部分，能够好好休息几天。只是队员们各有要事，温存了几日后也不得不提前回去了。	0	3.1预告剧情
3		0				所以也算是久违的独处时间。天气沉闷，兴致也不高，大概是谁也不在身边的缘故。	0	3.1预告剧情
4		0				一个大忙人如果突然闲下来，总是会先楞一段时间。比如我现在，就在卫城学院里随便找了个椅子躺着，猜雨什么时候会落下来。	0	3.1预告剧情
5		0				来往的学生匆匆忙忙，吵吵闹闹，偶尔有几句对白窜进耳朵里，都是青春懵懂的小事，和枝头叽叽喳喳的鸟儿一样聊作点缀。	0	3.1预告剧情
5_1		0				以另一个视角回到学校里，有种说不上来的惬意和洒脱。	0	3.1预告剧情
6		6	女学生A			哎，学长！你是哪个学院的呀？我们好像一起上过课？	0	3.1预告剧情
7		0	分析员无帽			跟你一个学院的。	0	3.1预告剧情
8		6	女学生A			诶？！你怎么知道我是哪个学院的……这，这这这——	0	3.1预告剧情
9		5	女学生B			人家逗你玩儿的，你还当真了……也不害臊！快走快走……	0	3.1预告剧情
10		5	女学生B			学长不好意思啊，我们先走了！	0	3.1预告剧情
11		0				帮同学解释的女生红着脸，拉着同学嘀咕着跑开了。	0	3.1预告剧情
12		9	女学生B			不是说好我去要联系方式的吗，你怎么……？	0	3.1预告剧情
13		9	女学生A			这个是我的菜嘛！你就让我一回，我回去换身衣服再试一次……	0	3.1预告剧情
14		9	女学生B			得了吧，你搭讪的方式比我奶奶都土……	0	3.1预告剧情
15		0				小声的嘀咕被我听的一清二楚。但，闲着也是闲着，逗一逗也挺有趣的。	0	3.1预告剧情
16		0				嗡——	0	3.1预告剧情
17		0				通讯终端在震动。抬起手，陶的头像正在晃动。我一下子坐了起来，点开了通讯。	0	3.1预告剧情
18		0	分析员无帽			你做完手术了？	0	3.1预告剧情
19		6	陶			嗯。	0	3.1预告剧情
20		0	分析员无帽			看背景……还在办公室？霍尔姆现在是晚上吧？	0	3.1预告剧情
21		6	陶			有很多事等着我处理。	0	3.1预告剧情
22		0	分析员无帽			真是半点病人的觉悟都没有。	0	3.1预告剧情
23		6	陶			好在有你。嗯，你看上去也挺闲的。	0	3.1预告剧情
24		0	分析员无帽			在卫城学院路边的躺椅上躺着发呆。	0	3.1预告剧情
25		6	陶			……你才是闲不下来啊。	0	3.1预告剧情
26		0	分析员无帽			你这么一说……也是。	0	3.1预告剧情
27		0	分析员无帽			挺好奇的——你闲下来会是什么样子？	0	3.1预告剧情
28		6	陶			那最好是因为公司倒闭了，不然这些事肯定要全部丢给你去处理了。	0	3.1预告剧情
29		0	分析员无帽			……	0	3.1预告剧情
30		0	分析员无帽			所以只是来闲聊吗？	0	3.1预告剧情
31		0	分析员无帽			我挺闲的，可以和你聊两三天。	0	3.1预告剧情
32		0				通讯那头的陶眨了眨眼睛。	0	3.1预告剧情
33		0	分析员无帽			好吧，那就是有事了，甚至有点棘手。或者至少让你感到为难。	0	3.1预告剧情
34		6	陶			……卫城学院泰坦科技研究院的米拉教授，你见过吗？	0	3.1预告剧情
35		0				一个有点熟悉的模样被同步在通讯终端上。	0	3.1预告剧情
36		0	分析员无帽			这是……	0	3.1预告剧情
37		0	学院教授			哎……每次庆典都这么折腾。	0	3.1预告剧情
