字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				与薇蒂雅分别后，我们重新回到了学院楼群之中。	0	3.0主线剧情
2		0				依靠卡罗琳给出的坐标，我们很快便在一幢教学楼中找到了向下的密道。	0	3.0主线剧情
3		0				密道的入口安装着一个巨大而复杂的锁，似乎就是我们先前在庆典上听说过的，能够感应情绪的特殊电子锁。	0	3.0主线剧情
4		0				如今锁已经打开，而从入口处仓促而拙劣的伪装来看，埃达人间体显然已经先一步进入了里面。	0	3.0主线剧情
5		0				如今我们已经没有犹豫的时间，我朝着凯茜娅和苔丝点了点头，便先一步走进了密道中。	0	3.0主线剧情
6		0				通过了十米左右的楼梯和过渡区域后，我们的眼前豁然开朗。	0	3.0主线剧情
7		0				这里虽然是深埋于地下的通道，内部的装潢上却十分华美。	0	3.0主线剧情
8		0				我能看出，这条通道似乎经过了多次修缮，在一些墙壁上，隐约还能看出新近粉刷的痕迹。	0	3.0主线剧情
9		0				另外，密道的墙壁上每隔数米便布置着一幅画作，即使是我这样的外行人，也能看出这些画作十分精美。	0	3.0主线剧情
10		6	凯茜娅狂诗		Play_Vo_dlc30ep6_girl015_01	这些画……似乎都是真品。	0	3.0主线剧情
11		0				凯茜娅在一幅画前停了下来，将其上下打量了一遍。	0	3.0主线剧情
12		0				这幅油画上描绘着一名身着银甲的战士，在暴风雨肆虐的悬崖上对抗巨龙的画面，看起来冲击力十足。	0	3.0主线剧情
13		5	凯茜娅狂诗		Play_Vo_dlc30ep6_girl015_02	我没记错的话，这幅画在十年前的拍卖会上被高价拍走，后来就再也没有面世过。	0	3.0主线剧情
14		4	苔丝绮幻		Play_Vo_dlc30ep6_girl017_01	但它们现在就只是像普通的装饰画一样，被摆在这种地方。	0	3.0主线剧情
15		4	苔丝绮幻		Play_Vo_dlc30ep6_girl017_02	啊，画的下面还有一行小字，“爱丽丝女士捐赠，2052年”。	0	3.0主线剧情
16		4	苔丝绮幻		Play_Vo_dlc30ep6_girl017_03	那边的也是，这里的画都是不同的人捐赠的。	0	3.0主线剧情
17		4	苔丝绮幻		Play_Vo_dlc30ep6_girl017_04	奇怪，这些人为什么要把画放在这里呢？	0	3.0主线剧情
18		0	分析员战斗			我能想到两种解释。	0	3.0主线剧情
19		0	分析员战斗			其一，她们认为，将画保存在这里，比保存在世界上的任何其他地方都要安全。	0	3.0主线剧情
20		0	分析员战斗			其二是，这些画的确只是作为装饰，因为在通道尽头，保存着比这些画作都要珍贵的东西。	0	3.0主线剧情
21		4	苔丝绮幻		Play_Vo_dlc30ep6_girl017_05	更珍贵的东西……	0	3.0主线剧情
22		0				听了我的话，苔丝与凯茜娅都陷入了思索之中。	0	3.0主线剧情
23		0				对我们来说，卫城学院的书库中保存着什么，完全是未知数，这件事对埃达来说也是如此。	0	3.0主线剧情
24		0				到底什么书籍才会让它如此魂牵梦萦，不惜花费这么大的代价也要得到呢？	0	3.0主线剧情
25		0				我还是很难想象，在逻辑和理性的支持下进行行动的埃达，会因为一本书而做出这么多事情。	0	3.0主线剧情
26		0				除非，它有足够充分的证据证明，那本书很重要……	0	3.0主线剧情
27		0				我的思绪忽然被一阵熟悉的味道打断。	0	3.0主线剧情
28		0	分析员战斗			……泰坦物质。	0	3.0主线剧情
29		0				我伸出手，拦住了凯茜娅和苔丝。	0	3.0主线剧情
30		0	分析员战斗			当心点，我们离埃达人间体已经很近了。	0	3.0主线剧情
31		0				与此同时，我也在脑中呼唤起意识体埃达，但并没有收到任何回应。	0	3.0主线剧情
32		0				先前的预感变得愈发强烈——意识体埃达很可能遭遇了不测。	0	3.0主线剧情
33		0	分析员战斗			先不要并排走了，我在最前，苔丝居中，凯茜娅殿后，互相保持3米距离。	0	3.0主线剧情
34		0	同声		Play_Vo_dlc30ep6_together_01	明白。	0	3.0主线剧情
35		0				狭长的密道中，只剩下我们三人快步前行的脚步声。	0	3.0主线剧情
36		0				散发泰坦物质的个体也在快速移动着，但我能感觉到，我们之间的距离正在渐渐缩短。	0	3.0主线剧情
37		0				这时，我忽然再次停下了脚步。	0	3.0主线剧情
38		0				原因无它，在我们眼前，竟然出现了两条岔路。	0	3.0主线剧情
39		0				仅从外表来看，它们看起来并没有任何区别。	0	3.0主线剧情
40		0				而当我试图感受泰坦物质的气息时，两条道路的深处竟然出现了相同的味道。	0	3.0主线剧情
41		6	苔丝绮幻		Play_Vo_dlc30ep6_girl017_07	通往书库的道路……应该只有一条吧？那另一条会是什么？	0	3.0主线剧情
42		0				我摇了摇头。即便是我，也不可能猜得到这种事情。	0	3.0主线剧情
43		0				那么，要干脆凭运气进行二选一吗？	0	3.0主线剧情
44		0				不，从理性上说，显然有更合适的决定。	0	3.0主线剧情
45		0				只要让我独自走其中一条岔路，凯茜娅和苔丝走另一条，这样一来，无论埃达人间体出现在哪一边都能有一战之力。	0	3.0主线剧情
46		0				但这个选择实在太容易想到，以至于，我有一种即将一脚踏入陷阱之中的预感。	0	3.0主线剧情
47		6	凯茜娅狂诗		Play_Vo_dlc30ep6_girl015_04	playername，左边的那条路就让给我吧。	0	3.0主线剧情
