字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				陶和卡罗琳离开后，指挥室中只剩下我和露娜。	0	3.0主线剧情
2		0				我仍然在兴致勃勃地摆弄着刚拿到的黑卡，而露娜已经在房间中转了一圈又一圈，眼见我没有搭理她的打算，她才在我面前停了下来。	0	3.0主线剧情
3		6	露娜		Play_Vo_dlc30st2_luna_01	主管——	0	3.0主线剧情
4		0				她垮起了脸，摆出了一副楚楚可怜的样子。	0	3.0主线剧情
5		6	露娜		Play_Vo_dlc30st2_luna_02	只有三天时间哎！你就这么答应下来了，难不成有什么好办法吗？	0	3.0主线剧情
6		0	分析员无帽			这么短的时间，能有什么好办法。现在也只能先去把相关的信息收集到手吧。	0	3.0主线剧情
7		6	露娜		Play_Vo_dlc30st2_luna_03	唉——我就知道。	0	3.0主线剧情
8		6	露娜		Play_Vo_dlc30st2_luna_04	到头来，还是需要你的全能助理来搜集线索，对吧？	0	3.0主线剧情
9		0	分析员无帽			这是你的特长，当然是你来咯。	0	3.0主线剧情
10		6	露娜		Play_Vo_dlc30st2_luna_05	那主管你这段时间去做什么？	0	3.0主线剧情
11		0	分析员无帽			我的话，就去找些帮手好了。	0	3.0主线剧情
12		0	分析员无帽			虽然老板说知道的人越少越好，但只有我们两个人的话，如果遇到暴力冲突会很麻烦。	0	3.0主线剧情
13		6	露娜		Play_Vo_dlc30st2_luna_06	帮手？那直接在安全部里挑信得过的人不就好了嘛？	0	3.0主线剧情
14		0	分析员无帽			不，这件事情和公司高层牵扯太深，反而找个公司以外的人更方便一些。	0	3.0主线剧情
15		0	分析员无帽			正好有一个熟人推荐的独立佣兵，借这个机会认识一下也好。	0	3.0主线剧情
16		0				兜兜转转，我又回到了今晚和露娜一起小酌的酒吧里。	0	3.0主线剧情
17		0				此时已是深夜，酒吧里的人却一点也没少。我径直走到了最深处的卡座，在靠墙的位子上坐下。	0	3.0主线剧情
18		0				大约十分钟后，一阵高跟鞋的轻响由远而近传来，我也顺势抬起了头。	0	3.0主线剧情
19		0	？？？		Play_Vo_dlc30st2_girl015_01	……晚上好。	0	3.0主线剧情
20		0				眼前是一名高挑的少女，无论是穿着还是表情，都透露着生人勿近的气息。	0	3.0主线剧情
21		0				她颇为敷衍地打了个招呼，然后便坐在了我的对面。	0	3.0主线剧情
22		0	？？？		Play_Vo_dlc30st2_girl015_02	你就是接头人，“主管”先生对吧？	0	3.0主线剧情
23		0	分析员无帽			是我。	0	3.0主线剧情
24		0	？？？		Play_Vo_dlc30st2_girl015_03	真奇怪，竟然有人用这种代号……	0	3.0主线剧情
25		0				她毫不客气地打量了我一眼，让我莫名有种自己的取名品味被看轻了的感觉。	0	3.0主线剧情
26		6	克莱因		Play_Vo_dlc30st2_girl015_04	中间人应该和你介绍过了，我是凯茜娅·克莱因。	0	3.0主线剧情
27		6	克莱因		Play_Vo_dlc30st2_girl015_05	直接告诉我任务吧，其他佣兵能接的活我都可以。	0	3.0主线剧情
