字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
ENDW	未完待续	未完待續	次章へ	다음에 계속됩니다	To Be Continued...						0	
ENDJ	 	 	 	 	 						0	
ch1.name	第二章	第二章	第2章	CHAPTER II	Chapter II						0	
ch1.title	测试一下	測試一下	テスト	테스트 해보세요.	Assessment						0	
PlaceName1001	世界树公司内部病房	世界樹公司內部病房	ユグドラシル社内病室	위그드라실 내부 병실	Yggdrasil Enterprises: Medical Bay						0	
PlaceName1002	世界树公司走廊	世界樹公司走廊	ユグドラシル社廊下	위그드라실 복도	Yggdrasil Enterprises: Corridor						0	
PlaceName1003	作战指挥室	作戰指揮室	作戦指揮室	작전 지휘실	Command Room						0	
PlaceName1004	海姆达尔队员基地	海姆達爾隊員基地	ヘイムダル隊員寮	헤임달 부대 팀원 숙소	Heimdall Force Base						0	
PlaceName1005	陶的办公室	τ的辦公室	τのオフィス	τ 사무실	τ's Office						0	
PlaceName1006	花店	花店	花屋	꽃집	Flower Shop						0	
PlaceName2001	零区	零區	エリアゼロ	제로 구역	Containment Zone Aleph						0	
PlaceName2002	“安全屋”	“安全屋”	「セーフハウス」	대피소'	"Safe House"						0	
PlaceName2003	棚户区	棚戶區	スラムエリア	판자촌	The Camps						0	
PlaceName2004	“峡谷”	“峽谷”	「峡谷」	'협곡'	"The Canyon"						0	
PlaceName2005	郊狼领地	郊狼領地	コヨーテの領地	코요테 영지	Coyotes Territory						0	
PlaceName2006	缓冲区某避难所	緩衝區某建築內	バッファーエリアにある建築物内	버퍼 구역 어느 건축물 안	Buffer Sections: Shelter						0	
PlaceName2007	庚号大门	庚號大門	第7ゲート	7번 게이트	Gate Seven						0	
PlaceName3001	降临团领地	降臨團領地	降臨団領地	강림단 영지	Adventists Territory						0	
PlaceName3002	降临团讲坛	降臨團講壇	降臨団教壇	강림단 제단	Adventists' Altar						0	
PlaceName3003	零区地铁入口	零區地鐵入口	エリアゼロ地下鉄入口	제로 구역 지하철 입구	Containment Zone Aleph: Subway Entrance						0	
PlaceName7001	天楼高区	天樓高區	スカイタワーの高区	스카이 타워 고층 구역	The Towers: Upper Levels						0	
