字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	……这样应该就差不多了。	……這樣應該就差不多了。	……こんな感じでしょうか。	…이러면 된 거 같아.	...That should do it.						0	
2	走出武器车间，宽敞的公司走廊眼下空无一人。她迈开脚步，带着点儿急躁。	走出武器庫，寬敞的公司走廊眼下空無一人。她邁開腳步，帶著一點急躁。	武器工場から出ると、広々とした会社の廊下は無人だった。彼女は少し焦りながら、足を踏み出した。	무기 작업장을 나왔고, 넓은 회사 복도에는 인기척이 전혀 느껴지지 않았다. 그녀의 발걸음에서 조급함이 느껴졌다.	The researcher exited the weapons workshop and walked down the wide, deserted hallway, her pace quickening with a sense of urgency.						0	
3	新恒提罗事件已经过去了一段时间了，而她所在的小组在这段时间里一直高强度地埋头于某位队员的新战术套装研发工作。	新恆提羅事件已經過去了一段時間了，而她所在的小組在這段時間裡一直高強度地埋頭於某位隊員的新戰術套裝研發工作。	ニューガントラ事件からすでに日が経っていた。彼女が所属しているチームはこの間ずっと、ある隊員の新戦術装備の開発に没頭していた。	뉴헨틸로 사건 이후로 오랜 시간이 흘렀지만 그녀가 소속된 팀은 계속해서 한 팀원의 새로운 전술 슈트를 개발하고 있었다.	It had been some time since the incidents in New Hentiro were resolved. During that period, her research team had been working around the clock to perfect a new exosuit for one of the operatives.						0	
4	在确保队员精神和肉体状况稳定的前提下，不放过发掘其潜能的任何一丝可能。	在確保隊員精神和肉體狀況穩定的前提下，不放過發掘其潛能的任何一絲可能。	隊員の精神と肉体の状態が安定していることを確認した上で、その潜在能力を引き出すあらゆる可能性を見逃さない。	팀원의 정신과 육체가 안정적이라는 전제하에, 잠재 능력을 발굴할 수 있는 일말의 가능성도 놓치지 않는다.	"Exhaust every possible means to maximize the operative's potential without compromising physical and mental stability."						0	
5	这是她们的顶头上司下达的死命令——而现在，她似乎已经完成了这个指标。	這是她們的頂頭上司下達的死命令——而現在，她似乎已經完成了這個指標。	それが直属の上司からの絶対命令だ――そして今、彼女はついにその目標を達成したようだ。	이건 직속상관이 그녀들에게 내린 자살 명령이었지만 그녀는 그 명령을 완수했다.	This was a non-negotiable order from her immediate superior, and now, it seemed she had finally met that goal.						0	
6	眼前的工作似乎只剩下把人找过来，让她套上那身装甲，自己摆弄摆弄仪器分析下数据指标，然后……	眼前的工作似乎只剩下把人找過來，讓她戴上那身裝甲，自己擺弄擺弄儀器分析下數據指標，然後……	あとはその隊員を連れてきて、装備を着せて、機器を通じて採取したデータを分析すれば……	작업은 어느덧 입을 사람만 구하면 될 정도로 진행되었다. 그녀에게 슈트를 입히고 혼자 기기를 조작해 데이터 지표를 분석하고 나면…	All that remained was to bring in the subject, fit her with the exosuit, run some diagnostics, and then...						0	
7	她就也能加入到即将开始的世界树集体旅行假日的队伍当中去了！	她就也能加入到即將開始的世界樹集體旅行假日的隊伍當中去了！	彼女も、もうすぐ始まるユグドラシルの社員旅行に参加できるはず！	곧 있을 위그드라실 단체 바캉스 팀원에 가입을 해도 될 것이다.	She'd be free to join the much-anticipated Yggdrasil corporate retreat!						0	
8	心里打着这样的算盘，脚底下的步幅也跟着变得更细碎。她一口气走到紧闭的大门前……	心裡打著這樣的算盤，腳下的步幅也跟著變得更細碎。她一口氣走到緊閉的大門前……	期待が膨らむと、足取りも自然と速くなった。彼女が一気に閉ざされた扉の前に辿り着くと……	속으로 계산을 마치자 그녀의 발걸음도 가벼워졌고, 단숨에 닫혀있는 문 앞으로 다가선다…	With the end in sight, her steps quickened as she approached the sealed door ahead...						0	
9	这种节骨眼儿上集体度假，你认真的？	這種時間點上集體度假，你是認真的？	こんな大事な時期に社員旅行？本気なの？	이런 중요한 시기에 바캉스라니, 장난이지?	A corporate retreat at a time like this? You can't be serious.						0	
10	不是我认真，是……	不是我認真，是……	私が言い出したのではありません。これは……	제가 결정한 게 아니라…	It's not my decision. It's the...						0	
11	作战会议室的大门猛然打开的时候， 辰星正交叠着双腿坐在椅子上，竖起一根纤长的手指，戳了戳天花板的方向。	作戰會議室的大門猛然打開的時候， 辰星正交疊著雙腿坐在椅子上，豎起一根纖長的手指，戳了戳天花板的方向。	作戦会議室のドアが開かれた時、辰星は椅子に座って脚を組みながら、人差し指で天井を指差していた。	갑자기 작전 회의실의 문이 열렸고, 수성은 두 다리를 꼬고 앉아 길고 가는 손가락을 천장으로 뻗고 있었다.	The door to the command room suddenly burst open. In the room, Chenxing sat with her legs crossed, casually pointing one slender finger upward.						0	
12	而凯茜娅侧坐在桌子上，歪着头，一脸似笑非笑地盯着桌面沉吟。	而凱茜婭側坐在桌上，歪著頭，一臉似笑非笑地盯著桌面沉吟。	一方、カーシアは机の上に座り、首を傾げて、神妙な表情で机を見つめて黙考していた。	캐시아는 테이블에 비스듬하게 기대어 고개를 갸웃거리고 있었고, 웃는 듯 마는 듯한 표정으로 테이블을 바라보며 무언가를 망설이고 있었다.	Katya lounged at the edge of the table, her head tilted with a wry smile as she stared at the tabletop, lost in thought.						0	
13	其他队员们也三三两两或站或坐，聚在房间里。	其他隊員們也三三兩兩或站或坐，聚集在房間裡。	他の隊員も部屋に集まり、それぞれ立ったり座ったりしている。	다른 대원들도 삼삼오오 짝을 지어 서 있거나 앉아서 회의실 안에 모여있었다.	The others were scattered around in the command room, some standing, others seated.						0	
14	她站在门口，愕然地打量着屋子里的状况。	她站在門口，愕然地打量著屋子裡的狀況。	彼女は入り口に立ち尽くし、部屋の状況を呆然と見渡した。	그녀는 입구에서 놀란 표정으로 회의실 안 상황을 살펴보았다.	The researcher froze in the doorway, stunned by the scene inside.						0	
15	呃……没在啊……不好意思，打扰了。	呃……不在啊……不好意思，打擾了。	えっと……いないようですね……すみません、お邪魔しました。	음… 여긴 없군요… 죄송합니다, 실례했습니다.	Oh... He's not here... Sorry to intrude. I'll leave you to it.						0	
16	带着点儿心虚，又夹杂着些失落，她留下这么一句话之后就脚步匆匆地离开。	帶著一點心虛，又夾雜著些失落，她留下這麼一句話之後就腳步匆匆地離開。	少しの後ろめたさと、失望が混じったような様子で、彼女はそう言い残すと、足早に立ち去った。	그녀는 안절부절못하게 약간 실망스러운 표정을 지으며 한마디를 남긴 채 황급히 자리를 떠났다.	Feeling a mix of embarrassment and disappointment, she mumbled an apology and quickly retreated.						0	
17	她……这是？	她……這是？	さっきの彼女は……？	무슨… 상황이지?	What was that about?						0	
