字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	抬头已经可以目视到精心装饰的燃灯台，然而我却满心的不安。	抬頭已經可以目視到精心裝飾的燃燈臺，然而我卻滿心的不安。	頭を上げれば丹心込めて作り上げられた点灯台が見えた。しかし私は不安で仕方がなかった。	고개를 들고 장식을 마친 연등대를 바라보는데 순간 불안한 마음이 엄습해왔다.	As I raised my gaze, I could already see the beautifully decorated lighting stage. Still, I was left with an overwhelming sense of unease.						0	
2	原本应播放燃灯仪式的屏幕，却展示了巨大泰坦出现的全过程。	原本應播放燃燈儀式的螢幕，如今卻全程撥出了巨大泰坦現身的過程。	本来点灯儀式を再生するはずだったスクリーンは、大型タイタン出現の全過程を映し出した。	연등 의식을 상영하기로 예정되어있던 화면에서 난데없이 거물급 타이탄이 나타났다.	The enormous screen that was meant to stream the lighting ceremony instead displayed the Titan's arrival for all to see.						0	
3	巨大泰坦发出的嘶吼声响遍了天楼，散发着令人恐惧和绝望的气场。有说有笑的人群瞬间失去所有秩序，四散逃命。	巨大泰坦發出的嘶吼聲響遍了天樓，散發著令人恐懼和絕望的氣場。有說有笑的人群瞬間失去所有秩序，四散逃命。	大型タイタンの叫び声はスカイタワー全体に響き、恐怖と絶望の空気を醸し出した。談笑する人々は一瞬で全ての秩序を失い、逃げ惑うのであった。	거물급 타이탄의 포효가 스카이 타워 전체를 뒤덮었고, 무섭고 공포스러운 분위기에 웃고 떠들던 사람들은 정신없이 사방으로 도망치기 시작했다.	The massive Titan's roar reverberated through the sky, emitting a frightening and despairing aura. The joyful, boisterous crowd instantly devolved into chaos, scattering in fear.						0	
4	让我先走！	讓我先走！	俺が先だ！	나 좀 먼저 보내줘!	Get out of my way!						0	
5	我不想死！	我不想死！	死にたくない！	나도 죽고 싶지 않아!	I don't want to die!						0	
6	别挤了……都……跑不掉了！！	別擠了……都……跑不掉了！！	押すなよ……もう……誰も逃げられなくなってしまう！！	밀지 마… 어차피… 도망칠 수 없어!	Don't push... We... can't run away!!						0	
7	分析员……分析员！愣着干什么呢？	分析員……分析員！愣著幹什麼呢？	分析員、分析員！なに突っ立ってるのよ？	분석가… 분석가! 왜 그렇게 멍하니 서있어?	Adjutant... Adjutant! What are you doing just standing there!?						0	
8	本小姐才离开这么一会儿，你怎么就搞砸了呀？	本小姐才離開這麼一下子，你怎麼就搞砸了呀？	あたしが離れてから少ししか経っていないのに、何やらかしたのよ！	페니가 자리를 비운 사이에 무슨 일이라도 있었던 거야?	I was only gone a minute! How'd you screw everything up?						0	
9	你很闲的话，就赶快加入战斗。	你很閒的話，就趕快加入戰鬥。	暇なら加勢してくれ。	너도 할 일 없으면, 어서 전투에 참여해.	If you've got nothing better to do, join the fight.						0	
10	分析员，接下来该怎么做？	分析員，接下來該怎麼做？	分析員、これからどうすればいい？	분석가, 이제 어떻게 할까?	Adjutant, what's our next move?						0	
b-1											0	
11	优先保护民众，把损失降到最低。	優先保護民眾，把損失降到最低。	民衆の保護が最優先だ、被害を最小限に抑えて。	시민의 안전이 최우선으로 하되 손실을 최소로 해줘.	Prioritize protecting civilians and minimizing damage.						0	
12	好，我明白了。	好，我明白了。	了解。	알겠어.	Alright, got it.						0	
