字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	分析员，来看本小姐的秀吗？	分析員，來看本小姐的秀嗎？	分析員、あたしのショーを見に来たくない？	분석가, 페니 쇼를 구경하러 오는 건 어때?	Adjutant, wanna watch me?						0	
2	比起某位明灯节大使，我的表演一定更胜一筹。	比起某位明燈節大使，我的表演一定更勝一籌。	某明灯祭の大使なんかより、あたしのショーの方が良いに決まっているわ。	등명제보다 내 공연이 훨씬 더 재밌을걸.	I'll definitely own that Mingdeng Ritual ambassador.						0	
3	芬妮手里拿的是游戏专用的玩具枪，但优秀而华丽的技巧引得附近的观众一阵阵喝彩。	芬妮手裡拿的是遊戲專用的玩具槍，但優秀而華麗的技巧博得周圍觀眾的一片喝采。	ファニーはゲーム用のおもちゃの銃を手にして、華麗なテクニックを披露して観客を沸かせた。	페니가 들고 있는 건 게임에서나 사용하는 장난감 총에 불과했지만, 화려한 스킬들을 선보이자 주변에 있던 관중들의 환호성이 끊기질 않았다.	Fenny brandished a toy gun in her hand for the game, but her amazing performance drew raucous applause from the surrounding audience.						0	
b-1											0	
4	不愧是专业偶像。	不愧是專業偶像。	さすが……プロにしてアイドルだな。	역시 프로 아이돌답네.	Guess you're not a professional idol for nothing.						0	
5	没有任何赛事直播，也没有采访镜头，芬妮在几个零区民众的面前，毫不吝啬地展示着偶像的美好。	沒有任何賽事直播，也沒有採訪鏡頭，芬妮在幾個零區民眾的面前，毫不吝嗇地展示著偶像實力。	競技のライブ配信も、インタビューのカメラもなく、ファニーはエリアゼロの人々の目の前で思う存分アイドルの輝きを見せた。	시합 생방송도, 인터뷰 장면도 아니었지만, 페니는 제로 구역 주민들 앞에서 아이돌 같은 모습을 선보이고 있었다.	There were no cameras, livestreams, or interviewers. Fenny simply showcased her radiance as an idol in front of a few Containment Zone residents.						0	
6	刚刚那只是热身，更精彩的还在后头！	剛剛那只是熱身，更精彩的還在後頭！	今のはただのウォーミングアップよ、ハイライトはこれから！	방금 그건 몸풀기였고, 진짜는 지금부터라고!	I was just warming up! You haven't seen anything yet!						0	
7	获得了夸奖的芬妮继续兴冲冲地表演着自己漂亮的射击动作。一旁的星期三默不作声。	獲得了誇獎的芬妮繼續興沖沖地表演著自己漂亮的射擊動作。一旁的星期三默不作聲。	歓声を浴びるファニーは浮かれて綺麗なシューティングアクションを見せ続けた。そばのウェンズデーは何も言わない。	관중들의 칭찬을 받은 페니는 기쁜 마음에 현란한 사격 솜씨를 선보였고, 옆에 있는 웬스데이는 아무 말도 하지 않고 있었다.	Fenny continued excitedly showing off her elegant shooting skills. Off to the side, Wednesday was silent.						0	
b-2											0	
8	在想什么？	在想什麼？	何を考えてるの？	무슨 생각을 그렇게 해?	What are you thinking?						0	
9	没什么……只是有种不真实感。	沒什麼……只是沒有真實感。	いや……ただ少し現実感がなくて。	아무것도 아니야… 그냥 뭔가 현실적이지 않은 느낌이 들어서.	Nothing... it just doesn't feel real.						0	
10	不是为了泰坦也不是为了任务，只是单纯地游戏、竞技。	不是為了泰坦也不是為了任務，只是單純地遊戲、競技。	タイタンのためでもミッションのためでもなく、ただの遊びと競争のために、こんなことを。	타이탄이나 미션을 위해서가 아니라, 게임이나 시합을 위해서라니.	This isn't fighting Titans or completing missions. It's just a game... a competition.						0	
b-3											0	
11	你会觉得这是在浪费时间吗？	你會覺得這是在浪費時間嗎？	時間の無駄？	시간을 낭비하고 있다고 생각해?	Do you think it's a waste of time?						0	
12	星期三想了一下，摇了摇头。	星期三想了一下，搖了搖頭。	ウェンズデーは少し考えて、首を横に振った。	웬스데이는 잠시 생각에 빠지더니 이내 고개를 저었다.	Wednesday thought about it, then shook her head.						0	
13	偶尔这样也不错，这让我想起了身为瓦尔基里游戏女武神的那些时光。	偶爾這樣也不錯，這讓我想起了身為瓦爾基里遊戲女武神的那些時光。	たまには悪くない。ヴァルキリーゲームでヴァルキリーを務めていた時のことを思い出した。	가끔 이러는 것도 나쁘진 않아. 발키리 시절이 떠오르거든.	It's nice, once in a while. It reminds me of when I was in the Valkyrie Games.						0	
b-4											0	
14	看，那些人都在用期待的眼神看着你。	看，那些人都在用期待的眼神看著你。	ほら、みんな期待してウェンズデーを見てる。	저기 좀 봐. 다들 기대에 가득 찬 눈빛으로 널 보고 있어.	Look — those people are watching you like they're waiting for something.						0	
b-5											0	
15	你现在也是他们心中的大明星。	你現在也是他們心中的大明星。	今のウェンズデーは彼らの心の中のスターだ。	아직도 넌 모든 이의 마음속에 있는 대스타야.	You're a big star to them.						0	
16	分析员，我有和你说过吗？	分析員，我有和你說過嗎？	分析員、言ったかもしれないが……	분석가, 내가 이런 말을 한 적이 있었나?	Adjutant, have I told you?						0	
17	我并不讨厌背负那些期待。	我並不討厭背負那些期待。	期待を背負うのは別に嫌いじゃない。	이런 기대감을 짊어지는 게 싫지만은 않은 것 같아.	I don't mind shouldering those expectations.						0	
18	眼前少女露出一个极淡的笑容。	眼前少女露出淡淡的微笑。	眼の前の少女は極めて微かな笑顔を見せた。	눈앞의 소녀는 아주 옅은 미소를 지었다.	The girl in front of me smiled faintly.						0	
19	何况，“星期三”从来都是冠军。	何況，“星期三”從來都是冠軍。	なにより、「ウェンズデー」はチャンピオンだから。	'웬스데이'는 언제나 챔피언이었으니까.	Besides, "Wednesday" has always been a champion.						0	
