字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	老爷子，这个？	老爺子，這個？	ジジイ、これは？	어르신, 저건?	Old man, what's this?						0	
2	先别说。	先別說。	今は何も言うな。	일단 조용히 해.	We'll talk about it later.						0	
3	再次感谢贵司的援助。以及非常感谢贵司对受损的货物不追究。是，这是我们的失职。	再次感謝貴司的援助。以及非常感謝貴司不追究受損的貨物。這次是我們的失職。	ご協力いただきありがとうございました。破損したお荷物につきまして、困惑した状況をご理解いただけたこと、心より感謝申し上げます。	다시 한번 귀사에서 저희를 도와주셔서 정말 감사드립니다. 파손된 물건을 추궁하지 않으신 것도 감사드리고요. 다 저희의 실책입니다.	Thank you again for your company's assistance and understanding concerning the damaged cargo. It was a failure on our part.						0	
4	泰坦出现，已经超出你们能应对的情况范畴，我就算追究也没什么意义。	泰坦出現就已經超出你們能應對的範疇，即便我追究也沒什麼意義。	タイタンの出現は、あなたたちの対応範囲を超えることだ。追及しても意味がない。	타이탄이 이미 너희들이 상대할 수 있는 범주를 넘어서서 더 이상 추궁해도 의미 없다는 거 나도 잘 알고 있어.	The appearance of a Titan was already beyond anything you could have anticipated. It would be meaningless for me to pursue it.						0	
5	感谢理解。我司会尽力赔偿一部分损失的价值，贵司可以将估价单传给我。	感謝理解。我司會盡力賠償部分損失，貴司可以將估價單傳給我。	ご容赦いただき、重ねて感謝申し上げます。損害額の一部を補償するよう最善を尽くしますので、御社よりお見積書を送付いただけますでしょうか？	이해해 주셔서 감사합니다. 이번에 피해 받은 부분을 최대한 보상해드릴 테니, 견적서를 보내주시면 감사하겠습니다.	Thank you for your understanding. If you could send over an invoice, our company will do its utmost to compensate you for a portion of the damaged goods.						0	
6	没必要。	沒必要。	その必要はない。	그럴 필요 없어.	There's no need for that.						0	
7	不用？	不用？	よろしいのですか？	필요 없다고요?	There isn't?						0	
8	不愧是世界树公司，真是大度！再次感谢，再次感谢。希望我们以后的合作依旧愉快。	不愧是世界樹公司，真是大度！再次感謝、再次感謝。希望我們未來也能合作愉快。	流石はユグドラシル！寛大な対応に重ねて感謝いたします。今後とも何卒よろしくお願い申し上げます！	역시 위그드라실답네요! 다시 한번 감사의 인사를 전합니다. 기회가 된다면 다음에도 같이 협업을 할 수 있으면 좋겠군요.	As expected of Yggdrasil — so generous! Thank you. We really appreciate it. I hope that we can work together again in the future.						0	
9	主管。咯，这些东西是从那些捐赠的物资箱里找到的。	主管。喏，這些東西是從那些捐贈的物資箱裡找到的。	倉さん。ほら、これはあの寄付された物資箱から見つかったものだ。	관리자님, 여기 있는 물건들은 기증받은 물자 상자에서 찾은 것들이에요.	Sir, this stuff was found in those donated supply caches.						0	
10	里面的东西都没了。边上沾着的，是那什么泰坦碎碎吧。	裡面的東西都沒了。旁邊沾著的，是那什麼泰坦碎屑吧。	中のものが無くなっておる。縁についておるのは、何とかタイタンの破片じゃないか。	안에 있는 물건은 사라졌군. 주변에 붙어있는 건 타이탄 파편들이지?	Everything inside is gone. The stains on the side are from that Tita-stuff.						0	
11	是呀，老爷子。这玩意儿就是那什么泰坦物质。	是呀，老爺子。這玩意就是那什麼泰坦物質。	そうだよ、ジジイ。これがあの何とかタイタン物質。	맞아요, 어르신. 이것들이 바로 타이탄 물질들이에요.	That's right, old man. It's "Titagen," or whatever it's called.						0	
