字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	辰星独自一人击败了未知泰坦，屏幕中的少女似乎有些脱力，但并没有明显受伤。	辰星獨自一人擊敗了未知泰坦，螢幕中的少女似乎有點虛脫，但幸好她並沒有負傷。	辰星は一人で未知のタイタンを破った。画面の中の少女は少し疲れているように見えるが、目立った怪我はなかった。	수성은 혼자서 미지의 타이탄을 무찔렀다. 화면에서는 힘이 없어 보였지만, 그렇다고 크게 다친 곳은 없어 보였다.	Chenxing had defeated the unknown Titan all on her own. Judging from the image on the screen, she looked exhausted but unharmed.						0	
2	我那一颗悬着的心终于放了下来，赶紧和队友迎向辰星。	我那懸著的一顆心終於放了下來，我急忙和隊友前去迎接辰星。	やっと安心できた。私は部隊のみんなと共に、辰星の元へ急いだ。	걱정하던 마음을 쓸어내리며 팀원들과 함께 수성을 맞이했다.	Relief suddenly washed over me, and I rushed over to Chenxing with the other operatives.						0	
3	看着被烟花照亮的少女们的笑脸，我情不自禁笑了出来。	看著少女們被煙火照亮的笑臉，我情不自禁地笑了出來。	花火に照らされた彼女たちの笑顔を見て、私は思わず笑みが溢れた。	불꽃에 비춰진 소녀들의 웃는 얼굴을 보니 나도 모르게 웃음이 나왔다.	As I looked at the girls, their smiling faces illuminated by the fireworks, I couldn't help but laugh.						0	
4	感谢各位海姆达尔精英的帮助，我们重新布置了燃灯台，燃灯仪式将会按计划准时开始。	感謝各位海姆達爾精英的幫助，我們重新布置了燃燈臺，燃燈儀式將會按計劃準時開始。	ヘイムダルの精鋭の皆様の協力のおかげで、点灯台の立て直しができました。点灯儀式は計画通りに行われます。	헤임달 부대의 정예 멤버분들에게 감사의 인사를 드립니다. 방금 다시 연등대를 설치했고, 연등 의식은 계획대로 진행될 예정입니다.	Thanks to the help of the Heimdall elites, we've fixed up the lighting stage. The lighting ceremony will start on time, as planned.						0	
5	鄙人已经预留了最佳观赏位，还请海姆达尔的各位移步。	鄙人已經預留了最佳觀賞位，還請海姆達爾的各位移步。	ヘイムダルの皆様に特等席をご用意致しましたので、どうぞお越しください。	최고의 명당자리를 남겨뒀으니, 다들 자리를 옮기도록 하시죠.	I've reserved the best viewing area for everyone in Heimdall. Please, come.						0	
6	一层、两层、三层……这天工福灯的工艺好厉害啊！	一層、二層、三層……這天工福燈的工藝好厲害啊！	一、二、三……この天工福灯の作りはすごいな！	와… 1층, 2층, 3층까지… 천공 행운 초롱 공예는 정말 대단한 거 같아!	One, two, three levels... The craftsmanship on this Blessed Lantern is just incredible!						0	
7	很耀眼，不过还是比不上本小姐。	很耀眼，不過還是比不上本小姐。	眩しい……あたしほどではないけど！	정말 아름다워! 물론 페니보다는 못하지만.	It's gorgeous, but it still can't compete with me.						0	
8	让我发财，让我发财，发财，发财，发财……	讓我發財，讓我發財，發財，發財，發財……	金運をちょうだい、ちょうだい、金、金、金……	제발 부자 좀 되게 해주세요. 부탁드립니다. 대박날 수 있도록 도와주세요.	I wanna get rich... I gotta get rich... please... please... please...						0	
9	小妮塔在说什么呢？	小妮塔在說什麼呢？	ニタは何を言っていますの？	니타 녀석 뭐라는 거지?	What's that, Nita?						0	
