字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	为什么追我？！	為什麼追我？！	どうして私を追うの！？	왜 자꾸 쫓아오는 거지?	Why is it chasing me!?						0	
2	欸嘿？这是啥节目，挺新颖的呀？是泰古通达搞的——	欸嘿？這是什麼節目，挺新穎的呀？是泰古通達搞的——	へぇ、なんの番組だ、見たことないな。もしかするとタグの――	응? 이건 무슨 프로그램이지. 신기하네… 타이구 물류회사가…	Huh? What show is this? Is it new? Did Taigu-Connect do thi—						0	
3	快、快跑啊——机器人发疯啦！	快、快跑啊——機器人發瘋啦！	に、逃げろ！ロボットが狂ったぞ！	어… 어서 도망가! 로봇이 미쳐 날뛰고 있어!	R-Run! The robots are crazy!						0	
4	救、救命啊！	救、救命啊！	た、助けて！	살… 살려주세요!	H-Help!						0	
5	原本兢兢业业巡逻的安保机器人突然偏离既定路线，打着圈地横冲直撞。	原本兢兢業業巡邏的保全機器人突然偏離既定路線，繞著圈地橫衝直撞。	持ち場をきちんと守るはずの警備ロボットがいきなり規定ルートを外れ、旋回しながら暴れまくっていた。	부지런히 순찰 업무를 돌던 보안 로봇이 갑자기 정해진 루트를 벗어나더니 빙글빙글 돌며 여기저기 부딪히기 시작했다.	The security robots that had been diligently patrolling suddenly deviated from their established route, rampaging around the venue.						0	
6	分析员，真巧，又见面了。	分析員，真巧，又見面了。	分析員様、奇遇ですね。こんなところでお会いできるなんて。	분석가님, 또 만났네요.	Adjutant, what a coincidence. We meet again.						0	
b-1											0	
7	有需要的时候仓尧你总能出现得这么及时。	有需要的時候倉堯你總能及時出現呢。	倉尭はいつもいいタイミングで来てくれるね。	필요할 때마다 항상 제때 나타나시네요.	Cangyao, you always show up right when I need you.						0	
8	那是当然。作为分部的主管，照顾各处事务是鄙人的职责，尤其是明灯新仪期间，更加不敢有丝毫懈怠。	那是當然。作為分部的主管，照顧各處事務是鄙人的職責，尤其是明燈新儀期間，更加不敢有絲毫懈怠。	支部の責任者として、各所事務の点検は私の職務でございます。特にこの明灯新祭に際し、尚更気を抜くわけには参りません。	물론이죠. 지부 관리자로서 곳곳에서 일어나는 일을 처리하는 게 제 업무인걸요. 특히 등불 의식 기간이니 업무를 더더욱 소홀히 해서는 안 되죠.	Well of course. As the branch manager, it's my job to handle matters in various locations. I don't dare slack off, especially during the Mingdeng Ritual.						0	
9	分析员可以放心，我会马上派人安置这些平民伤员。	分析員可以放心，我會馬上派人安置這些平民傷員。	ご安心を、すぐ担当班を手配して一般市民の怪我人を移送します。	다친 시민들은 재빨리 처치할 테니 걱정하지 않으셔도 됩니다.	Adjutant, you can rest assured that I'll send someone to take care of these civilians immediately.						0	
10	查到了！	查到了！	あった！	찾았어!	Found it!						0	
11	芙提雅对安保机器人的检查有了结果。	芙提雅終於查出保全機器人的異常原因。	フリティアが調べていた警備ロボットの検査結果が出た。	프티야가 보안 로봇을 검사하다가 결과를 얻어냈다.	Fritia's investigation into the security robots had yielded results.						0	
12	虽然手法精妙，但我还是查出这台机器人被挟持的痕迹。	雖然手法精妙，但我還是查出這臺機器人被挾持的異常跡象啦。	なかなか手強かったけど、なんとかこのロボットがハッキングされた痕跡を見つけたよ。	수법이 정교하긴 했지만 누군가 로봇에 손을 댔었던 흔적을 발견했어.	The traces were subtle, but I found evidence that the robots were hijacked.						0	
13	找到啦，这附近果然有直播无人机的残骸！	找到啦，這附近果然有直播無人機的殘骸！	この卑劣な手段は多分、また逐光者の仕業だ。	역시나 방송용 드론의 잔해가 남아있어!	Found it! There's a wrecked livestreaming drone around here!						0	
13_1	没错……这就是逐光者的劫持手法，处理得这比以前还要粗糙！	沒錯……這就是逐光者的劫持手法，處理得比以前還要粗糙！	そう……これが逐光者のやり方だが、これまで以上に粗雑に処理されている！	이런 비열한 수단은 축광단의 약탈 방식이 확실해. 예전보다 방식이 더 거칠어졌어!	Yeah... this is how the Light Chasers hijack stuff. This is even worse than before!						0	
13_2	真是死性不改！	真是死性不改！	まったく性懲りも無いね！	정말이지, 변한 게 하나도 없군.	Old habits really die hard!						0	
14	看来，诸位已经有了头绪。	看來，諸位已經有了頭緒。	どうやら、分析員様は真犯人を突き止めたようですね。	다들 어느 정도 실마리가 잡히신 거 같네요.	Looks like you already have an idea.						0	
15	那么，这件事的后续调查就交给海姆达尔的各位了，鄙人会给各位提供全方位的助力。	那麼，這件事的後續調查就交給海姆達爾的各位了，鄙人會給各位提供全方位的協助。	引き続き調査はヘイムダルの皆様にお任せいたします。私からは調査の全面的なサポートをさせていただきます。	그럼 이 일에 대한 후속 조치는 헤임달 대원분들에게 전격으로 맡기도록 하겠습니다. 전 후방에서 여러분을 지원해 드리죠.	In that case, any further investigation into this matter will be handed over to the Heimdall Force. You have our full cooperation.						0	
16	分析员，那我试着去搜查一下其他机器人的情况，也许能一举把他们揪出来。	分析員，那我試著去搜查一下其他機器人的情況，也許能一舉把他們揪出來。	分析員、私は他のロボットを調べてみるね。もしかしたら芋づる式に敵の正体を暴けるかもしれないし。	분석가, 나는 다른 로봇들을 조금 더 살펴보러 가볼게. 한 번에 해치울 수도 있을 것 같거든.	Adjutant, I'll try to figure out what's going on with the other robots. Maybe I can deal with them all at once.						0	
17	啧……被揪到就麻烦了，这个分析员还真难对付。不过好在，有个不认识的家伙先于我动手了。	嘖……被抓到就麻煩了，這個分析員還真難對付。不過好在，有個不認識的傢伙比我早動手了。	正直ファンたちに愚民どもの間抜けヅラを見せてやるだけのつもりだったけど、思ったより撮れ高狙えたわ……	쳇… 잡히면 귀찮아질 텐데, 정말 상대하기 까다로운 분석가군. 그래도 모르는 녀석이 먼저 손을 써줘서 정말 다행이야.	Tch... getting caught would be bothersome. That Adjutant is a real thorn in my side. Anyway, someone I don't know is taking care of it for me.						0	
18	既然这样，我就不客气了，谢谢你的帮忙~	既然這樣，我就不客氣了，謝謝你的幫忙~	無名の芸術家にしては盛り上がったし、かなり気に入った。	이왕 이렇게 된 거 사양하지 않도록 하지. 모쪼록 도와줘서 고맙다고~	In that case, I won't get in the way. Thank you for your help~						0	
