字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	远远看到金琅和伊尔在交谈，神情严肃。	遠遠看到金瑯和伊爾在交談，神情嚴肅。	金琅とイールが真面目な顔で話しているのを見た。	저 멀리서 금랑과 이엘이 진지한 표정으로 얘기를 나누고 있었다.	From a distance, I saw Jin Lang and Yier discussing something with solemn expressions on their faces.						0	
b-1											0	
2	怎么一脸严肃，是发生了什么吗？	怎麼一臉嚴肅，是發生了什麼事嗎？	そんな真顔で、何かあったのか？	왜 그렇게 심각한 표정을 짓고 있는 거죠? 무슨 일이라도 생긴 건가요?	Why do you look so upset? What's going on?						0	
3	分析员长官！抱歉抱歉，在处理一下小伙伴之间的私密小事。	分析員長官！抱歉抱歉，在處理一下同伴之間的私密小事。	分析員さん！ごめんごめん、仲間同士ちょっとあって、それを対処しているの。	아… 분석가님! 저희 둘이서 알고 있는 일을 처리한다고 좀 그랬네요.	Senior Adjutant! Sorry, I'm dealing with some private stuff between these guys.						0	
b-2											0	
4	有人托我给你带了点礼物。	有人托我給你帶了點禮物。	金琅へのプレゼントを預かったよ。	누군가 이걸 전해달라고 해서요.	Someone asked me to bring you this gift.						0	
5	向金琅说了来龙去脉，并把那些开运古币交给了她。	向金瑯說了來龍去脈，並把那些開運古錢交給了她。	金琅に事の顛末を説明し、開運の古銭を渡した。	난 금랑에게 자초지종을 설명해 주었고, 행운엽전을 그녀에게 건네줬다.	After I explained everything to Jinlang, I handed over the Lucky Ancient Coins.						0	
6	唉……这些家伙怎么总搞这种事情，还嫌我的麻烦不够多吗？这东西……啧，一定又是他。	唉……這些傢伙怎麼總搞這種事情，還嫌我的麻煩不夠多嗎？這東西……嘖，一定又是他。	まったく……またこんなこと、こっちにとっちゃいい迷惑よ……またあいつだなー……	후… 그 녀석들 왜 또 이런 걸 하려는 거야. 골치 아파서 죽는 꼴을 보고 싶은 건가? 그리고 이 물건은… 또 그 녀석이 줬겠지.	Geez... those guys are always pulling stuff like this. Don't they know I have enough to deal with? Tch... it must be him again.						0	
7	金琅正专注于钱币的外观时，伊尔把我拉到了一旁。	金瑯正仔細端詳著錢幣時，伊爾把我拉到了一旁。	金琅が古銭をまじまじと観察している間、私はイールに引っ張られた。	금랑이 동전의 외관을 살펴보고 있을 때, 이엘이 날 옆으로 끌어당겼다.	While Jin Lang was focused on the coins, Yier pulled me aside.						0	
