字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	老板，我刚刚看到你收了一张饕享券……可不可以把那张换给我？	老闆，我剛剛看到你收了一張饕享券……可不可以把那張換給我？	ねぇあなた、さっきプレミアム交換券を持ってたわよね……それ交換してくれない？	사장님, 방금 받으신 프리미엄 카드… 실례지만 저에게 한 장만 주시면 안 될까요?	Sir, I just saw that you have a Deluxe Voucher... could you give it to me?						0	
2	我这里有明灯节分过来的物资……还有平时攒下来的用品，您需要什么都可以拿。实在不行，我可以给您帮工。	我這裡有明燈節分過來的物資……還有平時存下來的用品，您需要什麼都可以拿。實在不行，我可以幫您打工。	明灯祭で分けてもらった物資がある……普段から貯めてる物も。なんでも持っていって。それでも足りないなら、あなたのところで働いてもいい。	여기 등명제 물자랑… 평소에 모아뒀던 물건들이 있는데 필요하신 게 있으면 가져가셔도 돼요. 아니면 제가 일손을 좀 도와드릴게요.	I have supplies from Mingdeng Jie... and you can take whatever you need from my normal stockpile. If that's not enough, I can help you out.						0	
3	姐姐，饕享券是什么？	姐姐，饕享券是什麼？	姉ちゃん、プレミアム交換券ってなに？	언니, 프리미엄 카드가 뭐야?	Sis, what's a Deluxe Voucher?						0	
4	是明灯新仪期间限定发放的稀有数字卡券，有了饕享券，就能在明灯新仪中享受贵宾服务。	是明燈新儀期間限定發放的稀有數字卡券，有了饕享券，就能在明燈新儀中享受貴賓服務。	明灯新祭の間だけ配られるカードだよ。それさえあれば、明灯新祭で色々サービスを受けられる。	등불 의식 기간에 한정 지급되는 숫자 카드야. 카드를 보유하고 있으면 등불 의식에서 VIP 서비스를 받을 수 있지.	It's a limited-edition digital voucher issued during the Mingdeng Ritual. You can use it to enjoy VIP services.						0	
5	你想吃的那种特别的食物，也只有通过饕享券才能换取。	你想吃的那種特別的食物，也只有透過饕享券才能兌換。	あなたが食べたがってたあれも、この券が必要なの。	네가 먹고 싶은 음식도 프리미엄 카드를 갖고 있어야 교환할 수 있어.	The special dish you want to try can only be exchanged for a Deluxe Voucher.						0	
6	那我想要饕享券。	那我想要饕享券。	じゃあ欲しい。	그럼 나도 프리미엄 카드를 가질래.	Then I want a Deluxe Voucher!						0	
7	真是的，哪来的丫头片子，梦里啥都有。	真是的，哪來的丫頭，夢裡什麼都有。	全く、このガキ。夢でも見てな。	이건 또 어디서 나온 녀석이야? 꿈도 야무지군.	Seriously, what's this little girl thinking? What a dreamer.						0	
8	要是不想买东西，就赶紧走开。你们在这围着我，我还怎么做生意？	要是不想買東西，就趕緊走開。你們在這圍著我，我還怎麼做生意？	買わないならどっか行け。ここを囲まれると商売ができないんだよ。	물건을 안 살 거면 썩 물러나! 너희들이 여기서 이러고 있으면 장사를 나더러 어떻게 장사를 하라는 거야?	If you don't want to buy something, just get out of here. You're in the way. How can I do business?						0	
9	我可以帮你搬货，清扫……做什么都可以的！	我可以幫你搬貨，打掃……做什麼都可以的！	荷物運びも、掃除も……なんでもするから！	제가 물건을 옮겨드리고 청소도 하고… 뭐든지 다 해보겠습니다!	I can help you move things, clean... Anything!						0	
10	这孩子，得了成年病，我想尽可能地满足她的心愿。	這孩子，得了成年病，我想盡可能地滿足她的心願。	この子はティーン症候群に罹ってしまって、できる限り彼女の願いを叶えたいの。	동생이 성인병에 걸려서… 뭐라도 해주고 싶어서요.	This child has Juvosis. I want to do everything I can to make her dreams come true.						0	
11	刻薄的摊贩发现没法劝走这位固执的姐姐，眼睛眯成一条缝。	刻薄的攤販發現沒法勸走這位固執的姐姐，眼睛瞇成一條縫。	薄情な店主はこの強情な姉をどうにもできないと気づいた。彼は目を細めた。	까칠한 노점상은 고집 센 언니를 말릴 수 없다고 생각했는지 눈을 가늘게 떴다.	The bitter street vendor realized that he couldn't convince the stubborn woman to leave, and his eyes narrowed.						0	
12	这位馋嘴的小姑娘，你有没有听过一个传说啊？	這位饞嘴的小姑娘，你有沒有聽過一個傳說啊？	食いしん坊のお嬢ちゃんよ、こんな伝説を聞いたことあるか？	거… 욕심 많은 꼬마 아가씨, 혹시 이런 이야기 들어본 적 있어?	You little glutton, haven't you heard the legend?						0	
13	传说……是什么？	傳說……是什麼？	……なに？	무슨… 이야기요?	What's... a legend?						0	
14	传说有个叫做“祟”的怪兽，每隔一年就会跑到人类的聚落寻找食物。这些祟呀，通常它们会在阴暗处寻找的落单的人类吃掉。	傳說有個叫做“祟”的怪獸，每隔一年就會跑到人類的聚落尋找食物。這些祟呀，它們通常會潛伏在陰暗處尋找落單的人類並吃掉他。	明灯祭の伝説では「祟り」という化け物がいて、年に一度餌探しに人間の集落に来るんだよ。「祟り」たちは、薄暗いところで一人ぼっちの人間を探して食べてしまうんだ。	'악령'이라고 불리는 괴수가 1년마다 사람들이 모여있는 곳을 찾아와 먹이를 찾는데, 어둠 속에서 홀로 있는 사람을 잡아먹는다는 말이 있어.	Legend has it that monsters called "Fiends" would go to human settlements every year looking for food. Those monsters hide in the shadows, then eat humans who are all by themselves.						0	
auto_26371	听说啊，它们最喜欢的就是你这种小脸圆嘟嘟鲜嫩嫩的小孩子。	聽說啊，它們最喜歡的就是你這種小臉圓嘟嘟鮮嫩嫩的小孩子。	やつらの大好物はお前のような丸い顔で頬がぷにぷにの子供なんだってよ。	근데 말이야… 그 데몬은 너처럼 얼굴이 둥글고 파릇파릇한 어린아이를 좋아한다고 하더군.	I heard that their favorite snack is a child with a plump, soft face like yours.						0	
15	您说的是明灯节怪兽的传说啊，这个我知道，姐姐给我讲过。	您說的是明燈節怪獸的傳說啊，這個我知道，姐姐給我講過。	明灯祭の化け物伝説でしょ、知ってるよ、姉ちゃんが教えてくれたもん。	등명제 괴수에 대한 이야기를 말하는 거죠? 그건 언니가 말해줘서 저도 잘 알고 있어요.	You're talking about the monster in the Mingdeng Jie legend. I've heard it before — my sister told me about it.						0	
16	怪兽怕灯，只要点燃灯，用灯光遮住它们的视线就不怕被吃掉了。	怪獸怕燈，只要點燃燈，用燈光遮住它們的視線就不怕被吃掉了。	化け物は明かりが怖いの。灯をつけて、化け物の目を眩ましておけば食べられないんだって。	괴수는 불빛을 무서워하기 때문에 괴수를 만났을 때 등불을 밝혀서 괴수의 시선을 가리기만 하면 잡혀먹힐 일은 없을 거라고 들었어요.	Monsters are afraid of lanterns. As long as we use lanterns to light everything up, we don't need to be scared of being eaten.						0	
17	哼，你懂得还挺多嘛。	哼，你懂得還挺多嘛。	ほう、よく知っているな。	흥, 아는 건 많아서는.	Hmph, you're a pretty smart kid.						0	
18	那我问你，如果你和姐姐遇到了怪兽，但手中只有一盏灯，你们两个人中间有一个会被吃掉，该怎么办呢？	那我問你，如果你和姐姐遇到了怪獸，但手中只有一盞燈，你們兩個人當中有一個會被吃掉，該怎麼辦呢？	じゃあ聞かせてもらうか。お前とお前のお姉さんが化け物に出くわしたとする。その時灯は1つしかなくて、どちらかは食べられてしまうとしたらどうする？	그럼 하나만 묻자. 만약 둘이서 괴수를 만났는데 등불이 하나밖에 없어. 그래서 한 명은 반드시 잡아먹혀야 하는 상황이야. 그럼 어떻게 할래?	Then let me ask you something — if you and your sister ran into a monster, but you only had one lantern, what would you do?						0	
19	那……那姐姐拿着灯快掉逃吧，我……我更好吃，让怪兽吃我！	那……那姐姐拿著燈快掉逃吧，我……我更好吃，讓怪獸吃我！	じゃあ……姉ちゃんが灯を持って逃げて、私のほうが……美味しいから、化け物に私を食べさせて！	그… 그럼 언니가 등불을 들고 도망가게 할 거예요. 제… 제가 더 맛있을 테니까 괴수 보고 절 잡아먹으라고 할 거예요!	Then... then I'd give the lantern to my sister and tell her to run away. I... I taste better, so the monster should eat me!						0	
20	不要吃掉姐姐！呜呜……	不要吃掉姐姐！嗚嗚……	姉ちゃんを食べないで！ううぅ……	언니는 절대로 먹혀서는 안 돼요! 흑흑…	I don't want my sister to get eaten...! *sobs*						0	
21	老板，您快别吓她了。	老闆，您快別嚇她了。	ちょっと、怖がらせないでよ。	사장님, 동생이 놀라겠어요!	Sir, please don't scare her.						0	
22	哼，算你这孩子懂事。	哼，算你這孩子懂事。	ふん、物分かりの良いガキだ。	흥, 일찍도 철들었구만.	Hmph, looks like you're a sensible kid.						0	
23	饕享券，我费了好大事才拿到一张，我把它给你姐姐了，没你份喽！	饕享券，我花了好大功夫才拿到一張，我把它給你姐姐了，沒你的份囉！	俺が苦労してようやく手に入れた一枚のプレミアム券は、お姉さんにやる。ガキの分なんてねぇからな！	나도 있는 고생은 다해서 겨우 얻은 거라고. 네 언니한테만 줄게. 네 건 없어!	I went through a lot of trouble to get this Deluxe Voucher! I'm giving it to your sister — none for you!						0	
24	谢谢老板！	謝謝老闆！	ありがとう旦那！	정말 감사합니다, 사장님!	Thank you, sir!						0	
25	话说前头，我可不是白给你的。	醜話說在前頭，我可不是白給你的。	言っておくが、タダじゃねぇからな。	미리 말해두는데, 공짜로 주는 건 아니야.	By the way, I'm not giving it to you for nothing.						0	
26	陪妹妹好好过个节，过完节赶紧过来给我帮忙！	陪妹妹好好過個節，過完節趕緊過來給我幫忙！	ガキ……妹とお祭りを楽しんでこい。その後、俺の店の手伝いをしに来な。	일단은 동생하고 축제를 즐기고, 축제가 끝나면 다시 와서 내 일손을 도와줘야 해!	Have fun with your sister, then come help me after the festival!						0	
27	目送着这对挽着手走远的姐妹，摊贩老板骚了骚头。	目送著這對挽著手走遠的姐妹，攤販老闆搔了搔頭。	手を繋ぎながら遠くへ消えていく姉妹を見て、店主は頭を掻いた。	손을 잡고 멀어지는 자매를 지켜보던 노점상은 머리를 긁적였다.	Watching as the sisters walked away arm in arm, the vendor grumbled.						0	
28	亏大发了。	虧慘了呢。	大損もいいところだ。	후… 정말 손해야.	That was a big loss.						0	
29	管它呢，千金难买爷乐意~	管它呢，千金難買爺樂意~	まあいいか。心は金で買えんしな。	나도 모르겠다. 내가 얻은 걸 내가 이렇게 쓰겠다는데 뭐…	Oh well. Some things are priceless~						0	
