字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	与此同时，某个实验室——	與此同時，某個實驗室——	一方その頃、ある実験室内――	같은 시각, 한 실험실에서…	Meanwhile, in a laboratory—						0	
2	哦？舞台布置被拆了不少。	哦？舞台布置被拆了不少。	お？舞台の設備がかなり壊されている……	흠… 무대가 많이 망가졌네요.	Oh? The stage decorations have been damaged quite a bit.						0	
3	如果单靠你，这场戏早就演砸了。	如果單靠你，這場戲早就搞砸了。	あなた一人の力では、このショーはとっくにダメになっていた。	너만 믿고 있었으면 일찌감치 망했을 거야.	If it was up to you, everything would have been destroyed already.						0	
4	还好我做了另外的安排。	還好我做了另外的安排。	他に手配しておいてよかった。	내가 다른 계획을 미리 세워둬서 다행이지.	Thankfully, I made other arrangements.						0	
5	也不过是一个更大的点缀……也好。	也不過是一個更大的點綴……也好。	あんなもの、単なるオープニングです……構いませんよ。	어차피 겉치레일 뿐이에요… 나쁘지 않아요.	It's just a bigger embellishment... which is fine.						0	
6	开场舞已经足够热闹。	開場舞已經足夠熱鬧。	開幕のダンスは十分盛り上がりました。	오프닝부터 충분히 시끌벅적한걸요.	The opening dance was pretty exciting.						0	
7	时间也差不多了——	時間也差不多了——	……そろそろですね。	시간이 다 된 거 같네요…	It's almost time—						0	
8	那么，主角登场前，该让配角先上台了。	那麼，在主角登場前，也該讓配角先上台了。	先に、脇役登場といたしましょう。	그럼 주인공을 등장시키기 전에 조연부터 등장시켜볼까요?	Then, before the main character appears, the supporting characters should come on stage first.						0	
9	不要太抢戏，它们的作用是为了暖场。	不要太搶戲，它們只是為了暖場。	ご心配なく。主役の見せ場を奪わないよう、あくまでも引き立て役として用意しているだけです。	너무 서두르지 마세요. 어차피 그들의 역할은 분위기를 띄우는 것에 불과하니까.	Not to steal the show — they'll warm the audience up.						0	
10	你确定真的需要这么做？	你確定真的需要這麼做？	本当にやるのか？	굳이 이렇게까지 할 필요가 있을까?	Are you sure this is really necessary?						0	
11	这对你来说只是一点微不足道的代价。	這對你來說只是一點微不足道的代價。	あなたにとっては取るに足らない代償です。	어차피 약간의 대가를 치를 뿐.	It's a small price to pay.						0	
12	别让我们的观众扫兴。	別讓我們的觀眾掃興。	我々の観客を失望させないように。	관중들에게 실망을 시킬 순 없죠.	We don't want to disappoint our audience.						0	
13	恐慌、厌恶、惧怕……	恐慌、厭惡、懼怕……	パニック、嫌悪、恐怖……	그들에게 당황, 혐오, 공포를 심어주려면…	Panic, disgust, fear...						0	
14	快了，就要登场了！	快了，就要登場了！	さあ、登場の時間です！	이제 곧 등장할 겁니다! 하하하하하!	It's almost time for their debut!						0	
