字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	老者微微驼背，面前的工作台上摆满了各种形状、大小的信石。看来，这就是女孩们所说的“李老”。	老者微微駝背，面前的工作台上擺滿了各種形狀、大小的信石。看來，這就是女孩們所說的“李老”。	老人は少し猫背で、目の前の作業台には形も大きさも異なる様々な信石が置かれていた。どうやらこの人が女の子たちが言っていた「李さん」らしい。	노인은 허리가 굽어 보였고, 그의 작업대에는 형태가 크고 작은 전각석들이 놓여있었다. 이 노인이 바로 노점의 사장인듯 하다.	The old man hunched forward slightly, the workbench in front of him filled with Letter Stones of varying shapes and sizes. He seems to be the man the girls referred to as "Mr. Li."						0	
2	走上前去，才发现这位老者的双眼已失明，但他依旧没有停下手中的工作。	走上前去，才發現這位老者的雙眼已失明，但他依舊沒有停下手中的工作。	近寄ると、老人が失明していることに気づいた。それでも彼は手元の仕事を止めなかった。	조금 더 다가가서 보니 노인이 눈이 멀었다는 걸 발견할 수 있었다. 하지만 노인은 여전히 작업을 이어가고 있었다.	As I got closer, I realized that the old man was blind. Even so, his hands never stopped moving.						0	
3	向他询问我手里这块信石的内容后，老者摇了摇头、不住地叹息，随后陷入回忆中，开始讲述刻在石头上的故事。	向他詢問我手裡這塊信石的內容後，老者搖了搖頭、不住地嘆息，隨後陷入回憶中，開始講述刻在石頭上的故事。	その信石の内容について彼に聞くと、老人は首を横に振り嘆いた。そして彼は回想に耽けって、石に刻まれた物語を語り始めた。	노인에게 전각석의 내용을 물어보자 고개를 흔들며 한숨을 내쉬었고, 당시의 일을 회상하며 돌맹이에 각인된 내용을 들려주기 시작했다.	After asking him about the engraving on the Letter Stone in my hand, the old man shook his head and sighed deeply. He retreated into his memories, telling the story engraved on the stone.						0	
4	这是一位哥哥写给弟弟的信。	這是一位哥哥寫給弟弟的信。	あれは兄から弟への手紙じゃった。	이건 형이 동생에게 썼던 편지야.	This is a letter from a man to his younger brother.						0	
5	摸到这上面的字，我想起来了。	摸到這上面的字，我想起來了。	字に触れて、思い出した。	글귀를 만져보니 생각나는군.	As soon as I touched the words engraved on the stone, I remembered it.						0	
6	去年的明灯节，这对兄弟中的哥哥请求我制作了这块信石，那时我还能模模糊糊看见一点东西。	去年的明燈節，這對兄弟中的哥哥請求我製作了這塊信石，那時我還能模模糊糊看見一點東西。	昨年の明灯祭に、兄の方はワシに頼んでこの信石を作らせた。ワシはその時はまだ少し目が見えておった。	작년 등명제 기간에 형이 내게 이 전각석을 만들어 달라고 의뢰했었지. 그땐 나도 어느 정도 흐릿했지만 앞을 볼 수 있었고.	During Mingdeng Jie last year, the elder brother asked me to make this Letter Stone. Back then, my vision hadn't completely gone yet.						0	
7	为了写这封信，他给我说过一些他们兄弟二人的事情。	為了寫這封信，他跟我講過一些他們兄弟二人的事情。	この手紙を書くために、兄弟二人のことを彼から聞いたのじゃ。	이 편지를 쓰려고 형은 내게 동생과 있었던 일들을 말해줬었어.	He told me about himself and his brother to help me write the letter.						0	
8	降临事件后，这对得了成年病的兄弟被困在零区。最初的一年，他们一直期待着零区外的父母会来接走他们。	降臨事件後，這對得了成年病的兄弟被困在零區。最初的一年，他們一直期待著零區外的父母會來接走他們。	降臨事件以来、ティーン症候群に罹ってこの兄弟はエリアゼロに取り残されていた。最初の一年、彼らはエリアゼロの外にいる両親が二人を迎えに来ることを期待していたのじゃ。	강림 사건이 터지고 성인병에 걸린 형제는 제로 구역에 갇혔었어. 그리고 제로 구역 밖에 있는 부모가 금방 그들을 데려갈 거라고 믿었었지.	After the Descent, the brothers contracted Juvosis and were trapped in the Containment Zone. For the first year, they expected their parents from outside the Containment Zone to come get them.						0	
b-1											0	
