字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	那边就是燃灯台。	那邊就是燃燈臺。	あそこが点灯台。	저기가 바로 연등대에요.	There's the lighting stage.						0	
2	辰星顺着赭毫指的方向看过去，只见原本作为物流枢纽的一栋建筑已经被装点一新，顶部搭建起宽敞的看台。	辰星順著赭毫指的方向看過去，只見原本作為物流運輸的一棟建築已經被裝點一新，頂部搭建起寬敞的看臺。	辰星は赭毫の指差した方向を見ると、元々物流センターだった建物の上に、広い台が建っていた。	수성은 현개가 가리키는 곳을 쳐다봤다. 그곳엔 물류 허브였던 건물이 새로 단장돼 있었고, 꼭대기에는 넓은 전망대가 있었다.	Chenxing looked in Zhehao's direction. A building that had originally been a logistics hub had been completely renovated, with spacious bleachers constructed on top.						0	
3	今年明灯新仪的重头戏“天工福灯”，此时如一颗悬于天幕中的行星，以某种恒定的速度缓缓旋转着。	今年明燈新儀的重頭戲“天工福燈”，此時如一顆懸於天幕中的行星，以某種恆定的速度緩緩旋轉著。	今年の明灯新祭の目玉である「天工福灯」は、空に吊るされた惑星のように、一定の速度で回転している。	등불 의식의 하이라이트는 가히 '천공 행운 초롱'이라고 할 수 있었다. 마치 하늘에 떠 있는 행성처럼 일정한 속도로 하늘을 맴돌고 있었다.	The highlight of this year's Mingdeng Ritual, the Blessed Lantern, hung like a star in the sky, slowly rotating.						0	
4	很棒，是吧？	很棒，是吧？	素敵だろう？	엄청나죠?	Amazing, isn't it?						0	
5	没想到你们竟做到这个地步。	沒想到你們竟做到這種程度。	ここまでやるとは思いませんでした。	이 정도까지 할 줄은 상상도 못했어요.	I didn't expect you guys to do so much.						0	
6	这还得感谢贵公司的赞助。	這還得感謝貴公司的贊助。	御社のサポートのおかげだよ。	다 귀사가 도와줘서 가능한 일이었죠.	It's thanks to your company's sponsorship too.						0	
7	嘈杂声自燃灯台方向传来，声音越来越大。	嘈雜聲自燃燈臺方向傳來，聲音越來越大。	話していると、点灯台の方角から人々の騒ぎ声が聞こえてきた。その声は、どんどん大きくなっていく。	순간 연등대 쪽에서 소리가 들려왔고, 그 소리는 점점 커져갔다.	A loud uproar sounded from the direction of the lighting stage, gradually growing louder and louder.						0	
8	嗐，只是眼下这种情况，燃灯仪式能否够顺利进行还是未知数。	唉，只是眼下這種情況，燃燈儀式能否順利進行還是未知數。	まあ現状、儀式がうまくいくかどうかは未知数だけど。	후… 이런 상황에서 연등 의식을 계속해서 잘 진행할 수 있을지 의문이네요.	But who knows if the lighting ceremony will go smoothly, considering everything going on...						0	
9	说啥晦气话！	說什麼晦氣話！	何縁起でもないことを言っておるのじゃ！	왜 그런 말 같잖은 소리를 하는 거지?	How dare you!						0	
10	我们筹备了这么久，大家一直期待着这一刻。	我們籌備了這麼久，大家一直期待著這一刻。	長い間準備をしてきて、皆この時を待っていたんじゃ。	다들 오랫동안 준비해왔고, 지금 이 순간만을 얼마나 기다려 왔는데.	We've been planning this for ages, and everyone has been looking forward to it.						0	
11	老夫绝不会任那些家伙毁掉大家的期待！	老夫絕不會任那些傢伙毀掉大家的期待！	やつらなんぞに潰されてたまるか！	무슨 수를 써서라도 모두가 원하는 걸 지켜내고야 말 거야.	Your elder won't let those guys dash everyone's hopes!						0	
