字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
TxtCH0EP101		0				对于不可言说的东西，人们必须以沉默待之。\n——路德维希·约瑟夫·约翰·维特根斯坦	0	
TxtCH0EP102		0				是哪位神祇置众人于此番争斗？\n——《伊利亚特》	0	
TxtCH0EP301		0				里……的人……听到……出回应……	0	
TxtCH0EP302		0				似乎有声音在试图唤醒我。	0	
TxtCH0EP303		0				我……应该已经着陆了吧？	0	
TxtCH0EP304		0				没有痛苦，就没有意识的唤醒。\n——卡尔·古斯塔夫·荣格	0	
TxtCH0EP3K1		0				快点！快走！！	0	
TxtCH0EP3K40		0				反推引擎点火失败……	0	
TxtCH0EP3K41		0				反推引擎点火失败，主减速伞无法弹出。	0	
TxtCH6ST3		0				过了一会儿……	0	
TxtCH8EP3		0				晴跟我们讲述了她们的遭遇……	0	
TxtGirl002PF201		0				九夜吊在狂风飘摇的树上，身受长矛刺伤。	0	
TxtGirl002PF202		0				我被当作奥丁的祭品，自己献祭给自己，在无人知晓的大树上！	0	
TxtGirl002PF203		0				没有面包充饥，没有滴水解渴……	0	
TxtGirl002PF204		0				我往下看，拾取卢恩文字，边拾边喊，由树上掉落。	0	
TxtGirl002PF205		0				我将……	0	
TxtGirl002PF206		0				取代奥丁。	0	
TxtGirl005PF201		0				五分钟后……	0	
TxtGirl005PF202		0				 之后的一个小时里，茉莉安跟我分享了她快速上手不同武器的技巧	0	
TxtGirl008aPF2		0				在芬妮的迅猛进攻下，我们很快找到了第一个机关。	0	
TxtGirl010PF2		0				数小时后	0	
TxtGirl001aPF1		0				十分钟后	0	
TxtGirl010aPF3		0				五分钟前	0	
TxtGirl014aPF1		0				周六 白天 商业街	0	
TxtGirl014aPF301		0				如果那天，我没有听从家族的安排，而是去赴约，瑟瑞斯就不会丢失全部的过去。	0	
TxtGirl014aPF302		0				对此我很愧疚。	0	
TxtGirl014aPF303		0				可是，没有如果。	0	
TxtGirl014aPF304		0				这三年，我一直在思考，我真正想做的是什么？	0	
TxtGirl014aPF305		0				不再违背自己的心。	0	
TxtGirl014aPF306		0				我是个自私的人，从来都是。	0	
TxtGirl014aPF307		0				所以——	0	
TxtCH2ST101		0				从明亮的环境进入昏暗地底，我的眼睛一时无法适应，什么也看不见。	0	
TxtCH2ST102		0				我一边轻轻呼唤芬妮和星期三，一边努力适应这种黑暗。	0	
TxtCH2ST103		0				“砰”一声枪响。	0	
TxtCH2ST104		0				紧接着是疑似肉体倒地的声音。	0	
TxtCH2EP301		0				不出所料，生效了。	0	
TxtCH2EP302		0				我的血液，能够使天启者从神格侵蚀中恢复……	0	
TxtCH3EP101		0				分析员，请听到播报后立刻前往指挥室。	0	
