字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			恩雅床头柜的这本书是……		
page1.2	H主角		《昏迷三年的他醒来，收到了十三位女主角的同时告白》？		
page1.3	H恩雅		原来分析员也知道这本书啊~		
page1.4	H恩雅		不过也不奇怪，毕竟这本书之前在网上就已经很热门了嘛。		
page1.5	H主角		大家都看过了吗？！		
page1.6	H恩雅		嗯嗯，最近我们讨论的话题都和这本书有关，大家都说这本小说很有“过去”的味道呢。		
page1.7	H恩雅		啊，对了！其中的男主角，貌似和分析员很像哦~		
page1.8	H主角		哦，是吗……		
page1.9	H恩雅		嘿嘿嘿，不用担心，比起故事里的角色，姐姐还是觉得你更有魅力一些哦。		
page1.10	H主角		不，我担心的完全不是这个……		
page1.11	H主角		话说你们知道这本书的作者是谁吗？		
page1.12	H恩雅		好像是叫喵帕吧，听说她现在正在写续作《15位告白》？		
page1.13	H恩雅		分析员应该也想早点看到成书吧~		
page1.14	H主角		啊哈哈……确实。		
page1.15	H主角		槽点太多了，完全不知道接下来那个“喵帕”还会写什么……		
