字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H安卡希雅		哈啊——		
page1.2	H主角		你又通宵打游戏了吧？		
page1.3	H安卡希雅		通宵了，没打游戏。		
page1.4	H主角		稀奇啊，那你干什么去了？		
page1.5	H安卡希雅		在网上喷藤原娱乐影视部门。		
page1.6	H主角		啊？		
page1.7	H安卡希雅		怎么了吗？		
page1.8	H主角		光天化日这么大声，不愧是你。		
page1.9	H安卡希雅		没什么好怕的，是她们自己找骂。		
page1.10	H主角		她们干啥了啊？把你气成这样。		
page1.11	H安卡希雅		你应该知道藤原娱乐最近公布了新一季度的动画剧目表吧？		
page1.12	H主角		不怎么关注。		
page1.13	H安卡希雅		她们搞了一堆IP改编，大部分都是一些不带智商的小说改编。		
page1.14	H主角		毕竟现在流行那些吧，话说你这发言问题很大啊。		
page1.15	H安卡希雅		流行是一回事，她们还有更过分的计划。		
page1.16	H主角		有多过分？		
page1.17	H安卡希雅		她们要把一些非常硬核的科幻小说给做成动画，像《木星危机》《石滩》之类的名作都遭到毒手了。		
page1.18	H主角		“毒手”这个词会不会太严重了？		
page1.19	H安卡希雅		不严重，这是藤原娱乐应得的评价。仗着有钱买IP，而不好好打磨作品，只会毁了一部又一部。我见过太多这样的惨剧了。		
page1.20	H主角		你的观点我赞同，但还是小声点吧……今天有藤原娱乐的人来访。		
page1.21	H安卡希雅		那正好，我现在就去找她们。		
page1.22	H主角		你冷静啊！		
