字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		妮塔……我记得今天是你轮休，怎么没出去玩玩？		
page1.2	H妮塔		哟，分析员儿，你也在啊。		
page1.3	H妮塔		快来，一起享受这难得的、独享基地的机会。		
page1.4	H主角		你是有多喜欢基地啊？		
page1.5	H妮塔		非常、极其、喜欢到不能再喜欢！		
page1.6	H妮塔		这里配备了全套智能家居设备，还有免费的零食，谁会不喜欢。		
page1.7	H主角		确实，这里比你曾经住的地方好太多了。		
page1.8	H妮塔		不过，我喜欢这里，还有一个更重要的原因。		
page1.9	H主角		是什么？		
page1.10	H妮塔		对有些人来说，这大概只是个临时的栖身之所。		
page1.11	H妮塔		但对我来说，回到基地就能看到伙伴，这里对我来说就是家。		
page1.12	H妮塔		而且有分析员在，我再也不用担心会被迫离开自己的家了。		
page1.13	H主角		那你就不怕我离开吗？		
page1.14	H妮塔		别想唬我，你可不是那种抛弃同伴的人！		
