字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H琴诺		分、分析员！耶洛沙，是不是很冷啊？		
page1.2	H主角		那里是常年积雪的边境地区，确实十分寒冷。		
page1.3	H琴诺		那这次的任务……一定要分析员出面吗？		
page1.4	H主角		嗯，是很重要的任务，所以只能是我。		
page1.5	H琴诺		那……那分析员……你……		
page1.6	H主角		小琴诺，你这是在担心我吗？		
page1.7	H琴诺		是、是的！		
page1.8	H琴诺		琴诺不希望分析员像之前那样受很严重的伤。		
page1.9	H琴诺		我会改掉所有做得不好的地方，一定能帮得上分析员。		
page1.10	H琴诺		所以，可以不要丢下琴诺吗？		
page1.11	H主角		不要担心，没有人会丢下琴诺。		
page1.12	H主角		即便让你留在基地，也是为了保存海姆达尔的整体实力。		
page1.13	H琴诺		果然还是和以前一样……		
page1.14	H主角		不，琴诺已经不一样了。		
page1.15	H主角		就像现在，你会主动把你的想法和意愿告诉我，不是吗？		
page1.16	H主角		所以，你还愿意继续把你的想法说给我吗？		
page1.17	H琴诺		我愿意！		
