字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1000	世界闻名的度假天堂	舉世聞名的渡假天堂	世界的に有名なリゾート天国	세계적으로 유명한 파라다이스	Yallu Island is a world-renowned vacation paradise,						0	
1001	拥有碧海翠星之称的雅卢岛	富有「碧海翠星」美譽的雅盧島	「海と翠の星」の名を持つガルーアイランド	청해의 별로 이뤄진 야루섬	the "Emerald Star of the Azure Sea."						0	
1002	它归属于我们忠诚的合作伙伴	它隸屬於我們的忠誠合作夥伴	オーナーは私たちの忠実なパートナー	야루섬은 저희의 소중한 협업 파트너로,	It belongs to our loyal partner—						0	
1003	拉美西斯集团	拉美西斯集團	ラムセスグループなのです	람세스 그룹이 소유 중에 있어요.	the Ramses Group.						0	
1004	除了配置齐全的度假设施外	除了設備齊全的渡假設施之外	ここには充実したリゾート施設のみならず	각종 시설을 완비한 바캉스 시설 외에도	In addition to its comprehensive resort facilities,						0	
1005	这里还拥有着丰富的人文景观	這裡還擁有豐富的人文景觀	豊かな人文風景があります	다양한 문화경관까지 즐길 수 있죠.	it also possesses many cultural sites.						0	
1006	至今，岛屿各处还散布着香蒲族人留下的古代遗迹……	至今，島嶼各處還遍布著香蒲族人留下的古代遺跡……	今でも島の各所にアヤメ族の古代遺跡が残されています……	섬 곳곳에 부들족이 남긴 고대 유적이 널려 있어요…	To this day, there are ancient relics left behind by the Typha people scattered around the island...						0	
1007	经过讨论	經過討論後	話し合いの結果	논의 끝에	After some discussion,						0	
1008	我们最终将这座小岛选定为此次休假团建地点	我們選定這座美麗的小島為本次團隊渡假地點	この小さな島を今回の休暇イベントの地として決定します	이번 휴가의 워크숍 장소는 이 섬으로 선정했어요.	we decided on this island as the location for our team-building vacation.						0	
1009	具体事项还请在终端上自行查阅……	詳細內容還請自行在終端上確認……	詳細は端末でご確認ください……	자세한 사항은 단말기를 통해 확인해 주세요…	Please check your terminal for specific details...						0	
1010	最后，祝大家度过一个轻松愉快的假期	祝大家渡過一個美好的假期。	それでは皆さん、楽しい休暇をお過ごしくださいね	그럼, 모두 편안하고 즐거운 휴가를 보내시길 바랄게요~	And with that, I wish you all a relaxing and happy holiday.						0	
