字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				回去的路上，妮塔手捧战利品，一路上都哼着轻快的小曲，步伐轻盈。	0	dlc27版本妮塔悸响个人剧情
2		0				忽然，我感到一道视线正注视着我们。虽然没有恶意，但还是让我本能地警觉起来。	0	dlc27版本妮塔悸响个人剧情
3		0				转身望向视线来源时，妮塔竟也心有灵犀地和我做出了相同的反应。	0	dlc27版本妮塔悸响个人剧情
4		6	妮塔			分析员，在墙角那边。	0	dlc27版本妮塔悸响个人剧情
5		0				我们走近后，一张怯生生的小脸出现在视野里。她轻声惊呼，身体微微后缩，像只受惊的小鹿。	0	dlc27版本妮塔悸响个人剧情
6		6	妮塔			你跟着我们干什么？	0	dlc27版本妮塔悸响个人剧情
7		6	小女孩2			我……	0	dlc27版本妮塔悸响个人剧情
8		0				小女孩的眼中闪烁着不安的光芒，支吾半天也没能拼出一句完整的话来。	0	dlc27版本妮塔悸响个人剧情
9		0				妮塔蹲了下来，戒备的姿态如薄冰消融，脸上绽出温和的笑容。	0	dlc27版本妮塔悸响个人剧情
10		5	妮塔			别怕，我们不会伤害你，只是觉得你一直跟着我们有点奇怪，有什么需要帮忙的吗？	0	dlc27版本妮塔悸响个人剧情
11		4	小女孩2			可……可以把这个给我吗？如果你们……不……不要的话？	0	dlc27版本妮塔悸响个人剧情
12		0				小女孩终于鼓起勇气，指向了妮塔手中的绿丝绒盒子。	0	dlc27版本妮塔悸响个人剧情
13		4	小女孩2			那个盒子，应该能卖一点钱……但是不想给的话，也……也没关系。	0	dlc27版本妮塔悸响个人剧情
14		5	妮塔			没啥不能给的，你等着，我拆了给你！	0	dlc27版本妮塔悸响个人剧情
15		0	分析员			妮塔……没有包装的话……	0	dlc27版本妮塔悸响个人剧情
16		0				我本想提醒几句，但见妮塔干脆利落地将香水从包装中取出，眼里没有丝毫不舍，到嘴边的话便只能咽了回去。	0	dlc27版本妮塔悸响个人剧情
17		0				接过盒子后，小女孩眼底总算有了些光彩，嘴角也挂上了笑意。	0	dlc27版本妮塔悸响个人剧情
18		6	小女孩2			最近运气不好，我什么都找不到。	0	dlc27版本妮塔悸响个人剧情
19		0	幼年妮塔			忙活了一天，什么都没找到。	0	dlc27版本妮塔悸响个人剧情
20		0				恍惚间，妮塔仿佛看到了记忆中的自己与眼前的小女孩重叠在了一起。	0	dlc27版本妮塔悸响个人剧情
21		6	妮塔			运气不好的话……	0	dlc27版本妮塔悸响个人剧情
22		0				她轻声呢喃着，手指不自觉地探向口袋里的好运水晶，感受着那冰凉的触感。	0	dlc27版本妮塔悸响个人剧情
23		0				就在那水晶被缓缓取出，刚露出一个小小的棱角时，妮塔的动作突然顿住了。	0	dlc27版本妮塔悸响个人剧情
24		0				她眉头微蹙，犹豫片刻，最终还是将水晶推回原处。	0	dlc27版本妮塔悸响个人剧情
25		5	妮塔			在这种地方，可捡不到什么好东西。我以前也是靠这个过日子的，凑近点，教你些门道。	0	dlc27版本妮塔悸响个人剧情
26		0				在小女孩走近后，妮塔絮絮叨叨讲起拾荒的经验，又顺手捡了一块石子，在地上画起了路线图。	0	dlc27版本妮塔悸响个人剧情
27		0				过了好一会儿，她们才重新站起身来。那孩子的眸中，已悄然点燃了一抹涌动的光芒。	0	dlc27版本妮塔悸响个人剧情
28		5	妮塔			除了这些，我还可以帮你联系福利院的帮助……	0	dlc27版本妮塔悸响个人剧情
