字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H卜卜		唔……	0	2.7版本随机剧情
page1.2	H主角		卜卜，怎么在这里发呆？	0	2.7版本随机剧情
page1.3	H卜卜		分析员，你听说了吗，大家准备一起去鬼屋团建！	0	2.7版本随机剧情
page1.4	H卜卜		你说，卜卜是带驱魔的符咒好，还是定身的符咒好？	0	2.7版本随机剧情
page1.5	H卜卜		或许铜钱也该带上，免得在鬼屋里失了方向。	0	2.7版本随机剧情
page1.6	H主角		鬼屋？	0	2.7版本随机剧情
page1.7	H主角		那里面都是些机械装置，和真正的鬼怪一点关系都没有。	0	2.7版本随机剧情
page1.8	H卜卜		分析员的意思是，我的符咒对那些鬼怪来说，一点用都没有？	0	2.7版本随机剧情
page1.9	H主角		可以这么说吧……	0	2.7版本随机剧情
page1.10	H卜卜		呜哇，怎么感觉听上去更可怕了！	0	2.7版本随机剧情
page1.11	H主角		原来卜卜是害怕啊。	0	2.7版本随机剧情
page1.12	H卜卜		也不是害怕，就是感觉有些紧张。	0	2.7版本随机剧情
page1.13	H主角		我来教卜卜一个方法吧，比什么符咒都管用。	0	2.7版本随机剧情
page1.14	H卜卜		分析员快说！	0	2.7版本随机剧情
page1.15	H主角		进去之后，就抓紧我的手，我会保护好“怕鬼”的小天师的。	0	2.7版本随机剧情
page1.16	H卜卜		都说了我不是怕……	0	2.7版本随机剧情
page1.17	H卜卜		不过，我记住了，要好好抓紧分析员的手……	0	2.7版本随机剧情
