字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H凯茜娅		playername，我最近作了首曲子，要不要来听听看？		2.7版本随机事件
page1.2	H主角		哦？什么风格的？		2.7版本随机事件
page1.3	H凯茜娅		来了不就知道了~		2.7版本随机事件
page1.4	H凯茜娅		创作这首曲子的灵感，都源于你。		2.7版本随机事件
page1.5	H主角		我？		2.7版本随机事件
page1.6	H凯茜娅		嗯，我一直试着用音乐来描绘你。		2.7版本随机事件
page1.7	H主角		那我可得听听看了。		2.7版本随机事件
page1.8			凯茜娅拿起吉他准备演奏，迟疑了一会又缓缓放下了吉他。		2.7版本随机事件
page1.9	H主角		怎么了？		2.7版本随机事件
page1.10	H凯茜娅		算了，我突然觉得这首曲子不够完美，用来描绘你还远远不够。		2.7版本随机事件
page1.11	H凯茜娅		温柔、智慧、果决……得更复杂的旋律才能诠释你的特质。		2.7版本随机事件
page1.12	H主角		突然这么夸我，真有点不习惯啊。		2.7版本随机事件
page1.13	H凯茜娅		别把我说得那么小气~		2.7版本随机事件
page1.14	H凯茜娅		我可从来都不吝啬对自家男人的夸奖。		2.7版本随机事件
