字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H安卡希雅		playername，明天有空吗？陪我出门。		2.7版本随机事件
page1.2	H主角		我想想……明天不行，有要紧的事。		2.7版本随机事件
page1.3	H安卡希雅		那算了，你不一起的话我就不想去了。		2.7版本随机事件
page1.4	H主角		周末倒是还空着。不过，你不是更喜欢宅在宿舍吗？		2.7版本随机事件
page1.5	H主角		怎么突然想要出门了？		2.7版本随机事件
page1.6	H安卡希雅		有个IP出了一款新模型，我想买。		2.7版本随机事件
page1.7	H主角		原来如此……行，那就周末见。		2.7版本随机事件
page1.8			几天后		2.7版本随机事件
page1.9	H主角		这什么模型，这么沉？！外面还包得严严实实的……		2.7版本随机事件
page1.10	H安卡希雅		纯金的。最近金价又涨了。		2.7版本随机事件
page1.11	H安卡希雅		哪天公司倒闭了，或者世界大战爆发了，钞票不值钱了，我就可以带上这个和你跑路。		2.7版本随机事件
page1.12	H主角		呃……好吧……		2.7版本随机事件
page1.13	H主角		（要不要做个紧急预案呢？等等，似乎被她带偏了……）		2.7版本随机事件
