字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H卜卜		分析员~我打算在公司内部，搞个免费占卜的活动，你觉得如何？	0	2.7版本随机剧情
page1.2	H主角		怎么突然想帮别人免费占卜了？	0	2.7版本随机剧情
page1.3	H卜卜		这不是为了打响本天师的知名度嘛！	0	2.7版本随机剧情
page1.4	H卜卜		不然，一些不太熟的同事老是叫错我的名字。	0	2.7版本随机剧情
page1.5	H主角		她们叫你什么？	0	2.7版本随机剧情
page1.6	H卜卜		“饽饽”！是不是很离谱的名字！	0	2.7版本随机剧情
page1.7	H卜卜		在朔州，饽饽是指那种又香又软的糕点，怎么能用来做名字呢！	0	2.7版本随机剧情
page1.8	H主角		我倒是觉得这个名字，也挺适合卜卜。	0	2.7版本随机剧情
page1.9	H卜卜		诶？为什么？	0	2.7版本随机剧情
page1.10	H主角		因为卜卜也又香又软啊。	0	2.7版本随机剧情
page1.11	H卜卜		分……分析员坏！	0	2.7版本随机剧情
page1.12	H主角		正好我还没决定晚饭吃些什么……不如就尝尝朔州“饽饽”吧。	0	2.7版本随机剧情
