字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H芬妮		哇，好香啊！		2.7版本随机事件
page1.2	H主角		这是我的手艺，尝尝吧。		2.7版本随机事件
page1.3	H芬妮		达令还会做饭？！		2.7版本随机事件
page1.4	H芬妮		我尝尝……唔——好好吃！		2.7版本随机事件
page1.5	H主角		喜欢就多吃点儿。		2.7版本随机事件
page1.7	H芬妮		啊！一不留神全吃完了！		2.7版本随机事件
page1.8	H主角		以后想吃了跟我说，随时给你做。		2.7版本随机事件
page1.9	H芬妮		不行不行……		2.7版本随机事件
page1.10	H芬妮		今天吃了这么多，体重肯定要反弹！		2.7版本随机事件
page1.11	H芬妮		一周给我做一次就好……不，四天一次！不不不，那样会胖的……		2.7版本随机事件
page1.12	H主角		可以少吃一点的——		2.7版本随机事件
page1.13	H芬妮		那不行！		2.7版本随机事件
page1.14	H芬妮		那可是达令的心意，一粒都不能剩！		2.7版本随机事件
