字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H苔丝		分析员，我可以耽误你一点时间吗？	0	2.7版本随机剧情
page1.2	H主角		当然可以。	0	2.7版本随机剧情
page1.3	H苔丝		其实，我最近创作了一个新的魔术，想表演给你看。	0	2.7版本随机剧情
page1.4	H苔丝		请先闭上双眼。	0	2.7版本随机剧情
page1.5			耳畔传来轻柔而温热的呼吸，少女缓缓低语——	0	2.7版本随机剧情
page1.6	H苔丝		现在默念我的名字……三、二、一——	0	2.7版本随机剧情
page1.7			一双柔嫩的小手抓住我的手，紧接着我的手陷入一片娇软，我不由地睁开眼。	0	2.7版本随机剧情
page1.8	H主角		这是？	0	2.7版本随机剧情
page1.9	H苔丝		所有的障眼法在真实面前都是笑话，最能打动人的魔术叫坦诚。	0	2.7版本随机剧情
page1.10	H苔丝		这是我思考了很久的答案。	0	2.7版本随机剧情
page1.11	H苔丝		分析员，你感受到我的心意了吗？	0	2.7版本随机剧情
page1.12			今天不想离开苔丝的房间，我需要更多的时间来充分体会这份心意。	0	2.7版本随机剧情
