字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				冬日的午后，我和伊切尔来到她的宿舍小聚。	0	3.4爆爆菜园引入剧情
2		9	伊切尔			分析员分析员，伊切尔给你看个东西！	0	3.4爆爆菜园引入剧情
3		0	分析员无帽			喔？	0	3.4爆爆菜园引入剧情
4		0				少女怀抱着几棵温室盆栽从帐篷中现身。小心翼翼的样子，宛如搂着许多爱不释手的糖果。	0	3.4爆爆菜园引入剧情
5		6	伊切尔			分析员你看！玉米，辣椒，花菜，南瓜，还有萝卜！	0	3.4爆爆菜园引入剧情
6		0				她摇头晃脑地报着菜名，炫耀似的把它们一个个塞到我的手里。	0	3.4爆爆菜园引入剧情
7		0				根据近日来我的观察，伊切尔对蔬菜的接受度确实提高了不少，看来在饮食习惯上，爆爆菜园的确影响了她很多。	0	3.4爆爆菜园引入剧情
8		0				说起来……这个小帐篷居然是能藏下那么多东西的设计吗。	0	3.4爆爆菜园引入剧情
9		0	分析员无帽			这么多都是你一个人照顾的？我们伊切尔现在这么喜欢蔬菜了？	0	3.4爆爆菜园引入剧情
10		6	伊切尔			嗯！蔬菜苗是让猫汐尔从外面帮我带的，温室设备是芙提雅改装的。	0	3.4爆爆菜园引入剧情
11		6	伊切尔			虽然从味道上来说，伊切尔还是更喜欢肉肉，但是，已经不会再为它们出现在正餐里而苦恼了。	0	3.4爆爆菜园引入剧情
12		6	伊切尔			而且，要想成为分析员喜爱的大人，也得需要蔬菜伙伴们的支持。	0	3.4爆爆菜园引入剧情
13		6	伊切尔			伙伴，好吃！	0	3.4爆爆菜园引入剧情
14		0				伊切尔自信满满地叉着腰，露出了可爱的小虎牙。	0	3.4爆爆菜园引入剧情
15		0	分析员无帽			噗……	0	3.4爆爆菜园引入剧情
16		0				我被她的奇怪发言逗乐，哭笑不得地点点头，将盆栽放下。	0	3.4爆爆菜园引入剧情
17		0	分析员无帽			比这些蔬菜盆栽更厉害的……	0	3.4爆爆菜园引入剧情
18		0				我忽然凑到伊切尔面前，双手轻轻捧住她软乎乎的脸颊，拇指蹭了蹭她的脸蛋。	0	3.4爆爆菜园引入剧情
19		6	伊切尔			唔？	0	3.4爆爆菜园引入剧情
20		0				带着赞许的双眼和充满好奇的双眼四目相对。	0	3.4爆爆菜园引入剧情
21		0	分析员无帽			是能把这些盆栽照顾好的伊切尔哦。感觉越来越像个靠谱的大人啦！嗯……个子也有点变高了~	0	3.4爆爆菜园引入剧情
22		0				骗她的，其实并没有变高。不过，乖巧懂事的伊切尔怎么都值得褒奖。	0	3.4爆爆菜园引入剧情
23		6	伊切尔			好耶！真的吗！	0	3.4爆爆菜园引入剧情
24		0	分析员无帽			当然是真的！	0	3.4爆爆菜园引入剧情
25		9	伊切尔			我抱——	0	3.4爆爆菜园引入剧情
26		0				她扑进我的怀里，亲昵地用小脑袋蹭着我的手，痒痒的手感和体温传递过来。	0	3.4爆爆菜园引入剧情
27		0				毛茸茸的小脑袋埋在我肩窝里开心地蹭来蹭去。我一只手回抱住她，另一只手轻轻拍了拍她的背。	0	3.4爆爆菜园引入剧情
28		0				安置了帐篷的房间角落有些拥挤，我抱着伊切尔略微向旁边挪了挪，手却触碰到了一本相当厚重的书籍。	0	3.4爆爆菜园引入剧情
29		0	分析员无帽			这是什么？《植物系统生命论：生物复杂性的原理与模型》……	0	3.4爆爆菜园引入剧情
30		0				拿着那本厚得能当砖头的书，念出书名时，我觉得我的语气都带上了一分敬畏。	0	3.4爆爆菜园引入剧情
31		6	伊切尔			哦？分析员发现了吗？	0	3.4爆爆菜园引入剧情
32		0				卫城学院的论文合集？这该是伊切尔看的东西吗！	0	3.4爆爆菜园引入剧情
33		0				睡前读物，一定是睡前读物没错，合理又合适。	0	3.4爆爆菜园引入剧情
34		0				或许是今天我一直在对伊切尔夸夸，此刻怀里的伊切尔脸上挂着的已经不是简单的得意，而是一种近乎“吾已参透宇宙真理”的忘形光辉。	0	3.4爆爆菜园引入剧情
35		6	伊切尔			伊切尔还想了解更多蔬菜伙伴，就麻烦芙提雅帮我借了本书来……	0	3.4爆爆菜园引入剧情
36		0	分析员无帽			但……伊切尔，这是学术论文哦，里面全是密密麻麻的字和看不懂的图表，对伊切尔来说会不会有点难懂？	0	3.4爆爆菜园引入剧情
37		0	分析员无帽			了解蔬菜的话，其实有更合适的选择……	0	3.4爆爆菜园引入剧情
