字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				星祈节当日。	0	3.4活动剧情
2		0				由于前夜的“庆祝”，海姆达尔的少女们都还在我们昨日一起度过的房间中休息。	0	3.4活动剧情
3		0				在我离开房间时，猫汐尔察觉到了我的动作，并且抢占了星祈节的第一个吻，而后少女们一一醒了过来。	0	3.4活动剧情
4		0				花了好一番工夫，和每个人都亲热过后，我总算得以抽出身来，按照计划去迎接今天要来参加庆典的客人。	0	3.4活动剧情
5		0	分析员无帽			嗯？	0	3.4活动剧情
6		0				没想到，房门外早已有人在等候了。	0	3.4活动剧情
7		6	萨菲尔			哼哼……	0	3.4活动剧情
8		5	优格			嘿嘿……	0	3.4活动剧情
9		3	宇迦（恒沙）			嗯……	0	3.4活动剧情
10		5				在我眼前，萨菲尔、优格和恒沙一言不发，只是神秘兮兮地打量着我。	0	3.4活动剧情
11		0	分析员无帽			……你们这是在做什么？	0	3.4活动剧情
12		1	萨菲尔			分析员，星祈节快乐！	0	3.4活动剧情
13		6	优格			分析员哥哥，星祈节快乐！	0	3.4活动剧情
14		3	宇迦（恒沙）			星祈节快乐。	0	3.4活动剧情
15		0				与祝福一同出现的，还有她们三人齐齐伸出的手。	0	3.4活动剧情
16		0				原来是要礼物来了。	0	3.4活动剧情
17		0				早在几天前，萨菲尔得知了关于星祈节庆典的事情后，她便一直缠着我要礼物。	0	3.4活动剧情
18		0				直到我告诉她，礼物只能在星祈节当天送之后，她才消停下来。	0	3.4活动剧情
19		0				看现在的情况，她大概是按捺不住心情，于是也将这事告诉了优格和恒沙。	0	3.4活动剧情
20		0				不过，优格会响应号召很正常，怎么恒沙也会参与进来？	0	3.4活动剧情
21		0				我的目光在恒沙的脸上停留了片刻，她随即做出了反应。	0	3.4活动剧情
22		6	宇迦（恒沙）			我事先确认过您的确准备了礼物，因此判断索要礼物的行为并不会为您造成困扰。	0	3.4活动剧情
23		5				还真是理直气壮啊……	0	3.4活动剧情
24		0				我笑着摇了摇头，转身回房间里拿出了三个礼物盒。	0	3.4活动剧情
25		0				如恒沙所说，我已经准备好了礼物——给萨菲尔的水族馆年票，给优格的多种口味酸奶，以及给恒沙的冒险小说。	0	3.4活动剧情
26		0	分析员无帽			给你们，星祈节快乐。	0	3.4活动剧情
27		0	萨菲尔&优格			谢谢分析员！	0	3.4活动剧情
28		0				优格和萨菲尔相继拿走了礼物，恒沙则行了礼后方才拿走了属于她的那一份。	0	3.4活动剧情
29		6	宇迦（恒沙）			您待会要去接待来宾吗？	0	3.4活动剧情
30		0	分析员无帽			是啊，今天会有很多人来参加庆典。	0	3.4活动剧情
31		6	宇迦（恒沙）			需要我的协助吗？	0	3.4活动剧情
32		0	分析员无帽			不用了，你们今天就在公司到处逛逛，享受节日就好。	0	3.4活动剧情
33		6	宇迦（恒沙）			明白了。这样的话，我会帮您看好优格和萨菲尔，不让她们乱来的。	0	3.4活动剧情
34		0	分析员无帽			真可靠，那就拜托你了。	0	3.4活动剧情
35		0				明明看起来是小孩子，但恒沙在三人组中俨然是姐姐般的存在。	0	3.4活动剧情
36		0				什么时候萨菲尔能成长到这种程度，我就心满意足了。	0	3.4活动剧情
37		0				将目光投向已经拆开了礼物——正为水族馆门票欢呼雀跃的萨菲尔后，我在心中默默许下了愿望。	0	3.4活动剧情
38		6	宇迦（恒沙）			还有一件事。实际上，我们也为您准备了礼物。	0	3.4活动剧情
39		0	分析员无帽			哦？是什么？	0	3.4活动剧情
40		0				恒沙摇了摇头。	0	3.4活动剧情
41		6	宇迦（恒沙）			还在准备，保守估计还要几周的时间。	0	3.4活动剧情
42		6	宇迦（恒沙）			因为这件事情是萨菲尔提出来的，所以准备得有些仓促。	0	3.4活动剧情
43		0				听到自己的名字被提及，一旁的萨菲尔立刻凑了上来。	0	3.4活动剧情
44		6	萨菲尔			分析员，你就满怀期待地等上一段时间吧！	0	3.4活动剧情
45		0	分析员无帽			期不期待暂且不谈……总之，你能有给我回礼的想法我就很感动了。	0	3.4活动剧情
46		0				我伸出手，摸了摸萨菲尔的头。	0	3.4活动剧情
47		0	分析员无帽			好了，我还要去迎接其他客人，就先走了。	0	3.4活动剧情
48		6	萨菲尔			分析员晚上见！	0	3.4活动剧情
49		0				告别了三人组后，我快步来到了公司大厅。	0	3.4活动剧情
50		0				被邀请来参加星祈节庆典的客人们会陆续到达，作为邀请者，我自然是要接待一番。	0	3.4活动剧情
51		0	枫			这里就是世界树公司吗？好大……	0	3.4活动剧情
