字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		6	苏菲			又见面了，分析员先生。	0	3.5预告剧情（3.4内容）
2		0				呈现在我面前的，是模糊到有些失真的视频通讯。	0	3.5预告剧情（3.4内容）
3		0				仅从画面中的景象，完全无法判断通讯的发起者——苏菲，目前身处于何处。	0	3.5预告剧情（3.4内容）
4		0				两个月以前，在烈火尚未焚尽耶洛沙的原野，我与罗赞，抑或西西弗斯尚未迎来决战时……	0	3.5预告剧情（3.4内容）
5		0				她用一个“秘密”，交换了自由。	0	3.5预告剧情（3.4内容）
6		6	苏菲		Play_Vo_dlc34ep2_sophie_15	我也想和您做个交易……您愿意听听看吗？	0	3.5预告剧情（3.4内容）
7		6	苏菲		Play_Vo_dlc34ep2_sophie_16	我可以告诉您我从埃达那儿得到的、关于天启者的秘密。	0	3.5预告剧情（3.4内容）
8		0	分析员战斗			说说吧，你打算用它换取什么？	0	3.5预告剧情（3.4内容）
9		6	苏菲		Play_Vo_dlc34ep2_sophie_33	我想要用这个秘密换取我的自由。	0	3.5预告剧情（3.4内容）
10		6	苏菲		Play_Vo_dlc34ep2_sophie_34	不过……这个秘密要离开之后才能告诉您。	0	3.5预告剧情（3.4内容）
11		0				而现在，显然已经到了苏菲认为答案可以被揭开的时刻。	0	3.5预告剧情（3.4内容）
12		0				几声敲击键盘的反馈音后，芙提雅和猫汐尔不约而同地抬头，将停留在屏幕上的目光移向我。	0	3.5预告剧情（3.4内容）
13		0				在得到我的视线回应后，芙提雅勾了勾唇角，比了个“一切就绪”的手势。	0	3.5预告剧情（3.4内容）
14		0				她和猫汐尔已经启动了追踪程序，想来很快就能找到苏菲的所在。	0	3.5预告剧情（3.4内容）
15		0				比起相信这位“埃达的信徒”，我更愿意将她视为敌人抛来的诱饵、诸多阴谋中的一小段线头。	0	3.5预告剧情（3.4内容）
16		0				只要掌握在手中，就能追溯更深，直到粉碎埃达所有的计划。	0	3.5预告剧情（3.4内容）
17		6	苏菲			不知道我的致电是否冒昧……	0	3.5预告剧情（3.4内容）
18		0	分析员无帽			有什么话可以直说，我想我们并不是需要寒暄的关系。	0	3.5预告剧情（3.4内容）
19		0				苏菲头上的面纱遮盖了大部分面容，让人无法捕捉她此刻的神情。	0	3.5预告剧情（3.4内容）
20		0				但在我的话音落下后，她缓缓展露出一丝笑意。唇角的温柔渐渐吞没我们之间的疏离，感染力就如同她的歌声一般。	0	3.5预告剧情（3.4内容）
21		6	苏菲			之前您放过了我，所以我也将遵守约定，将“秘密”告知于您。	0	3.5预告剧情（3.4内容）
22		6	苏菲			这个秘密就是——天启者，可以再度进化。	0	3.5预告剧情（3.4内容）
23		0	分析员无帽			再度进化？怎么进化？	0	3.5预告剧情（3.4内容）
24		6	苏菲			很遗憾，交易到这里就结束了，分析员先生。	0	3.5预告剧情（3.4内容）
25		6	苏菲			不过，您问的那些，我其实都可以告诉您。	0	3.5预告剧情（3.4内容）
26		6	苏菲			不仅是进化的方法，甚至包括我进化后获得的新能力。	0	3.5预告剧情（3.4内容）
27		6	苏菲			只要您肯伸出援手，给我一些帮助。	0	3.5预告剧情（3.4内容）
28		0	分析员无帽			你需要什么帮助？	0	3.5预告剧情（3.4内容）
29		0				她顿了顿，身后传来阵阵模糊的海浪声。	0	3.5预告剧情（3.4内容）
30		6	苏菲			在耶洛沙的时候，我了解了您的想法。	0	3.5预告剧情（3.4内容）
31		0	分析员战斗			人类有人类的命运，人类有人类的抗争，全体人类自己会找到答案。	0	3.5预告剧情（3.4内容）
32		0	分析员战斗			作为人类的一员，我要确保那是人类的答案。不是埃达，也不是具体的个体——罗赞，或者我。	0	3.5预告剧情（3.4内容）
33		6	苏菲			现在，我恳请你能聆听我的想法。	0	3.5预告剧情（3.4内容）
34		0				她敛了笑意，语气也骤然重了几分。	0	3.5预告剧情（3.4内容）
35		6	苏菲			因为成年病，人类已经走上了一条充满绝望和苦痛的道路。	0	3.5预告剧情（3.4内容）
36		6	苏菲			他们会在死亡，乃至文明覆灭的威胁与折磨下迷失，而非像您说的“找到答案”。	0	3.5预告剧情（3.4内容）
37		6	苏菲			一味地给予不切实际的期望，只会剥夺人类被拯救、被庇护的权利。	0	3.5预告剧情（3.4内容）
38		0	分析员无帽			人类没有你想象得那么弱小。	0	3.5预告剧情（3.4内容）
39		6	苏菲			分析员先生……	0	3.5预告剧情（3.4内容）
40		6	苏菲			像您这样身居高位的人，往往都有一个共同的优点——“目光长远”，长远到可以看到未来的诸多可能性，从而对人类充满了信心。	0	3.5预告剧情（3.4内容）
41		6	苏菲			但代价是……此时此刻，活在苦痛中的人们都被你们忽视了，抛弃了。	0	3.5预告剧情（3.4内容）
42		0				最后几个字被她说得尤其轻，像一片羽毛缓缓落下，又被揉碎在流动的风中。	0	3.5预告剧情（3.4内容）
