字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
TxtCMgirl20a_02_loopA01	分析员可以一边忙工作，一边和卜卜通话哦。	分析員可以一邊忙工作，一邊和卜卜通話哦。	あのね分析員、お仕事あるのならそっちを優先してね、ながら通話でも全然平気だから。	분석가, 바쁘면 일 보면서 보보랑 통화해도 돼.	Feel free to handle work while we're on the call, Adjutant. I'll be right here.						0	
TxtCMgirl20a_02_loopA02	卜卜穿这套衣服……可爱吗？	卜卜穿這套衣服……可愛嗎？	ねぇねぇ、この服かわいい？	보보가 이 옷을 입으니까… 어때? 귀여워?	Do you think... this outfit looks cute on me?						0	
TxtCMgirl20a_02_loopA03	漫画里的魔法少女总是会去拯救世界呢，但卜卜不想拯救世界，只想陪着分析员。	漫畫裡的魔法少女總是會去拯救世界呢，但卜卜不想拯救世界，只想陪著分析員。	漫画に出てくる魔法少女たちは、みんな世界を救うけど、ブブは分析員のそばにいたいだけだよ。	만화 속 마법 소녀들은 항상 세상을 구하러 다니던데, 보보는 세상을 구하고 싶지 않아. 그저 분석가 곁에 있고 싶을 뿐이야.	In manga, cute magic girls are always off saving the world. But me? I don't wanna save the world — I just wanna be with you.						0	
TxtCMgirl20a_02_loopA04	嘿嘿，卜卜手上的羽毛笔实际上是魔杖哦~	嘿嘿，卜卜手上的羽毛筆實際上是魔杖哦~	えへへ、実はこの羽のペンって、魔法のステッキなんだよ～	헤헤, 보보가 들고 있는 깃털펜은 사실 마법 지팡이야~	Hehe, this quill I'm holding? It's actually a magic wand~						0	
TxtCMgirl20a_02_loopA05	以这样的方式和分析员共度时光，总觉得还挺有趣的。	以這樣的方式和分析員共度時光，總覺得還挺有趣的。	こんな風に分析員と一緒に過ごせるのって、なんだかすごく楽しいね！	이런 방식으로 분석가와 함께 시간을 보내는 것도 꽤 재미있네.	Spending time with you like this... it's really fun.						0	loop随机文本
TxtCMgirl20a_02_loopA06	是不是忍不住想找卜卜聊天呢？	是不是忍不住想找卜卜聊天呢？	もしかして……ブブとおしゃべりしたくなった？	보보랑 자꾸만 수다 떨고 싶지?	You were just thinking of talking to me, weren't you?						0	loop随机文本
TxtCMgirl20a_02_loopA07	软软的床榻，很适合两个人一起躺在这里呢。	軟軟的床榻，很適合兩個人一起躺在這裡呢。	このベッド、ふかふか。二人で寝転がるのにちょうどいいね。	폭신폭신한 침대네, 두 사람이 같이 누워있기 딱 좋을 것 같아.	This bed's so soft... feels like the perfect spot for two to just lie here together.						0	loop随机文本
TxtCMgirl20a_02_loopA08	在分析员眼皮子底下，卜卜都不敢偷懒了呢。	在分析員的注視下，卜卜都不敢偷懶了呢。	分析員の目の前じゃ、サボれないよぉ。	분석가가 지켜보고 있으니까, 보보는 게으름도 못 피우겠어.	With you keeping an eye on me, I can't slack off~						0	loop随机文本
TxtCMgirl20a_02_loopA09	虽然分析员就在眼前，但还是忍不住会想你呢。	雖然分析員就在眼前，但還是忍不住會想你呢。	分析員、目の前にいるのに、ずっと考えちゃうんだよね。	분석가가 바로 눈앞에 있는데도 자꾸 그리워져.	Even when you're right here... somehow I still end up missing you.						0	
TxtCMgirl20a_02_loopA10	现在的氛围，嘿，刚刚好~	現在的氛圍，嘿，剛剛好~	今の雰囲気、ちょうどいい感じね～	지금 분위기가, 헤, 딱 좋아~	Hehe... the mood right now is just perfect~						0	
TxtCMgirl20a_02_loopA11	在这里学习，会比在房间里更惬意些吧？	在這裡學習，會比在房間裡更愜意點吧？	部屋より、ここで勉強する方が落ち着くかも。	여기서 공부하는 게 방에서 하는 것보다 더 편안하지?	Studying here feels nicer than being cooped up in a study, right?						0	
TxtCMgirl20a_02_loopA12	无聊的话，就和卜卜说会话吧。	無聊的話，就和卜卜說一下話吧。	寂しいなと思ったら、いつでもブブに話しかけてね。	심심하면 보보랑 같이 수다 떨자.	If you get bored, you can always talk to me.						0	
TxtCMgirl20a_02_loopA13	分析员累了的话，也可以稍稍休息一会哦。	分析員累了的話，也可以稍稍休息一下哦。	分析員、お疲れなら、少し休んでもいいんだよ。	분석가, 피곤하면 잠시 쉬어도 돼.	If you're tired, Adjutant, it's okay to take a little break.						0	
TxtCMgirl20a_02_loopA_key01	听说有些人会把毯子当做飞行工具，那卜卜的被褥是不是也可以……	聽說有些人會把毯子當做飛行工具，那卜卜的被褥是不是也可以……	空飛ぶじゅうたんってあるでしょ？……もしかして、ブブの布団も、飛べたりするのかな？	어떤 사람들은 담요를 타고 날아다닌다던데, 그럼 보보의 이불도 가능하려나…	I've heard some people fly on magic carpets... Maybe my bedsheet could work too?						0	1-飞行解锁
