字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		2	凯茜娅			我们的位置已经暴露了啊……	0	
2		0				不知从何时起，仓库中的树枝仿佛被某种力量激活了般，疯狂地蔓延开来。	0	
3		0				很快，随着第一个货架的坍塌，无数细碎的枝条开始汇聚，最终裹挟着钢铁，汇成了一股洪流，向我们奔涌而来。	0	
4		0	分析员			快走，去电梯口。	0	
5		0				利用炸弹拉开了距离后，我急忙带着队员向着通往圣坛的入口前进。	0	
6		0	安卡希雅辉夜			呜嗯——	0	
7		0	恩雅羽蜕			小安卡！！	0	
8		0				树枝抓住了位于队尾的安卡希雅，企图将其拉走。	0	
b-1	b-1	0					0	
9	b-1-1	0				瞄准缠住安卡希雅的树枝开枪	0	
10		6	安卡希雅辉夜			好准……得救了……	0	
11		6	凯茜娅			傻愣着干嘛，快爬起来！	0	
12		0				架起射击支架的凯茜娅对面前宛若蛇群般的树枝发起了猛烈的反击，一时间竟将它们逼退了回去。	0	
13		0				而刚刚获救的安卡希雅也掷出飞刀，做好了原地迎击敌人的准备。	0	
14		0	分析员			恩雅姐，跟上我，去电梯入口。	0	
15		6	恩雅羽蜕			嗯！	0	
16		6	安卡希雅辉夜			等你们到了圣坛再联系。	0	
17		0				只用一个眼神，我们便能知晓对方心中所想。	0	
18		0				在与断后的两人进行了短暂的告别后，我便与恩雅向着眼前的电梯口发起了最后的冲刺——	0	
19		6	真埃达			受邀参加仪式只有你一个人哦，playername~	0	
20		0				然而，电梯的闸门却先一步向我们敞开了。	0	
21		0				幽灵般的身影转瞬即逝，取而代之的是从门中涌现出的大量枝条。	0	
22		6	恩雅羽蜕			分析员！	0	
23		0				最后一刻，她拉住了我的手，但是却无济于事，强大的拉力足以将我们两人一同拽入深渊。	0	
24		6	恩雅羽蜕			唔嗯……	0	
25		0				在强大的拉力和泰坦污染的作用下，失去了天启者优势的恩雅估计也支撑不了多久。	0	
26		0				……	0	
27		0	分析员			恩雅姐，很抱歉又要让你担心了，我果然还是……	0	
b-2	b-2	0					0	
29	b-2-1	0				更喜欢搏命的冒险。	0	
30	b-2-2	0				松开恩雅的手	0	
31		0	恩雅羽蜕			……！	0	
32		0	分析员			去支援凯西娅她们，我去解决下面的东西。	0	
33		0	恩雅羽蜕			等等——	0	
34		0	分析员			等着我，我会回来的。	0	
35		0				被大量的白色枝条裹挟着，我被强行拉入了漆黑的电梯井。	0	
36		0	恩雅羽蜕			playername！！！！！！	0	
37		0	诧异的妇人			这里……就是永恒乐土吗……	0	
38		0	惊讶的少女			简直无法想象，为什么地下会有这样的空间，我们头顶为什么是星空……	0	
39		0	净化官			赞叹吧，这也是由纯白之神带来的神迹。	0	
40		0	净化官			好了诸位，还请入座吧，降临仪式马上就要开始了。	0	
41		0				乐土中央突然涌现出粗壮的根茎，而被其托举而起的则是一枚纯白的茧。	0	
42		0				被人们唤作大主的男人也在此刻登场，他跪拜在白茧前，背对着人们，发出了庄重有力的声音。	0	
43		6	加文			尤克特拉希尔之根，长久以来我们一直对外保守着这个秘密，悉心照料着它。	0	
44		6	加文			而在今夜，正是用它向诸位展示神迹之时。其体内储备着庞大的能量，将为我们的纯白之神所用。	0	
45		6	加文			来吧，饱受苦难的折磨的兄弟们，一起祈祷吧，祈祷苦难远离，祈祷我们的纯白之神能顺利降临。	0	
46		0				在短时间内见证多场神迹的人们被在场的氛围所感染，无论是否曾是降临团的一员，他们都选择了屈身祷告……	0	
47		0				殊不知，肉眼无法察觉的细小根须早已缠上他们的脚踝，他们的生命也在此刻沦为了滋养不幸的养分。	0	
48		0				另一个圣坛中，萨特飘于空中，他正通过加文的视野细细品味着每个与会人员脸上的虔诚表情。	0	
49		0				就仿佛是正在接受众人顶礼膜拜的人是他一样。	0	
50		6	萨特			多么美妙的光景，一切都如计划般进行。	0	
51		6	萨特			很快，很快就要完成了……我献给大主的礼物，就要降临了。	0	
52		0				然而——	0	
53		6	萨特			嗯？	0	
54		0				电子监控传来的蜂鸣声将他拉回了现实，投影展开，地下通道中出现了一个熟悉的身影。	0	
55		0	萨特			闹人的臭虫还没死透吗？果然，人工智能办事就是不靠谱。	0	
56		0	萨特			不过也无所谓了，那个家伙的身体很特殊，做成新的藏品也不错，呵呵呵。	0	
57		0	分析员			越往下泰坦污染越严重……	0	
58		0				从冰冷的水滩中起身，我先确认了下自己的身体状况。	0	
59		0				毫发无损……和预想中一样。	0	
60		0				在松手的瞬间，恩雅启动了羽蜕的<snowbreak>生灵守护舱</>装置。多亏了她，我平安落地了。	0	
61		0				当然，也只是当下平安无事而已。	0	
62		6				我凝视着面前黑洞洞的通道，拔出了腰间的枪。	0	
63		6				而原本成球状的守护舱装置也好似读懂了我的心意般，分解成了片片装甲，紧紧地包裹住了我的身体，形成了一身贴身的外骨骼。	0	
64		6				原来还有专门为我定制的防护模式吗……	0	
65		6	异化人			——	0	
66		0				还没等我彻底适应这身外骨骼，一队异化人便发出凄厉的惨叫围了上来。	0	
67		0	分析员			好久没单独行动了……正好拿你们热个身吧。	0	
