字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		6	卡罗琳			你说……你们遇到了萨特……是他弄伤了你……	0	
2		6	卡罗琳			……可是，安全部已经确认过他的尸体，他死于<snowbreak>天楼动乱</>，是一对雇佣兵夫妇杀了他。	0	
3		0	分析员			也就是说，我们今晚遇到的是幽灵咯。	0	
4		6	卡罗琳			不…对不起我不是那个意思……我现在就把当初的记录翻出来……	0	
5		0				不断翻阅着手中的平板，语速在颤抖中渐渐加快，我还是第一次见她如此慌张。	0	
6		0	分析员			别放在心上小情报官，谁也料不到那家伙会死而复生……	0	
7		6	卡罗琳			可是……	0	
8		0	分析员			萨特的事其实我已经有头绪了，之后我自己会去调查清楚的。	0	
9		0				我用左手按在了她的平板上，遮住了那些资料。	0	
10		0				但她依旧不敢抬起头，仿佛有什么重担压在她的肩上，双眸也盖不住那眼神中的自责。	0	
11		0				对此，我只能笑着拍了拍她的肩膀。	0	
12		0	分析员			继续下一个情报吧。	0	
13		6	卡罗琳			嗯……下一个是“永恒乐土”……	0	
14		0				女孩深吸一口气——	0	
15		6	卡罗琳			我查阅了档案，在零区地下确实存在着类似的地方，那是降临团最初的据点，不过早在降临事件发生之前就被军方封锁了。	0	
16		0	分析员			但看样子在降临事件后，他们又悄悄翻修了那里，还把它和现在的圣坛连在了一起。	0	
17		6	卡罗琳			是为了“看管”那根白色的根须吗……如果是在降临事件之后长出的，那应该是尤克特拉希尔的一部分……	0	
18		6	卡罗琳			等等，也就说，过去在圣坛发生过的诸多“神迹”很有可能就是借由它的力量来实现的？！	0	
19		0	分析员			嗯，不错的分析，打起精神来吧，卡罗琳。	0	
20		6	卡罗琳			谢谢你……分析……	0	
21		6	卡罗琳			发生什么事了？！	0	
22		6	安全部干员			两位长官打扰了，精神治疗室刚刚发生了爆炸，有大量泰坦物质残留……	0	
23		0				突发情况打断了会议，在安全部干员的带领下，我们火速赶往了事发地点。	0	
24		6	安全部干员			长官，爆炸现场并未发现人员伤亡，但是也……	0	
25		6	恩雅羽蜕			也没有找到琴诺？	0	
26		6	安全部干员			是，万分抱歉。	0	
27		4	卡罗琳			我们调取了公司内外所有管辖区的监控，也并未发现琴诺的下落。	0	
28		0				凭空消失了吗……	0	
29		0				走进一片漆黑的精神治疗室，我观察起四周。	0	
30		0				无声的爆炸，扰动的屏幕，消失的人体……还有，超高浓度的泰坦污染……答案似乎只有一个——	0	
31		0				三相转化。	0	
32		0				与此同时，在零区地下，曾经作为降临团重要活动据点的圣坛，在这个特殊的日子里却异常冷清。	0	
33		0				祷告声早已散去，取而代之的，是位于圣坛中央的巨大茧状物中传来的阵阵水波声。	0	
34		6	加文			你究竟是什么……是给予我等庇佑的神明，还是将我等拖入炼狱的魔鬼。	0	
35		6	净化官			大主……	0	
36		0				高大的男人在随从的包围下，仰望着面前的茧，眼神中充斥着矛盾的情绪，虔诚与畏惧，令他伸出的手不断颤抖。	0	
37		6	萨特			您在说什么呢，加文大主，那自然是孕育着纯白之神肉身的茧啊。	0	
38		0				阴沉的声音传来，萨特宛如一只老鹭般悠悠地落在了加文的身后。	0	
39		4	萨特			接引使大人已接受了纯白之神的邀请，化作信息态融入了<orange>茧</>中。您来这儿，也是为了见证她的诞生吗？	0	
40		5	加文			……	0	
41		0				加文没有说话，他示意自己的随从散开，随后拔出了自己身后的大剑。	0	
42		4	萨特			嗯？难道不是吗？	0	
43		5	加文			萨特兄弟，我希望你能向我坦白，我们的永恒乐土，究竟是什么？	0	
44		5	加文			你所制造的这个茧中正在孕育的，又是什么？祂真的，是你口中能为我等兄弟带来庇护与幸福的神明吗？	0	
45		6	萨特			……	0	
46		6	萨特			这样啊……看样子世界树的分析员一定给你看了很多很多不好的东西吧。	0	
47		0				萨特冷笑着，他一步步走向了正指着自己的大剑。	0	
48		6	萨特			那些，都是事实……	0	
49		0	加文			事实……	0	
50		6	萨特			真正的永恒乐土便是“瓦尔哈拉”，那是一片没有纷争的净土，借由苦难的锁链，所有人的意志将会融为一体。	0	
51		6	萨特			我们的使命，便是接替背叛了埃达的降临团，将零区内那些饱受苦难折磨的同胞引渡至其中。	0	
52		6	萨特			而他们的肉体，他们的不幸，则会将化作养料，融入这个茧中，孕育出能带领我们达成这一目的——	0	
53		6	萨特			泰坦。	0	
54		6	萨特			一个拥有双重神格的天启者变成的全新泰坦！	0	
55		0				面对步步逼近的萨特，加文攥紧了剑把，而他身边的随从也举起了各自的武器。萨特在察觉到对方的敌意后，也自觉地停在了加文的攻击范围之外。	0	
56		6	萨特			你知道吗？加文……	0	
57		0	萨特			过去曾有过类似的实验记录.首先将神格转化成纯粹的能量，并令性质完全相反的两者接触，瞬间便会爆发出远超两者能量总和数百倍的惊人能量……	0	
58		0	萨特			而在连接了位于旧圣坛发现的“尤克特拉希尔根部”后……这些能量将会被尤克特拉希尔吸收，从而让其完全绽放。	0	
59		0	萨特			届时，整个零区，不……整个<snowbreak>米德加尔特</>的人都将被拉入“瓦尔哈拉”。而我，萨特，则将……	0	
60		0				男人滔天的怒意卷起剑风，沉重的斩击不等面前的萨特将话说完便从空中落下。	0	
61		0				然而这几近耗空加文全力的一击却被轻松瓦解了。	0	
62		0				自地下突然伸出数根枝条，它们在萨特的头顶形成了一面坚实的护盾，而几乎同时，茧中却爆发出一股无形的力量，将想要上前支援的随从炸碎。	0	
63		6	萨特			呵呵呵，居然想要偷袭我，这就是赐福团的大主吗？	0	
64		6	加文			你欺骗了我，欺骗了追随着我们的所有人……你和埃达……欺骗了……	0	
65		0				被枝条贯穿的男人身体中流出了黑色的血液，他的义体与意识被枝条碾碎，只剩下一丝游离的愤怒，控诉着面前的恶魔。	0	
66		6	萨特			不不不，别光说我啊，给予那些愚民虚假希望的人，不正是你吗？加文大主。	0	
67		6	萨特			而且……	0	
68		6	萨特			你弄错了加文，我并非听令于埃达，看清楚了，是谁在操控着赐福团，是谁在操控着这个茧……是谁，才是掌控了一切的人。	0	
69		6	萨特			呵呵，它们都被植入了波伏娃系统，成了我的傀儡。	0	
70		0				萨特提起加文的头颅，嗤笑着，指了指他破损的胸膛。	0	
71		0	萨特			当然，之后你也一样。我不会让你就这样白白死去的，那些饱受苦难折磨的同胞还在等着你呢，大主。	0	
72		0				根须蔓延，刚刚那些随从的身体化作结晶……	0	
73		0				而那被鲜红浸染的水面上，竟开出了朵朵晶莹剔透的白花……	0	
74		0				另一边，黑暗的角落中，也传来了晶体绽放的声音。	0	
75		0	分析员			嗯？那个角落之前有这种东西吗？	0	
76		0				迈向那朵结晶花的瞬间，脚下又传来了那种令人不安的黏腻质感。	0	
77		0				整个房间快速扭曲着，如同海浪般不断翻滚变化着的景观不断冲击着我的神经。	0	
78		0				我看见黑色的圣坛上站着一个和琴诺相近的孩子，她的身体融化成了液体。	0	
79		0				我看见无数平民跪拜在没有姓名的泰坦脚下，他们的肉体宛若夜空中的星辰般散发着零零碎碎的光。	0	
80		0				我看见整个零区碎成了一片，而位于城区中心的尤克特拉希尔则开满了白色的花。	0	
81		0				这些画面……	0	
82		6	恩雅羽蜕			分析员？！	0	
83		0	分析员			恩雅，我看到了和琴诺还有零区有关的一些影像，但很模糊，和当初在耶洛沙时的感觉不一样。但是可以确定，她就在圣坛。	0	
84		0	分析员			卡罗琳。	0	
85		6	卡罗琳			在！	0	
86		0	分析员			和陶申报一下今晚的行动，我要挑几个人潜入零区地下，另外通知芙提雅，让她来一趟武器车间。	0	
87		6	卡罗琳			哎？这么突然就要……	0	
88		0	分析员			必须赶在赐福团对琴诺和平民们下手前行动。	0	
89		6	卡罗琳			呜呜哇哇！知道了啦！	0	
90		6	卡罗琳			真是的，突然抓住我肩膀……弄得我都不知道该怎么回答了。	0	
91		0	分析员			谢谢你，小情报官。	0	
92		6	卡罗琳			嗯，也不用这么客气……还有别叫人家什么小情报官……	0	
93		6	卡罗琳			咳嗯，不过放心好了，陶那边我帮你搞定，你要注意安全……别再弄伤自……	0	
94		0	卡罗琳			哎？怎么又没等我把话说完……	0	
95		0				午夜时分，由我临时组建的海姆达尔潜入作战组抵达了地铁站的入口。	0	
96		0				正当我准备走下楼梯时，贴在我身后的凯茜娅突然戳了我一下。	0	
97		6	凯茜娅			呵呵呵……	0	
98		6	安卡希雅辉夜			笑什么……	0	
99		1	凯茜娅			想起在耶洛沙时的事了，和playername一同深入险境的感觉……真是令人上瘾。	0	
100		3	安卡希雅辉夜			请停止奇怪的发言，尽可能地避免让他陷入险境才是我们该做的事。	0	
101		6	安卡希雅辉夜			对吧，恩雅姐？	0	
102		6	恩雅羽蜕			哎……嗯……	0	
103		0				队尾的恩雅一直紧绷着身体，面对安卡抛来的话题，她一下子没反应过来。	0	
104		6	恩雅羽蜕			确实要避免这种情况……	0	
105		0	分析员			那今晚的支援工作就拜托恩雅姐了。	0	
106		6	恩雅羽蜕			……	0	
107		0	恩雅羽蜕			当他被尤弥尔拉入瓦尔哈拉时，当他在第五研究所对峙威尔时……	0	
108		0	恩雅羽蜕			当他被那发子弹射中心脏时……当他被萨特切伤右手时……	0	
109		0	恩雅羽蜕			什么都无法做到的我却……	0	
110		0	恩雅羽蜕			却依然被他信任着，被他用那样的微笑鼓励着。	0	
111		0	恩雅羽蜕			啊……一定是这样的。	0	
112		0	恩雅羽蜕			本不打算向任何人展露自己软弱一面的自己，一定是已经被他彻底看穿了。	0	
113		0	恩雅羽蜕			而我自己也一定，早已在不知不觉间……	0	
114		0				沉溺其中。	0	
115		0	分析员			恩雅姐？	0	
116		6	恩雅羽蜕			抱歉，稍微有点走神了……	0	
117		6	恩雅羽蜕			放心吧，我绝对！绝对不会再让你陷入任何险境了！	0	
