字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0	热情的摊主			肉罐头，桃罐头，绝对无污染的好罐头~免费送了免费送，每人三个！每人限领三个！！	0	
2		0	拾荒者			真的免费送？	0	
3		0	热情的摊主			保真，兄弟拿着，这都是赐福团分给大伙的，纯白之神在上。	0	
4		0	精神的摊主			来瞧一瞧，看一看啊！旧棉袄谁还要？超级耐用的旧棉袄~	0	
5		0				午夜时分伪装成雇佣兵的我们如期来到了卡罗琳指定的“赐福集市”。	0	
6		0				这里张灯结彩，甚至比棚户区的夜市还要热闹几分，形形色色的人在彩灯的照耀下穿行，幸福且平和的笑容洋溢在每个人的脸上。	0	
7		6	恩雅羽蜕			分析员，这里的氛围……完全不像是降临团之前的据点呢。	0	
8		0				的确没那么阴冷，不过也许只是表象而已。	0	
9		0				点了点头，我便将视线转向了吆喝声最大的方向，那是一排排临时搭建起的摊位，卖什么的都有，是个打探情报的好地方。	0	
b-1	b-1	0					0	
10	b-1-1	0				走向摊位	0	
11		4	琴诺			等等……分析员，您的胡子歪了。	0	
12		0	分析员			啊。	0	
13		0				我本想自己扶正，但是小琴诺却绕过恩雅，抢先一步跳了过来。	0	
14		0				她从厚厚的斗篷中探出热烘烘的小手，轻轻地贴上了我的脸颊。	0	
15		6	琴诺			好了，这样的分析员……也很帅气。	0	
16		0	分析员			谢谢你，小琴诺。	0	
17		5	恩雅羽蜕			呜，小琴诺真是狡猾。	0	
18		4	琴诺			哎？！我……我怎么了？	0	
19		5	恩雅羽蜕			看来之后我可要把分析员看紧点咯。	0	
20		0				恩雅一把挽过我的胳膊。	0	
21		6	恩雅羽蜕			走吧~姐姐知道你要做什么。就当作是扮家家，我们来扮演一家三口去套话吧~	0	
22		0	分析员			恩雅姐，说好了不把个人爱好带到工作里来……怎么看我们三个的年龄差都没到那个程度吧？	0	
23		6	恩雅羽蜕			嘿嘿嘿，被看穿了呢。	0	
24		0	分析员			随机应变吧，不用刻意伪装，别人认为我们是什么就是什么。	0	
25		0				那么要去哪个摊位呢？	0	
e-1	e-1	0					0	
26	e-1-1	0				发罐头的摊位	0	
27	e-1-1-0	0	热情的摊主			哟，两位是带着女儿来参加集会的吧，纯白之神在上，多送你们一组罐头。	0	
28	e-1-1-1	0				原来真的有人会以为我们是一家三口吗……	0	
29	e-1-1-2	0	分析员			谢谢，不过介意我多问一嘴吗？你的这些罐头……不收钱的吗？	0	
30	e-1-1-3	0	热情的摊主			哦呀，看来你们是第一天来赐福集市吧，我这儿是受赐福团之托，专门给大家发物资的摊位。	0	
