字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		6	琴诺悖谬			我的身体……被分离出来了？	0	
2		0	？？？			呃啊……	0	
3		6	琴诺悖谬			莫尔索？！	0	
4		0	？？？			看好了琴诺，这才是持有力量者真正应有的姿态，给予一切苦难以救赎，清扫这个满是不幸的世界。	0	
5		0	？？？			我将亲手在瓦尔哈拉中缔造全新的秩序，修正过去因软弱而所错失的一切！	0	
6		0	琴诺悖谬			不对！	0	
7		0	？？？			事到如今，你还在犹豫吗……	0	
8		6	琴诺悖谬			正是因为珍重所以才会谨慎，这本身并没有什么错，分析员曾经这么对我们说过。	0	
9		6	琴诺悖谬			更何况我没有犹豫，我很确定，我必须阻止你……现在的你，根本不是真正的莫尔索。	0	
10		0	？？？			真正的莫尔索？	0	
11		6	琴诺悖谬			对，真正的莫尔索，那个和我共同经历了一切的莫尔索……	0	
12		0				你还记得吗？过去的我们一直被关在暗无天日的地下，本以为进入世界树公司后就会好起来，但是最后还是不得不拿起了武器。	0	
13		0				但是，我们却依然将其视作是理所应当的事，毕竟我们从小就被灌输了，我们就是作为“工具”而诞生的理念。	0	
14		0				直到他的出现……从宇宙中落下，在还没有搞清自己究竟是谁的情况下就被推上了战场。	0	
15		0				明明是被众人簇拥着，但是第一次见面时我却不曾见过他展露出微笑……	0	
16		0				那一刻，我们下意识地将自己与他重叠了……而那也是我们第一次产生了想要拯救某个特定的人的想法……	0	
17		0				如果是为了拯救他，即使抛弃情感与人性也无妨——	0	
18		0				毕竟拯救了他，就好像自己也得救了一样……	0	
19		0				但是事实却是，他并不需要那样的拯救。	0	
20		0				勇往直前，即使深陷绝境也不曾放弃希望，带领海姆达尔部队出生入死，与越来越多的人产生连接……	0	
21		0				他的脸上也开始渐渐展露出笑容，从那个时刻起，我们的想法就发生了改变吧。	0	
22		0				想要追上他的背影，想要成为像他那样……遵循当下的内心，直面一切苦难与挑战的人。	0	
23		0				这么一来，反倒是我们被他拯救了啊……	0	
24		0	？？？			……	0	
25		6	琴诺悖谬			正是因为共同经历这些，我才不想承认你，打算将自己的人性彻底抛弃的莫尔索，绝对不是我认识的那个莫尔索。	0	
26		0	？？？			但是，playername的意识已经消散了……你也感觉到了吧。现在的我，不也正是由你的愤怒凝聚而成的吗？	0	
27		0	？？？			否定我就等于否定了对他的感情，即使这样，你还要与我为敌吗？	0	
28		6	琴诺悖谬			……	0	
29		0	分析员			放心，我不会松手的。	0	
30		0	分析员			琴诺一直比你们想象中的要坚强。	0	
31		0	分析员			你们的心意，我已经收到了。	0	
32		0	分析员			等着我……	0	
33		6	琴诺悖谬			我没法否定这个事实，你确实诞生于我想保护他的冲动……	0	
34		6	琴诺悖谬			但也正因如此，我才要为他坚守住突破困境的可能性。	0	
35		6	琴诺悖谬			他并没有迷失在那个世界，我听到了他的声音！	0	
36		0	？？？			无聊……谁知道那是否只是你的幻听。	0	
37		0	？？？			不过既然如此，那我也不和你废话了。	0	
38		0	？？？			我也将坚守自己的立场，用这具身体的能力——给予他绝对的救赎！	0	
