字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				破坏完所有的催化装置后，最后的异化人也化作尘埃，而由守护舱变成的外骨骼似乎也在此刻耗空了能量，变回了小小的球形装置。	0	
2		6	萨特			你似乎比我想象得还要顽强，不过这也无济于事了。	0	
3		0	分析员			琴诺在哪里？	0	
4		0				漂浮于半空的萨特笑着摇了摇头。	0	
5		0				一声清脆的响指，映射着永恒乐土的全息影像在我面前展开。	0	
6		0	萨特			看到那个茧了吗……接引使已化作信息态融了进去。	0	
7		0	萨特			但不久之后，她的神格便将化作“纯白之神”重生。而我，萨特，则会成为那只泰坦的操控者。	0	
8		0				投影中的白茧正以肉眼可见的速度膨胀着，细小的裂纹在其表面蔓延，发着诡异光芒的液体从中不断渗出……	0	
9		0	萨特			啊~看着吧，只要拥有了它，就能证明我也有和苏菲一样操控泰坦的能力……	0	
10		0	萨特			我会让抛弃我的大主明白，他所做的决定是多么无知……多么无情……	0	
11		0	萨特			当然，如果他愿意回心转意，再次接纳我的话……我也愿意回到他的身边……	0	
12		0	萨特			不如说，我忍耐到现在，都是为了那一刻。	0	
13		0				面前诡异的影像配着他扭曲的言语，令我感到阵阵恶寒。	0	
14		0				不过，一会儿就能堵上他的嘴了。	0	
15		0	分析员			你可真是凯郭尔的好狗，但是很可惜，他连你的葬礼都没参加。	0	
16		6	萨特			什么意思？	0	
b-1	b-1	0					0	
17	b-1-1	0				按下早已准备好的视觉模组干扰装置	0	
18		0	萨特			呜呃——	0	
19		0				像是一只被人射中了要害的大鸟一样，刚刚还不可一世的“萨特”从空中跌落，重重地砸在了我的面前。	0	
20		6	萨特			怎么……回事？！为什么刚刚我的身体会……你对我做了什么？！！	0	
21		0	分析员			你真没意识到吗？	0	
22		6	萨特			什么……	0	
23		0	分析员			真的萨特已经死了，你就是个傀儡。	0	
24		0	分析员			让我给你看些有趣的东西吧……	0	
b-2	b-2	0					0	
25	b-2-1	0				将载有萨特尸体回收记录的终端递给他	0	
