字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				嘀嘀嘀……	0	
2		0				忙了几天陷入昏沉睡眠的我，是被一阵急促提示音叫醒的，抬眼看到的是粉发少女纤细的身影出现在眼前。	0	
3		0				我一度以为是我出现了幻觉，可仔细看了看才发现是投影的形式。	0	
4		0	分析员			芙提雅？这么早联系我是有什么急事吗？！	0	
5		0				我强迫自己的大脑清醒，芙提雅会在这种时候联系我，必然是遭遇了急需我的紧急情况，不然以那孩子的性格……	0	
6		0				芙提雅老师关爱系统\n\n检测到分析员苏醒，叫醒服务完成。	0	
7		0				芙提雅老师关爱系统\n\n芙提雅老师关爱系统正式激活，此版本为α先行测试版本，使用过程遇到问题属于正常情况，请记录问题后提交报告，系统会在后续迭代中修复。\n\n<span size="20">（也可能选择删除报告）</>	0	
8		0	分析员			？？？？	0	
9		0	分析员			芙提雅老师关爱系统……这是什么……	0	
10		0				我揉着胀痛的眉心，芙提雅的投影在我面前闪烁，让我再次怀疑自己是否清醒。说不定我是因为过度的劳累被拽入深沉的梦境。	0	
11		6	芙提雅老师关爱系统			芙提雅老师，指芙提雅·伊格妮丝，是您的队员，也是本系统的开发者。	0	
12		6	芙提雅老师关爱系统			关爱。关指关心，爱指爱护，关爱的意思是……	0	
13		0				冗长又复杂的解释冲击我的大脑……在短暂的呆滞后，我终于意识到自己在面对某种离奇的现实状况……	0	
14		0	分析员			芙提雅老师关爱系统……芙提雅为什么突然要开发这种东西……	0	
15		6	芙提雅老师关爱系统			为了给分析员提供关爱，排解分析员的寂寞。	0	
16		0	分析员			排解我的寂寞……是因为我昨天说了那句话吗？	0	
17		0	分析员			要是芙提雅太过努力，成天待在实验室里不愿意出来，我也是会是寂寞的。	0	
18		6	芙提雅老师关爱系统			滴。检测到适合提供关爱的场景，请分析员选择你想要的关爱模式。	0	
19		0	分析员			关爱模式？这又是什么？？	0	
20		0				这次没有给予任何解释，芙提雅老师关爱系统自顾自地运行着。	0	
21		6	芙提雅老师关爱系统			因为系统还在迭代过程，在测试版本完成的关爱模式有以下两种选项。	0	
b-1	b-1	0					0	
22	b-1-1	0				母亲的关爱	0	
23	b-1-1-0	0	分析员			不对劲吧，无论是哪个选项都不对劲吧？！！	0	
24	b-1-1-1	0				在这满头雾水的情况下，我实在不想做出选择，然而这系统在一定时限后还会自动随机选择，在我反应过来之前，【母亲的关爱】就被激活了。	0	
25	b-1-1-2	6	芙提雅老师关爱系统			分析员，再赖床的话，芙提雅妈妈要生气了哦。	0	
26	b-1-1-3	0	分析员			……？？？	0	
27	b-1-1-4	6	芙提雅老师关爱系统			分析员是装作听不见芙提雅妈妈的话吗？	0	
28	b-1-1-5	0				……一边叫我分析员，一边自称芙提雅妈妈……这感觉好像更奇怪了。	0	
29	b-1-1-6	0				强烈的头痛和荒诞的现实冲击我的大脑，让我很想欺骗自己是起猛了产生错觉。	0	
30	b-1-1-7	0				可不管我怎么自我催眠，眼前的投影都不曾消散。	0	
31	b-1-1-8	0	分析员			……我觉得现在就有bug需要上报，芙提雅不应该在我面前自称妈妈。	0	
32	b-1-1-9	6	芙提雅老师关爱系统			滴，系统运行并无错误。这是分析员自己的选择。	0	
33	b-1-1-10	0	分析员			我没选！	0	
34	b-1-1-11	0				我尝试抗议，然而芙提雅的关爱系统再次载入【母亲的关爱】。	0	
