字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		恩雅姐起得真早，有什么事吗？		
page1.2	H恩雅		嗯~嗯~今天有要调查的事情哦，那就是——分析员哥哥在新恒提罗的一天！		
page1.3	H主角		……嗯？		
page1.4	H恩雅		孩子们都很好奇外面的世界，总是缠着我想知道分析员哥哥的冒险故事。		
page1.5	H恩雅		素~材~告~急~，所以恩雅姐姐要代替大家来采访一下分析员哥哥哟。		
page1.6	H恩雅		在新恒提罗的一天是怎样度过的呢？		
page1.7	H主角		我想想……首先乘坐空艇去往新恒提罗……小朋友们可以理解空艇吗？		
page1.8	H恩雅		可以~在孩子们的眼中，分析员哥哥搭乘会飞的小船，在天空中奔赴目的地……		
page1.9	H主角		白天在机器人的带领下参观城市，偶尔可能遇到怪异的现象……		
page1.10	H恩雅		嗯嗯，那就这样讲，分析员哥哥去往的地方，潜藏着许多危险……		
page1.11	H主角		他一不小心踏入了另一个世界，不得不在敌人布下的重重迷宫里寻找出口。		
page1.12	H恩雅		呀！分析员被魔王的陷阱困住了！		
page1.13	H主角		他必须要识破谎言，翻山越岭，才能得到解救自己和朋友的钥匙……这样说如何？		
page1.14	H恩雅		太精彩了！我觉得分析员给小朋友讲故事的天赋比我更好呢！		
