字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H伊切尔		早上好！分析员！		
page1.2	H主角		早上好。		
page1.3	H伊切尔		中午好！分析员！		
page1.4	H主角		嗯？嗯嗯，中午好。		
page1.5	H伊切尔		晚上好！分析员！		
page1.6	H主角		啊？哦……晚上好！		
page1.7			第二天		
page1.8	H伊切尔		早上好！分析员！		
page1.9	H主角		等会儿，伊切尔，你怎么了？突然这么热衷于问好了？		
page1.10	H伊切尔		瑟瑞斯姐姐说，每天说的话都会留下痕迹，就可以一直记着。		
page1.11	H伊切尔		不是很懂，但是想让分析员记住！		
page1.12	H主角		伊切尔怕被我忘记吗？		
page1.13	H伊切尔		不怕！分析员肯定不会忘记我！但是但是但是……		
page1.14	H主角		但是什么？		
page1.15	H伊切尔		不知道怎么说，想被记住更多，就是……就是分析员记住的关于我的事，要越多越好！		
page1.16	H主角		嗯，我明白你的意思了。		
page1.17	H伊切尔		真的？那我要更多更多地跟分析员问好！		
page1.18	H主角		好好好，你开心就行。		
