字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H凯茜娅		……		
page1.2	H主角		从新恒提罗回来以后，你好像一直心情很差。		
page1.3	H凯茜娅		……是又怎样。		
page1.4	H主角		（竟然就这么坦率地承认了，看来果然是因为……）		
page1.5	H主角		真神者能力特殊，你第一次遭遇这样的敌人，失手也很正常。		
page1.6	H主角		毕竟连我，也觉得那女人棘手……		
page1.7	H凯茜娅		不是因为这个，笨蛋。		
page1.8	H凯茜娅		我可不是那种打输了就会记好几年的小女孩。		
page1.9	H主角		那是因为？		
page1.10	H凯茜娅		……现在还不想告诉你。		
page1.11	H凯茜娅		等我想出了答案，你自然会知道的。		
page1.12	H主角		这都什么和什么……		
page1.13	H凯茜娅		呼。		
page1.14	H凯茜娅		总之，这次我确实，被那个冠军难住了。		
