字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				米德加尔特在气候上算是一个中规中矩的城市，冬天虽然冷，却很难得下雪。	0	3.5版本主线剧情
2		0				但这一年却出乎人们的意料，细密的小雪下了三天三夜，整个“奇迹都市”都被笼罩在雪白之中。	0	3.5版本主线剧情
3		0				玫色长发的少女不紧不慢地在路上走着，她没打伞，任由雪片纷纷扬扬地落在发上。	0	3.5版本主线剧情
4		0				在降临团那样的地方待久了，谁都会享受这样安静、能自由呼吸的时刻。	0	3.5版本主线剧情
5		0				瑟茜的目的地是下个街道上的一家24小时的咖啡店。这会渐渐走近了，就能看到雾气后隐约出现的格子窗。	0	3.5版本主线剧情
6		0				幽幽的橘调灯光从一格格的玻璃后透了出来，就像密弥尔气泡水里的冰块。	0	3.5版本主线剧情
7		0				等到了门口，正打算进去时，瑟茜瞥见了一个意外的身影。	0	3.5版本主线剧情
8		0				她连忙退了回去，找了个不起眼的地方假装发呆，实则静静观察着咖啡店中发生的一切。	0	3.5版本主线剧情
9		0				温暖的光晕下，金发的女孩正弯着眉眼，和对面坐着的人说说笑笑。一旦得到了回应，她那双灵气十足的绿宝石眸子便更亮了。	0	3.5版本主线剧情
10		0				瑟茜忽然觉得有些不公平。那么美、那么甜的女孩子，母亲竟然还是卫城学院的教授。她从毕业那刻起，半只脚就已经踏进了世界树。	0	3.5版本主线剧情
11		0				不像自己，勤勤恳恳费尽心力好几年，也不过刚刚摸到世界树的门槛。	0	3.5版本主线剧情
12		0				如果自己是主管，也一定会选择开朗又有活力的露娜作为自己的助手吧。	0	3.5版本主线剧情
13		0				眼瞧着自己的思绪就要飘远，瑟茜又连忙将注意力转了回去。这会露娜已经站起身，双手叉在腰上，小脸鼓鼓的，像一只生气的花栗鼠。	0	3.5版本主线剧情
14		0				厚厚的玻璃将咖啡厅隔绝为一个独立的温暖天地，灌进瑟茜耳朵里的只有疏疏的风声，她只能微眯起眼睛，将目光锁定在屋内人的唇上，再将他们所说的一一解读出来。	0	3.5版本主线剧情
15		6	露娜		Play_Vo_dlc35st1_luna_01	只有这么点线索，怎么可能在短时间内就找到降临团的据点？	0	3.5版本主线剧情
16		6	露娜		Play_Vo_dlc35st1_luna_02	光找到位置也就算了，董事们的意思是还得捣毁它！这也太难为人了吧。	0	3.5版本主线剧情
17		6	露娜		Play_Vo_dlc35st1_luna_03	主管，你倒是说句话呀！	0	3.5版本主线剧情
18		0	分析员无帽			放心吧，这件事交给我来解决，不会让董事们抓到错处的。	0	3.5版本主线剧情
19		6	露娜		Play_Vo_dlc35st1_luna_04	好吧，既然主管都这么说了，那我就相信主管好啦~	0	3.5版本主线剧情
20		0				露娜弯下身子，趴在桌上，将自己的饮料喝了个一干二净，然后一本满足地揉了揉肚子。	0	3.5版本主线剧情
21		6	露娜		Play_Vo_dlc35st1_luna_05	饮料也喝完了~我们是不是该回去了？要是雪越来越大，开车会很危险的。	0	3.5版本主线剧情
22		0	分析员无帽			露娜先回去吧，我还有些事需要解决一下。	0	3.5版本主线剧情
23		6	露娜		Play_Vo_dlc35st1_luna_06	诶？是不能告诉我的事吗？	0	3.5版本主线剧情
24		0	分析员无帽			当然不是，只是……	0	3.5版本主线剧情
25		6	露娜		Play_Vo_dlc35st1_luna_07	算了算了，主管不用解释的，我都明白~	0	3.5版本主线剧情
26		6	露娜		Play_Vo_dlc35st1_luna_08	成熟的男人就是需要一点自己的空间嘛~那你回到宿舍记得给我发个消息，我就先走咯。	0	3.5版本主线剧情
27		0				露娜恋恋不舍地朝着门口小跑而去，每跑几步还会回头再可爱地摇摇手。	0	3.5版本主线剧情
28		0				那扇木门总算被推开，顶上的小摇铃和金发少女的笑声叮咚撞在一起，动听极了。	0	3.5版本主线剧情
29		0				如果露娜此时微微侧目，就能看到在雪地里快要冻成冰雕的瑟茜。	0	3.5版本主线剧情
30		0				玫红色的长发被她当做围巾，缠在脖子上，眼睫被风吹得湿漉漉的，结成一层薄薄的霜。	0	3.5版本主线剧情
31		0				但即使如此，她脸上也带着几分欣喜的神色，炽热的心有力地跳动着。	0	3.5版本主线剧情
32		0				见金发少女彻底走远了，瑟茜慢慢挪到了咖啡店门前，用冻僵的手指哆哆嗦嗦地把头发上、衣服上的雪渣扫干净。	0	3.5版本主线剧情
33		0				叮铃叮铃，木门又打开了。	0	3.5版本主线剧情
34		0				这家咖啡店面积不大，桌椅摆放得都很局促。在坐下之后，瑟茜特地将椅子退后了一点，生怕自己身上的寒气让对面的人感到不适。	0	3.5版本主线剧情
35		0	咖啡店店员		Play_Vo_dlc35st1_cafestaff_01	你好，小姐，请问想喝点什么呢？	0	3.5版本主线剧情
36		0	分析员无帽			珍珠奶茶，谢谢。	0	3.5版本主线剧情
37		0	咖啡店店员		Play_Vo_dlc35st1_cafestaff_02	客人不想尝尝我们的咖啡吗？最近有从朔州来的新豆子哦。	0	3.5版本主线剧情
38		0	分析员无帽			不了，她不爱喝苦的。	0	3.5版本主线剧情
39		0				店员走了以后，瑟茜左思右想，还是小心翼翼地问出了自己的问题。	0	3.5版本主线剧情
40		6	瑟茜		Play_Vo_dlc35st1_sexi_01	主管怎么知道我爱喝珍珠奶茶？	0	3.5版本主线剧情
41		0	分析员无帽			只要仔细观察，总能发现，也总会记住的。	0	3.5版本主线剧情
42		0				playername的回答淡淡的，可少女却把这几句话放在了心里。越想，越忍不住赋予更多含义。	0	3.5版本主线剧情
43		0				原来，他一直注视着自己，记得自己的喜好。	0	3.5版本主线剧情
44		0				偶然的惦念就像淬了火般，丝丝扣入颤抖的脉搏，暖得人心神荡漾，一身的风雪就这样全都融化了。	0	3.5版本主线剧情
45		0				店员将奶茶放在桌上，带着醇香的雾气缓缓升起，在杯沿边转着圈。瑟茜觉得自己跟这雾气一样，也是晕乎乎的。	0	3.5版本主线剧情
46		0	分析员无帽			说正事吧，之前让你查的两件事，有进度了吗？	0	3.5版本主线剧情
47		6	瑟茜		Play_Vo_dlc35st1_sexi_02	这是降临团据点的坐标。	0	3.5版本主线剧情
48		0				少女往playername手心里放了个小纸团，皱巴巴的，看上去就像从哪里撕下了一个角。	0	3.5版本主线剧情
49		6	瑟茜		Play_Vo_dlc35st1_sexi_03	不过，最好过段时间再行动。	0	3.5版本主线剧情
50		0	分析员无帽			理由？	0	3.5版本主线剧情
51		6	瑟茜		Play_Vo_dlc35st1_sexi_04	据我了解，降临团的大主教亲自择选出了一位接引使。	0	3.5版本主线剧情
52		6	瑟茜		Play_Vo_dlc35st1_sexi_05	等春天到了，这位接引使就将去到这个据点为大家“赐福”。	0	3.5版本主线剧情
53		6	瑟茜		Play_Vo_dlc35st1_sexi_06	这会是近期，降临团规模最大的活动。	0	3.5版本主线剧情
54		0	分析员无帽			嗯，我会根据你说的，对行动时间再进行评估。	0	3.5版本主线剧情
55		6	瑟茜		Play_Vo_dlc35st1_sexi_07	至于第二件事……	0	3.5版本主线剧情
56		0				少女缓缓吐了口气，表情也变得比刚才严肃许多。	0	3.5版本主线剧情
57		6	瑟茜		Play_Vo_dlc35st1_sexi_08	请再给我一点时间。	0	3.5版本主线剧情
58		6	瑟茜		Play_Vo_dlc35st1_sexi_09	我现在已经基本能确定，降临团的大主教和世界树董事有所勾结。	0	3.5版本主线剧情
59		6	瑟茜		Play_Vo_dlc35st1_sexi_10	但具体是哪一位，还没能找到确凿的证据。我更倾向是……	0	3.5版本主线剧情
60		0	分析员无帽			没有证据的话，还是暂时不要下结论比较好。	0	3.5版本主线剧情
61		6	瑟茜		Play_Vo_dlc35st1_sexi_11	啊……好的。	0	3.5版本主线剧情
62		0	分析员无帽			时间上嘛……	0	3.5版本主线剧情
63		0				playername用指腹轻轻敲着桌沿，沉思了一会。	0	3.5版本主线剧情
64		0	分析员无帽			不用太着急，那群董事现在一团和气，恐怕离撕破脸还有好长一段时间。	0	3.5版本主线剧情
65		0	分析员无帽			只要她们斗起来的时候，这份证据能及时送到，为我争来一个董事会的空位就行。	0	3.5版本主线剧情
66		6	瑟茜		Play_Vo_dlc35st1_sexi_12	主管，我想问您个问题。	0	3.5版本主线剧情
67		0	分析员无帽			你说。	0	3.5版本主线剧情
68		6	瑟茜		Play_Vo_dlc35st1_sexi_13	为什么，您笃定董事们一定会……呃……内斗呢？	0	3.5版本主线剧情
69		0	分析员无帽			因为这里是米德加尔特，不为争斗，你又为什么来这里呢，瑟茜？	0	3.5版本主线剧情
70		6	瑟茜		Play_Vo_dlc35st1_sexi_14	我……	0	3.5版本主线剧情
71		0				少女哑然。来这里的目的，自己当然再清楚不过。	0	3.5版本主线剧情
72		0				如果老老实实在家乡种柠檬，怕是一年的收成，都换不来几支巴德尔抑制剂。	0	3.5版本主线剧情
73		0				可“奇迹都市”米德加尔特不一样，混乱是这里的底色，只要肯谋划、算计，你就会发现机会随处可得。	0	3.5版本主线剧情
74		0				但这样的想法是不能太早见光的，弱小的猎物就该待在暗处积蓄毒液，再耐心等待反扑的时候。	0	3.5版本主线剧情
75		6	瑟茜		Play_Vo_dlc35st1_sexi_15	主管，等到了你说的那天……可以把安全部交给我吗？	0	3.5版本主线剧情
76		0	分析员无帽			呵呵。	0	3.5版本主线剧情
77		0				playername笑了，笑得风轻云淡，仿佛他们只是在讨论奶茶的甜度。	0	3.5版本主线剧情
78		0	分析员无帽			我果然没有看错人。	0	3.5版本主线剧情
79		0	分析员无帽			在指定潜伏任务人选的时候，我其实有很多选择，比如和你同期成为实习生的鸣濑晴，她父亲是鼎鼎有名的鸣濑政。	0	3.5版本主线剧情
80		0	分析员无帽			又或者……露娜，不得不说卫城学院是个极大的加分项。	0	3.5版本主线剧情
81		0	分析员无帽			但我还是选择了你，没有任何特点，完全不起眼的你。	0	3.5版本主线剧情
82		0	分析员无帽			你应该知道为什么吧。	0	3.5版本主线剧情
83		0				少女怔了怔，鼻尖传来微微的酸涩感。	0	3.5版本主线剧情
84		0				她当然知道为什么。	0	3.5版本主线剧情
85		0				playername的眼中正倒映着自己内心那簇不安分的火焰，是她从来不敢向外人展示的那部分自己。	0	3.5版本主线剧情
