字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				等我们按照地图指引找到旅店时，天空已经被染成了渐变的粉蓝色，几点疏星若有若无，闪动着朦胧的辉光。	0	3.5版本主线剧情
2		6	安卡希雅时之重奏		Play_Vo_dlc35ep6_girl001_01	“沉月小筑”，好文雅的名字。	0	3.5版本主线剧情
3		0				安卡希雅微微抬头，将牌匾上的字读了出来。	0	3.5版本主线剧情
4		0				崇福街区内有很多朔州风格的建筑，但大多是在罗森兰原有的房屋基础上改造，千篇一律，少了几分韵味。	0	3.5版本主线剧情
5		0				眼前的景致却很特别，深赭色的木制门扉旁悬着两盏竹编灯笼，透出朦胧的暖黄色烛光。	0	3.5版本主线剧情
6		0				青灰色的墙上开了几扇雕工精美的花窗，从中能隐约看见院中的荷塘水榭，翠竹银杏。	0	3.5版本主线剧情
7		6	安卡希雅时之重奏		Play_Vo_dlc35ep6_girl001_02	这儿真是旅店吗？总觉得有些不像。	0	3.5版本主线剧情
8		9	茉莉安幽潮		Play_Vo_dlc35ep6_girl005_01	那里，是不是有块招牌？	0	3.5版本主线剧情
9		0				顺着茉莉安的指尖望去，门边石墙缝隙里藏了个钉子，上面挂着一片薄薄的木板。	0	3.5版本主线剧情
10		0				木板上积了层厚厚的灰，看起来也很久没人动过了。	0	3.5版本主线剧情
11		0				凑近细看，才能勉强辨认出用朔州软笔写下的潦草字迹——“住宿请进”。	0	3.5版本主线剧情
12		0	分析员无帽			确实是旅馆没错，我们今晚就在这里将就一下吧。	0	3.5版本主线剧情
13		0				就在我们推门而入时，空灵悠扬、如银铃般的笑声飘然落下，叮叮当当，直往人心里撞。	0	3.5版本主线剧情
14		0	？？？		Play_Vo_dlc35ep6_npc111_01	呵呵~	0	3.5版本主线剧情
15		0	？？？		Play_Vo_dlc35ep6_npc111_02	“沉月小筑”里的一景一物，都是妾身的心血。没想到在大名鼎鼎的分析员眼中就只是个“将就”。	0	3.5版本主线剧情
16		0	？？？		Play_Vo_dlc35ep6_npc111_03	可真令人伤心啊~	0	3.5版本主线剧情
17		6	瑟茜		Play_Vo_dlc35ep6_sexi_01	谁？	0	3.5版本主线剧情
18		0				娇媚的余韵暗暗浮动，撩拨着心弦。众人连忙环顾四周，却找不到这声音的来源。	0	3.5版本主线剧情
19		0	分析员无帽			抱歉，刚才是我说错话了。	0	3.5版本主线剧情
20		0	分析员无帽			胧嫣小姐。	0	3.5版本主线剧情
21		0				话音落下的瞬间，整个院落忽然静了下来，只剩下晚风穿过花枝时的簌簌声。	0	3.5版本主线剧情
22		0				过了好一会，对面才传来一声轻笑。	0	3.5版本主线剧情
23		0	？？？		Play_Vo_dlc35ep6_npc111_04	未到庐山，已识庐山，有趣~	0	3.5版本主线剧情
24		6	安卡希雅时之重奏		Play_Vo_dlc35ep6_girl001_03	你认识她？	0	3.5版本主线剧情
25		0	分析员无帽			不认识。	0	3.5版本主线剧情
26		0				准确地说，在来到这里之前，我对“胧嫣”这个名字的印象只有……	0	3.5版本主线剧情
27		0	安德烈奥蒂夫人		Play_Vo_dlc35ep3_andelieaodimadon_06	如果我这位朔州朋友肯帮忙，我们的胜算会大很多。	0	3.5版本主线剧情
28		0	分析员无帽			需要我出面跟她谈谈吗？	0	3.5版本主线剧情
29		0	安德烈奥蒂夫人		Play_Vo_dlc35ep3_andelieaodimadon_07	她从不轻易露面，是个作风神秘的人。冒昧叨扰只会适得其反，还是耐心等等吧。	0	3.5版本主线剧情
30		0				朔州，作风神秘，再加上她知道我的身份，这几个特点都能印证我的猜想。	0	3.5版本主线剧情
31		0				另外，根据之前的推测，这位胧嫣小姐应该掌握着远超地区巨企的财力，而这一点……	0	3.5版本主线剧情
32		0				我的目光再度扫过院中的一景一物。	0	3.5版本主线剧情
33		0				沉月小筑看似只是一个精美奇巧的旅店，但只要稍加留意，随处可见的细节就足以令人惊叹。	0	3.5版本主线剧情
34		0				比如，几根朱红立柱下的柱础，无一例外是由白玉雕刻而成。湖心四周的奇峻假山也并非普通的湖石，质地温润，触手生热。	0	3.5版本主线剧情
35		0				就连在月色下不起眼的花花草草，也尽是苍松、幽兰这样的名品。	0	3.5版本主线剧情
36		0	分析员无帽			（这样的手笔，可不是一个普通旅店老板能做到的。）	0	3.5版本主线剧情
37		0	胧嫣		Play_Vo_dlc35ep6_npc111_05	没想到，在这么个寻常的夜晚，妾身竟然能与分析员结识。	0	3.5版本主线剧情
38		0	胧嫣		Play_Vo_dlc35ep6_npc111_06	既然如此有缘，不如我们来谈笔生意？	0	3.5版本主线剧情
39		0	分析员无帽			我倒觉得，再大的生意也得等落脚之后再谈，胧嫣小姐觉得呢？	0	3.5版本主线剧情
40		0	胧嫣		Play_Vo_dlc35ep6_npc111_07	哎呀~是妾身糊涂，勿怪勿怪。	0	3.5版本主线剧情
41		0				荷塘忽然升起一层薄雾，化作蜿蜒的烟带向前延伸。在这指引的尽头，几扇窗棂同时亮起了温暖的灯光。	0	3.5版本主线剧情
42		0	分析员无帽			你们先去房间里休息吧，我还有话要和她谈谈。	0	3.5版本主线剧情
43		6	安卡希雅时之重奏		Play_Vo_dlc35ep6_girl001_04	好吧，那你记得早点回来。	0	3.5版本主线剧情
44		6	瑟茜		Play_Vo_dlc35ep6_sexi_02	主管，这个旅店老板看上去很可疑，要不……	0	3.5版本主线剧情
45		0				她刻意压低了声音，戒备地扫视着庭院的每个角落。	0	3.5版本主线剧情
46		0	分析员无帽			放心吧，我看得出来她没有恶意。	0	3.5版本主线剧情
47		6	瑟茜		Play_Vo_dlc35ep6_sexi_03	那……好吧。	0	3.5版本主线剧情
48		0				在少女们循着灯光渐行渐远后，地上的烟雾忽然转向，指向另一条幽径。	0	3.5版本主线剧情
49		0	胧嫣		Play_Vo_dlc35ep6_npc111_08	分析员，这边请。	0	3.5版本主线剧情
50		0				跟着脚下那一缕轻烟，我才发现水榭旁边竟然还藏着一条青石小径。	0	3.5版本主线剧情
51		0				小径两侧摆放着不少牡丹盆栽，虽然早就过了花期，但造型遒劲的枝干依然透着几分雍容气度。	0	3.5版本主线剧情
52		0				穿过小径，映入眼帘的是更静谧幽深的后院。正中央房间的雕花木门半掩着，在地上投出一方明亮的光线。	0	3.5版本主线剧情
53		0	胧嫣		Play_Vo_dlc35ep6_npc111_09	不必拘谨，分析员直接进来就好。	0	3.5版本主线剧情
54		0				她的声音不再像刚才一样飘忽空灵，而是清晰地从房间里传来，尾调还带着些慵懒的意味。	0	3.5版本主线剧情
55		0				推开门，瑰丽华贵之气迎面而来。	0	3.5版本主线剧情
