字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			我在基地二楼遇见了克罗瑞娜。	0	
page1.2			她似乎对世界树公司的绿植很有兴趣。	0	
page1.3	H克罗瑞娜		这个型号……和净化蕉二型很像。	0	
page1.4	H克罗瑞娜		应该用的是同一种原型吧。	0	
page1.5	H克罗瑞娜		不过植被高度好像不如净化蕉……耐受性应该也差一点儿吧？	0	
page1.6	H克罗瑞娜		其实这个系列可以再开一条产品线的……	0	
page1.7	H主角		你好像对它很有研究。	0	
page1.8	H克罗瑞娜		研究倒说不上啦，但这款产品我认识——这不就是栎树绿能公司的新一代产品嘛，主打空气净化功能的基因改造植物。	0	
page1.9	H克罗瑞娜		它的基因原型应该是……大叶蕉吧？好像有点不一样，但大致是那个方向没错了。	0	
page1.10	H主角		真是见多识广。	0	
page1.11	H克罗瑞娜		其实吉诺拉也有类似的产品啦，性能比这个还要更好一点，只不过没有投入市场。	0	
page1.12	H主角		这是为什么？	0	
page1.13	H克罗瑞娜		小姨的产品线主打尖端医疗领域，转基因植物只是最近产业转型的新产品，很多优秀方案都没有进入商用阶段。	0	
page1.14	H克罗瑞娜		其实那些产品都很有意思的，有些甚至是划时代的作品。像是可以飞起来的大树，或者可以游泳的花什么的……都作为原型体保留在实验室里了。	0	
page1.15	H克罗瑞娜		你应该还记得熙澜海那株基因改造植物吧？那也是吉诺拉公司的研究成果，不过因为危险性过大，没能投入市场。	0	
page1.16			由她这么一说……我还真想起来了。	0	
page1.17	H克罗瑞娜		怎么样，有兴趣吗？如果你喜欢的话，不如我和小姨说一说，把最新的研究成果拿来给我们免费试用？	0	
page1.18	H克罗瑞娜		有很多套方案可以选哦。	0	
page1.19	H主角		这倒不用了……	0	
page1.20			说实话我也想看看可以飞起来的大树和可以游泳的花是什么样子的，但考虑到在熙澜海的遭遇……	0	
page1.21			眼前这株平平无奇的植物一下子变得眉清目秀起来了。	0	
