字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			这件事发生在克罗瑞娜刚刚入队海姆达尔时。	0	
page1.2			……	0	
page1.3			她似乎正在调查着什么。	0	
page1.4			就比如这个时候，	0	
page1.5			这个时候，	0	
page1.6			以及这个时候。	0	
choice01			和她打招呼	0	
page2.1	H主角		好巧啊，克罗瑞娜，你也在这里。	0	
page2.2	H克罗瑞娜		咿呀！	0	
page2.3			我只是轻轻拍了拍她的肩膀，她却惊得浑身一颤，像是只炸了毛的猫儿。	0	
page2.4	H克罗瑞娜		呼——是playername呀……	0	
page2.5	H主角		你怎么了？	0	
page2.6	H克罗瑞娜		没怎么……	0	
page2.7			我发现她的脸色有些难看，似是有什么难言之隐。	0	
page2.8			过了好一阵子，她才吞吞吐吐地说了实情。	0	
page2.9	H克罗瑞娜		我在……调查奈莉德。	0	
page2.10			你调查她做什么？	0	
page2.11	H克罗瑞娜		你知道幽灵吗？	0	
page2.12	H主角		……？	0	
page2.13			我分明记得克罗瑞娜是个唯物主义者。	0	
page2.14	H克罗瑞娜		我说的幽灵不是电影里那种鬼怪，而是一种类信息态的概念……称之为信息态幽灵应该更合适一点。	0	
page2.15	H克罗瑞娜		信息态幽灵以为自己依旧活在物质世界中，按照普通人的方式生活着……殊不知，它们早已不属于这个世界了。	0	
page2.16			克罗瑞娜煞有其事地捏紧了拳头。	0	
page2.17			虽然“信息态幽灵”这个概念很科幻，但毫无疑问，我对此是有发言权的。	0	
page2.18	H主角		我知道信息态幽灵是什么，但这和奈莉德有什么关系？	0	
page2.19	H克罗瑞娜		奈莉德很可能处于这个状态。	0	
page2.20	H克罗瑞娜		虽然世界树的报告上没写，但我的秘密情报告诉我，她其实已经牺牲了，我正在验证这个情报。	0	
page2.21	H主角		……？	0	
page2.22			我突然很想知道奈莉德得知自己牺牲后的反应……好在是忍住了。	0	
page2.23	H主角		那……她是怎么牺牲的？	0	
page2.24			我故作严肃地继续追问。	0	
page2.25	H克罗瑞娜		好像是在泰坦污染的灾难中牺牲的……就在前不久。	0	
page2.26	H主角		原来如此……	0	
page2.27			我没有直接说出真相，但我微妙的神色早已被克罗瑞娜察觉。	0	
page2.28	H克罗瑞娜		从你的表情来看，我这情报似乎……不太可靠？	0	
page2.29	H主角		大概不只是“不太可靠”吧。	0	
page2.30	H克罗瑞娜		……	0	
page2.31			令人尴尬的沉默充斥了我俩之间的空气，我连忙咳嗽两声，试图缓和氛围。	0	
page2.32	H主角		咳咳，也不要太往心里去，这件事情不是你的问题。	0	
page2.33	H主角		你的情报大概来自于米拉吧，奈莉德牺牲是我们对外的说法，本质上是烟雾弹。	0	
page2.34			克罗瑞娜这才恍然大悟。	0	
page2.35	H克罗瑞娜		也就是说——	0	
page2.36	H主角		是，我们做的这一切是为了保证她能安全加入海姆达尔。至于实际情况……你也看到了。	0	
page2.37			克罗瑞娜无奈地耸了耸肩，似是有些失落。	0	
page2.38	H克罗瑞娜		那好吧……	0	
page2.39			也不知道是不是因为这件事，在那之后很长一段时间里，克罗瑞娜对奈莉德的态度都有那么点儿拘谨……	0	
