字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			我总觉得有什么人正在跟踪我。	0	
page1.2			有如扑动翅膀掠过黑夜的精灵，如影随形，却寻不到踪迹。	0	
page1.3			比如现在，我能感受到她的气息就在我身后。	0	
choice01			回头	0	
page2.1	H主角		克罗瑞娜？	0	
page2.2	H主角		你……怎么回事？	0	
page2.3			我注意到她的状态有些不同寻常，蓝色的眸子里泛出幽幽的红光来，似乎携夹着某种渴求。	0	
page2.4			等等，她该不会是……	0	
page2.5	H克罗瑞娜		身体好热……	0	
page2.6	H克罗瑞娜		好像有什么东西在胸口躁动……	0	
page2.7			——这么一说我好像想起来了。	0	
page2.8			似乎是天启能力觉醒的副作用导致的，她会时不时对我的体液产生渴望。	0	
page2.9			我记得我不久前给她准备了不少低温提取液来着，不会这么快就用完了吧？	0	
page2.10	H主角		之前给你留的，都用完了？	0	
page2.11	H克罗瑞娜		……	0	
page2.12			她没有回话，只有喘息声愈渐粗重。	0	
page2.13	H主角		克罗瑞娜？	0	
page2.14			吐息落到了我的脖颈间，尖牙刺破皮肤的触感却迟迟没有抵达。	0	
page2.15	H克罗瑞娜		我……我没事的，不用喝你的血……	0	
page2.16			我知道的，克罗瑞娜并不想因此伤害到我。	0	
page2.17			但是没有关系，因为我早有准备。	0	
page2.18			——我轻咬自己的舌尖，而后从容地伸手扶住克罗瑞娜的后脑勺，对准她的唇用力吻了下去。	0	
page2.19			温暖，湿润，或许还带着蔷薇的芳香。	0	
page2.20			下一秒，灵活的舌尖撬开了我的牙关，唇齿纠缠，克罗瑞娜吮吸着舔舐着我释放的DNA信息，像是品尝某种天赐的醇酬。	0	
page2.21	H克罗瑞娜		唔……	0	
page2.22			那是一个极深的长吻，直到最后一丝气息尽了，连唾液都不分彼此后，克罗瑞娜才恋恋不舍地拉开了我们双唇之间的距离。	0	
page2.23	H克罗瑞娜		……谢谢款待。	0	
page2.24			她终于是恢复了平日的状态，心满意足似的长吁一口气，抬起头来看着我。	0	
page2.25	H主角		怎么样？你还好吗？	0	
page2.26	H克罗瑞娜		嗯……我觉得我有些迷上这种感觉了。	0	
page2.27	H克罗瑞娜		我是说，我迷上了和你共享秘密的感觉！	0	
page2.28	H主角		秘密？	0	
page2.29	H克罗瑞娜		对啊，这是我们之间的小秘密！是独一无二的，仅属于你和我的秘密！	0	
page2.30			我点了点头，算是默许。	0	
page2.31	H克罗瑞娜		嗯，那我们回头见！	0	
page2.32			这么轻飘飘地甩下一句话，她离去的背影也带上了一点儿小得意。	0	
page2.33			可能这就是克罗瑞娜的任性吧。	0	
page2.34			——不过，我喜欢。	0	
