字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			我一直没能看明白克罗瑞娜房间里壁炉上的那幅油画究竟画的是什么。	0	
page1.2			以紫色为主基调，抽象的、不规则的色块充斥着画面，狂野且复古，处处透露着诡异。	0	
page1.3			难道这是某种抽象艺术？	0	
page1.4			我驻足良久。	0	
page1.5	H克罗瑞娜		你在看什么呢？	0	
page1.6			克罗瑞娜突如其来的声音让我从思绪中回过神来。	0	
page1.7	H主角		你这幅画……画的究竟是什么？	0	
page1.8			克罗瑞娜俏皮地笑了笑。	0	
page1.9	H克罗瑞娜		你猜？	0	
page1.10	H克罗瑞娜		给你个小提示，这幅画是我特意定制的，可不是什么普通作品哦。	0	
choice01			这是恐怖片现场？	0	
choice02			这是抽象派脑洞？	0	
page2.1			……	0	
page2.2	H克罗瑞娜		当然不是啊。	0	
page2.3	H克罗瑞娜		这是我家啦，吉诺拉庄园的风景写实画！	0	
page2.4	H克罗瑞娜		还记得庄园正门的样貌吗？这里是大门，下方是庭院……你应该都有去过的。	0	
page2.5			我再次端详这张油画，似乎看出点儿轮廓来了。	0	
page2.6			——好像还真是吉诺拉庄园。	0	
page2.7			只不过这氛围有股说不清道不明、与吉诺拉庄园大相径庭的诡异，再加之画匠的独特笔触，乍一看我居然真没看出来。	0	
page2.8	H主角		这颜色可真是……独特。	0	
page2.9			我斟酌着字句。	0	
page2.10	H克罗瑞娜		嘿嘿，我特意选了紫色配色，因为你送我的家具大多数都是这个颜色。	0	
page2.11			至少从视觉层面上来看，这幅画和房间是浑然一体的。克罗瑞娜这么说，我还真找不到什么反驳的理由。	0	
page2.12	H克罗瑞娜		怎么样？搭配起来很不错吧？	0	
page2.13	H主角		相当不错。	0	
page2.14	H克罗瑞娜		那你是不是很喜欢啊？	0	
page2.15	H主角		当然喜欢。	0	
page2.16	H克罗瑞娜		我就知道你喜欢。	0	
page2.17	H克罗瑞娜		那下次我再多买几张画，碰到你喜欢的，就送给你！	0	
page2.18	H主角		好啊，一言为定。	0	
page2.19			其实我也不知道我究竟喜不喜欢这幅画，但我喜欢克罗瑞娜的笑容里的那一抹灿烂。	0	
page2.20			与之相比，这幅画究竟是什么风格，我又有什么可纠结的呢？	0	
page2.21			——随她喜好就好了。	0	
