字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			克罗瑞娜似乎爱上了环形大厅的咖啡机。	0	
page1.2	H克罗瑞娜		味道很苦，却泛着甜蜜的滋味。	0	
page1.3	H克罗瑞娜		真是新奇的味道……	0	
page1.4	H主角		怎么了，克罗瑞娜，喜欢喝咖啡吗？	0	
page1.5	H克罗瑞娜		倒也说不上喜欢啦，不过……这种做法的咖啡我倒是第一次喝。	0	
page1.6	H主角		这种做法？	0	
page1.7	H克罗瑞娜		对呀。	0	
page1.8	H克罗瑞娜		你看，只要按一下这里，再按一下这里……咖啡就出来了！	0	
page1.9	H克罗瑞娜		真是好神奇呀！	0	
page1.10	H主角		我很好奇你以前是怎么喝咖啡的。	0	
page1.11	H克罗瑞娜		就是用罗森兰那种老传统的煮咖啡方法啦——	0	
page1.12	H克罗瑞娜		先用研磨机将豆子研磨成粉，前后一共磨三道，然后将咖啡粉放入摩卡壶里加热，注意火焰不能超过壶底，不然会流出来——	0	
page1.13	H克罗瑞娜		关火也是个细致的事情，要卡在等咖啡液刚刚好被萃取出来的时候。然后就是倒出咖啡，加入香料，确定配比，打泡沫什么的……	0	
page1.14	H克罗瑞娜		总之步骤很繁琐，还有好多条条框框，一大串规矩，关键是这些规矩其实都是不必要的……	0	
page1.15	H克罗瑞娜		况且，比起家里，我更喜欢这里的味道，酸酸甜甜的，独特的味道……	0	
page1.16	H主角		你是指咖啡？	0	
page1.17	H克罗瑞娜		不，不是咖啡，这是你的味道……	0	
page1.18	H克罗瑞娜		我的意思是，这是和你一起喝才会有的味道！	0	
page1.19			这么说着，她将刚做好的咖啡塞进了我的手心，暖意顺着杯壁蔓延开来。	0	
page1.20	H克罗瑞娜		playername,一起来喝吧，这可是我做给你的哦！	0	
